Match format,Day number,Local team id,Local team name,Visitor team id,Visitor team name,Player 1 Name,Player 1 License,Player 1 Letter,Player 2 Name,Player 2 License,Player 2 Letter,Player 1-2 Name,Player 1-2 License,Player 2-2 Name,Player 2-2 License,Set 1,Set 2,Set 3,Set 4,Set 5,Result,Score Count
singles,3,942,MADRID CAPITAL TM,10312,CLUB DEPORTIVO HUÉTOR VEGA TM,"GARCIA JIMENEZ, ANTONIO EMILIO", 2829,A,"SANCHEZ LOPEZ, BORJA", 7179,Y,,,,,9-11,7-11,6-11,,,0-3,0 - 1
singles,3,942,MADRID CAPITAL TM,10312,CLUB DEPORTIVO HUÉTOR VEGA TM,"ALBORNOZ PADILLA, FABIAN EDUARDO", 34944,B,"RIOFRIO AGUIRRE, EMILIANO BARUCH", 34125,X,,,,,11-8,5-11,2-11,4-11,,1-3,0 - 2
singles,3,942,MADRID CAPITAL TM,10312,CLUB DEPORTIVO HUÉTOR VEGA TM,"SANMARTIN GARCIA, MARCOS", 6162,C,"RAMIREZ RODRIGUEZ, RUBEN", 8640,Z,,,,,11-8,15-13,11-5,,,3-0,1 - 2
singles,3,942,MADRID CAPITAL TM,10312,CLUB DEPORTIVO HUÉTOR VEGA TM,"GARCIA JIMENEZ, ANTONIO EMILIO", 2829,A,"RIOFRIO AGUIRRE, EMILIANO BARUCH", 34125,X,,,,,11-8,4-11,7-11,7-11,,1-3,1 - 3
singles,3,942,MADRID CAPITAL TM,10312,CLUB DEPORTIVO HUÉTOR VEGA TM,"SANMARTIN GARCIA, MARCOS", 6162,C,"SANCHEZ LOPEZ, BORJA", 7179,Y,,,,,11-8,11-9,4-11,11-7,,3-1,2 - 3
singles,3,942,MADRID CAPITAL TM,10312,CLUB DEPORTIVO HUÉTOR VEGA TM,"ALBORNOZ PADILLA, FABIAN EDUARDO", 34944,B,"RAMIREZ RODRIGUEZ, RUBEN", 8640,Z,,,,,6-11,6-11,11-9,9-11,,1-3,2 - 4
singles,3,14,EXTREMADURA TM ALMENDRALEJO,942,MADRID CAPITAL TM,"PEREZ GONZALEZ, JUAN BAUTISTA", 1170,A,"SANCHEZ LOPEZ, BORJA", 7179,Y,,,,,12-10,5-11,6-11,9-11,,1-3,0 - 1
singles,3,14,EXTREMADURA TM ALMENDRALEJO,942,MADRID CAPITAL TM,"PEREZ PEREZ, SERGIO", 21120,B,"RIOFRIO AGUIRRE, EMILIANO BARUCH", 34125,X,,,,,5-11,7-11,7-11,,,0-3,0 - 2
singles,3,14,EXTREMADURA TM ALMENDRALEJO,942,MADRID CAPITAL TM,"PEREZ PEREZ, JAIME", 29156,C,"HERNAN GONZALEZ DE LENA, SAUL", 27934,Z,,,,,9-11,1-11,2-11,,,0-3,0 - 3
singles,3,14,EXTREMADURA TM ALMENDRALEJO,942,MADRID CAPITAL TM,"PEREZ GONZALEZ, JUAN BAUTISTA", 1170,A,"RIOFRIO AGUIRRE, EMILIANO BARUCH", 34125,X,,,,,6-11,14-12,5-11,5-11,,1-3,0 - 4
singles,3,14,EXTREMADURA TM ALMENDRALEJO,942,MADRID CAPITAL TM,"PEREZ PEREZ, JAIME", 29156,C,"SANCHEZ LOPEZ, BORJA", 7179,Y,,,,,6-11,2-11,10-12,,,0-3,0 - 5
singles,3,14,EXTREMADURA TM ALMENDRALEJO,942,MADRID CAPITAL TM,"PEREZ PEREZ, SERGIO", 21120,B,"HERNAN GONZALEZ DE LENA, SAUL", 27934,Z,,,,,11-8,9-11,6-11,4-11,,1-3,0 - 6
