Match format,Day number,Local team id,Local team name,Visitor team id,Visitor team name,Player 1 Name,Player 1 License,Player 1 Letter,Player 2 Name,Player 2 License,Player 2 Letter,Player 1-2 Name,Player 1-2 License,Player 2-2 Name,Player 2-2 License,Set 1,Set 2,Set 3,Set 4,Set 5,Result,Score Count
singles,1,2018837,CAN MARIO'S BADALONA,20233073,SD TENIS DE MESA DE LA ACR BINEFAR 77,"DORCA , LOREDANA-CARMEN", 4584,A,"BACHS GARRIGA, MARIONA", 22259,Y,,,,,7-11,11-7,9-11,11-9,11-3,3-2,1 - 0
singles,1,2018837,CAN MARIO'S BADALONA,20233073,SD TENIS DE MESA DE LA ACR BINEFAR 77,"IRICIBAR ARANDA, DUNIA", 35804,B,"PAGEZE , EVA", 38432,X,,,,,1-11,3-11,3-11,,,0-3,1 - 1
singles,1,2018837,CAN MARIO'S BADALONA,20233073,SD TENIS DE MESA DE LA ACR BINEFAR 77,"GIL ALTEMIR, LUZIA", 35792,C,"BUENO MARIN, MARINA", 21713,Z,,,,,6-11,10-12,9-11,,,0-3,1 - 2
singles,1,2018837,CAN MARIO'S BADALONA,20233073,SD TENIS DE MESA DE LA ACR BINEFAR 77,"DORCA , LOREDANA-CARMEN", 4584,A,"PAGEZE , EVA", 38432,X,,,,,7-11,10-12,9-11,,,0-3,1 - 3
singles,1,2018837,CAN MARIO'S BADALONA,20233073,SD TENIS DE MESA DE LA ACR BINEFAR 77,"GIL ALTEMIR, LUZIA", 35792,C,"BACHS GARRIGA, MARIONA", 22259,Y,,,,,8-11,4-11,7-11,,,0-3,1 - 4
singles,1,2018837,CAN MARIO'S BADALONA,20233073,SD TENIS DE MESA DE LA ACR BINEFAR 77,"IRICIBAR ARANDA, DUNIA", 35804,B,"MACIÀ DOMINGO, NÙRIA", 22767,Z,,,,,3-11,5-11,6-11,,,0-3,1 - 5
singles,1,2018837,CAN MARIO'S BADALONA,20201860,LES BORGES D.O.P. LES GARRIGUES,"PAGEZE , EVA", 38432,A,"ROMA ROS, XÈNIA", 33061,Y,,,,,11-13,11-2,7-11,11-4,9-11,2-3,0 - 1
singles,1,2018837,CAN MARIO'S BADALONA,20201860,LES BORGES D.O.P. LES GARRIGUES,"BUENO MARIN, MARINA", 21713,B,"CERDA FELIX, LUCIA", 37723,X,,,,,11-6,11-5,11-6,,,3-0,1 - 1
singles,1,2018837,CAN MARIO'S BADALONA,20201860,LES BORGES D.O.P. LES GARRIGUES,"BACHS GARRIGA, MARIONA", 22259,C,"ROMA ROS, NEUS", 33060,Z,,,,,11-2,11-6,12-10,,,3-0,2 - 1
singles,1,2018837,CAN MARIO'S BADALONA,20201860,LES BORGES D.O.P. LES GARRIGUES,"PAGEZE , EVA", 38432,A,"CERDA FELIX, LUCIA", 37723,X,,,,,11-4,11-7,11-6,,,3-0,3 - 1
singles,1,2018837,CAN MARIO'S BADALONA,20201860,LES BORGES D.O.P. LES GARRIGUES,"BACHS GARRIGA, MARIONA", 22259,C,"ROMA ROS, XÈNIA", 33061,Y,,,,,7-11,8-11,9-11,,,0-3,3 - 2
singles,1,2018837,CAN MARIO'S BADALONA,20201860,LES BORGES D.O.P. LES GARRIGUES,"BUENO MARIN, MARINA", 21713,B,"ROMA ROS, NEUS", 33060,Z,,,,,11-9,9-11,11-8,11-7,,3-1,4 - 2
singles,1,2018837,CAN MARIO'S BADALONA,1521,CLUB TENNIS TAULA  ATENEU 1882,"MARTINEZ DE OSES, EVA", 25714,A,"PAGEZE , EVA", 38432,Y,,,,,12-10,5-11,10-12,11-6,7-11,2-3,0 - 1
singles,1,2018837,CAN MARIO'S BADALONA,1521,CLUB TENNIS TAULA  ATENEU 1882,"VEGA AGUILERA, LUCIA", 25501,B,"MACIÀ DOMINGO, NÙRIA", 22767,X,,,,,6-11,2-11,2-11,,,0-3,0 - 2
singles,1,2018837,CAN MARIO'S BADALONA,1521,CLUB TENNIS TAULA  ATENEU 1882,"CARREÑO PASTOR, ARIADNA", 29059,C,"BUENO MARIN, MARINA", 21713,Z,,,,,4-11,6-11,5-11,,,0-3,0 - 3
singles,1,2018837,CAN MARIO'S BADALONA,1521,CLUB TENNIS TAULA  ATENEU 1882,"MARTINEZ DE OSES, EVA", 25714,A,"MACIÀ DOMINGO, NÙRIA", 22767,X,,,,,11-3,11-7,11-3,,,3-0,1 - 3
singles,1,2018837,CAN MARIO'S BADALONA,1521,CLUB TENNIS TAULA  ATENEU 1882,"CARREÑO PASTOR, ARIADNA", 29059,C,"PAGEZE , EVA", 38432,Y,,,,,5-11,5-11,4-11,,,0-3,1 - 4
singles,1,2018837,CAN MARIO'S BADALONA,1521,CLUB TENNIS TAULA  ATENEU 1882,"VEGA AGUILERA, LUCIA", 25501,B,"NAVARRO LATORRE, LAIA", 35305,Z,,,,,13-11,4-11,7-11,8-11,,1-3,1 - 5
singles,2,2018837,CAN MARIO'S BADALONA,5,SURIS CALELLA,"DIEZ ARROYO, LLUNA", 28314,A,"PAGEZE , EVA", 38432,Y,,,,,5-11,11-8,6-11,3-11,,1-3,0 - 1
singles,2,2018837,CAN MARIO'S BADALONA,5,SURIS CALELLA,"MARTINEZ TORRES, MARIA", 27684,B,"NAVARRO LATORRE, LAIA", 35305,X,,,,,12-14,11-9,11-6,7-11,11-6,3-2,1 - 1
singles,2,2018837,CAN MARIO'S BADALONA,5,SURIS CALELLA,"FONT PUIG, LAIA", 24366,C,"MACIÀ DOMINGO, NÙRIA", 22767,Z,,,,,11-2,11-8,7-11,11-7,,3-1,2 - 1
singles,2,2018837,CAN MARIO'S BADALONA,5,SURIS CALELLA,"DIEZ ARROYO, LLUNA", 28314,A,"NAVARRO LATORRE, LAIA", 35305,X,,,,,11-3,11-7,11-5,,,3-0,3 - 1
