Match format,Day number,Local team id,Local team name,Visitor team id,Visitor team name,Player 1 Name,Player 1 License,Player 1 Letter,Player 2 Name,Player 2 License,Player 2 Letter,Player 1-2 Name,Player 1-2 License,Player 2-2 Name,Player 2-2 License,Set 1,Set 2,Set 3,Set 4,Set 5,Result,Score Count
singles,1,40,CETT ESPARREGUERA,41,TENNIS TAULA CASSÁ,"MAYOROV BAKHTIN, LADIMIR", 36173,A,"ASENSIO TEIXEIRA, OBED", 31496,Y,,,,,8-11,11-6,11-13,12-10,12-10,3-2,1 - 0
singles,1,40,CETT ESPARREGUERA,41,TENNIS TAULA CASSÁ,"PUIGMOLE JIMENEZ, ANDREU", 20398,B,"FERREIRA GONZAGA, NUNO ALEXANDRE", 39126,X,,,,,3-11,7-11,9-11,,,0-3,1 - 1
singles,1,40,CETT ESPARREGUERA,41,TENNIS TAULA CASSÁ,"PELACHS MONELL, MARTI", 16381,C,"CINTAS ORTEGA, ERIC", 25660,Z,,,,,8-11,7-11,11-6,9-11,,1-3,1 - 2
singles,1,40,CETT ESPARREGUERA,41,TENNIS TAULA CASSÁ,"MAYOROV BAKHTIN, LADIMIR", 36173,A,"FERREIRA GONZAGA, NUNO ALEXANDRE", 39126,X,,,,,7-11,6-11,11-8,2-11,,1-3,1 - 3
singles,1,40,CETT ESPARREGUERA,41,TENNIS TAULA CASSÁ,"PELACHS MONELL, MARTI", 16381,C,"ASENSIO TEIXEIRA, OBED", 31496,Y,,,,,12-10,11-5,11-4,,,3-0,2 - 3
singles,1,40,CETT ESPARREGUERA,41,TENNIS TAULA CASSÁ,"PUIGMOLE JIMENEZ, ANDREU", 20398,B,"CINTAS ORTEGA, ERIC", 25660,Z,,,,,8-11,6-11,7-11,,,0-3,2 - 4
singles,2,41,TENNIS TAULA CASSÁ,150,TERMOTUR CALELLA,"KUMAR , AMAN", 26076,A,"PELACHS MONELL, MARTI", 16381,Y,,,,,5-11,4-11,5-11,,,0-3,0 - 1
singles,2,41,TENNIS TAULA CASSÁ,150,TERMOTUR CALELLA,"ARCOS ASENCIO, ALBERT", 2538,B,"CONIC , DANIEL", 26216,X,,,,,7-11,6-11,10-12,,,0-3,0 - 2
singles,2,41,TENNIS TAULA CASSÁ,150,TERMOTUR CALELLA,"MARTINEZ ALEJANDRES, ABEL", 9799,C,"PUIGMOLE JIMENEZ, ANDREU", 20398,Z,,,,,6-11,9-11,11-9,10-12,,1-3,0 - 3
singles,2,41,TENNIS TAULA CASSÁ,150,TERMOTUR CALELLA,"KUMAR , AMAN", 26076,A,"CONIC , DANIEL", 26216,X,,,,,4-11,5-11,7-11,,,0-3,0 - 4
