Match format,Day number,Local team id,Local team name,Visitor team id,Visitor team name,Player 1 Name,Player 1 License,Player 1 Letter,Player 2 Name,Player 2 License,Player 2 Letter,Player 1-2 Name,Player 1-2 License,Player 2-2 Name,Player 2-2 License,Set 1,Set 2,Set 3,Set 4,Set 5,Result,Score Count
singles,1,20233449,CLUB REQUENA SPIN TENIS DE MESA,2018827,"MIRÓ GANXETS REUS ""A""","CONTRERAS ORTIZ, VALERIA", 37985,A,"ARAQUE SOLER, AINA", 38624,Y,,,,,11-5,11-8,11-8,,,3-0,1 - 0
singles,1,20233449,CLUB REQUENA SPIN TENIS DE MESA,2018827,"MIRÓ GANXETS REUS ""A""","NAVARRO ESPADA, IRENE", 39031,B,"MANRESA , JANA", 36870,X,,,,,11-13,5-11,5-11,,,0-3,1 - 1
singles,1,20233449,CLUB REQUENA SPIN TENIS DE MESA,2018827,"MIRÓ GANXETS REUS ""A""","BAUTISTA GARCIA, PAULA", 39825,C,"BAQUEDANO PADILLA, SOFIA", 37272,Z,,,,,11-9,11-9,6-11,11-8,,3-1,2 - 1
singles,1,20233449,CLUB REQUENA SPIN TENIS DE MESA,2018827,"MIRÓ GANXETS REUS ""A""","CONTRERAS ORTIZ, VALERIA", 37985,A,"MANRESA , JANA", 36870,X,,,,,11-8,11-9,11-4,,,3-0,3 - 1
singles,1,20233449,CLUB REQUENA SPIN TENIS DE MESA,2018827,"MIRÓ GANXETS REUS ""A""","BAUTISTA GARCIA, PAULA", 39825,C,"ARAQUE SOLER, AINA", 38624,Y,,,,,11-8,12-10,8-11,7-11,11-9,3-2,4 - 1
singles,1,20233449,CLUB REQUENA SPIN TENIS DE MESA,2018827,"MIRÓ GANXETS REUS ""A""","NAVARRO ESPADA, IRENE", 39031,B,"BAQUEDANO PADILLA, SOFIA", 37272,Z,,,,,4-11,4-11,2-11,,,0-3,4 - 2
singles,1,20222982,MIRÓ GANXETS REUS,2018827,"MIRÓ GANXETS REUS ""A""","SKOBKINA SKOBKINA, SVETLANA", 26120,A,"BAQUEDANO PADILLA, SOFIA", 37272,Y,,,,,11-4,11-7,9-11,11-9,,3-1,1 - 0
singles,1,20222982,MIRÓ GANXETS REUS,2018827,"MIRÓ GANXETS REUS ""A""","MOLINA SAAVEDRA, MARíA JANNY", 40885,B,"MANRESA , JANA", 36870,X,,,,,11-7,13-11,8-11,11-7,,3-1,2 - 0
singles,1,20222982,MIRÓ GANXETS REUS,2018827,"MIRÓ GANXETS REUS ""A""","SHYPSHA , RENATA", 33347,C,"ARAQUE SOLER, AINA", 38624,Z,,,,,11-3,11-5,11-9,,,3-0,3 - 0
singles,1,20222982,MIRÓ GANXETS REUS,2018827,"MIRÓ GANXETS REUS ""A""","SKOBKINA SKOBKINA, SVETLANA", 26120,A,"MANRESA , JANA", 36870,X,,,,,11-8,11-13,9-11,12-14,,1-3,3 - 1
