Match format,Day number,Local team id,Local team name,Visitor team id,Visitor team name,Player 1 Name,Player 1 License,Player 1 Letter,Player 2 Name,Player 2 License,Player 2 Letter,Player 1-2 Name,Player 1-2 License,Player 2-2 Name,Player 2-2 License,Set 1,Set 2,Set 3,Set 4,Set 5,Result,Score Count
singles,1,16215,SON CLADERA TTC,1440,TECNIGEN LINARES,AINHOA CRISTOBAL HUERTAS, 15670,A,CRISTINA PRIETO MORENO, 19227,Y,,,,,11-4,11-9,11-5,,,3-0,1 - 0
singles,1,16215,SON CLADERA TTC,1440,TECNIGEN LINARES,EUGENIA SASTRE PEREZ, 18659,B,GLORIA PANADERO SANTOS, 1422,X,,,,,10-12,3-11,7-11,,,0-3,1 - 1
singles,1,16215,SON CLADERA TTC,1440,TECNIGEN LINARES,ANASTASIIA FOMINA, 29422,C,MARTA PAJARES MUÑOZ, 4927,Z,,,,,11-7,11-7,10-12,12-10,,3-1,2 - 1
singles,1,16215,SON CLADERA TTC,1440,TECNIGEN LINARES,AINHOA CRISTOBAL HUERTAS, 15670,A,GLORIA PANADERO SANTOS, 1422,X,,,,,7-11,6-11,3-11,,,0-3,2 - 2
singles,1,16215,SON CLADERA TTC,1440,TECNIGEN LINARES,ANASTASIIA FOMINA, 29422,C,CRISTINA PRIETO MORENO, 19227,Y,,,,,11-4,11-4,11-6,,,3-0,3 - 2
singles,1,16215,SON CLADERA TTC,1440,TECNIGEN LINARES,EUGENIA SASTRE PEREZ, 18659,B,MARTA PAJARES MUÑOZ, 4927,Z,,,,,10-12,7-11,12-10,11-9,11-3,3-2,4 - 2
singles,2,16215,SON CLADERA TTC,297,C.D. TENIS DE MESA RIVAS,ANA PEDREGOSA LADRON DE GUEVARA, 19220,A,MARIA FERNANDA PERDOMO RAMIREZ, 31857,Y,,,,,7-11,11-9,5-11,7-11,,1-3,0 - 1
singles,2,16215,SON CLADERA TTC,297,C.D. TENIS DE MESA RIVAS,EUGENIA SASTRE PEREZ, 18659,B,MARIA LOPÉZ BERNAL, 17866,X,,,,,7-11,10-12,7-11,,,0-3,0 - 2
singles,2,16215,SON CLADERA TTC,297,C.D. TENIS DE MESA RIVAS,AINHOA CRISTOBAL HUERTAS, 15670,C,LAURA GARCIA GARCIA, 21982,Z,,,,,6-11,11-2,5-11,11-6,11-6,3-2,1 - 2
singles,2,16215,SON CLADERA TTC,297,C.D. TENIS DE MESA RIVAS,ANA PEDREGOSA LADRON DE GUEVARA, 19220,A,MARIA LOPÉZ BERNAL, 17866,X,,,,,11-5,3-11,10-12,11-8,9-11,2-3,1 - 3
singles,2,16215,SON CLADERA TTC,297,C.D. TENIS DE MESA RIVAS,AINHOA CRISTOBAL HUERTAS, 15670,C,MARIA FERNANDA PERDOMO RAMIREZ, 31857,Y,,,,,11-9,11-6,4-11,11-9,,3-1,2 - 3
singles,2,16215,SON CLADERA TTC,297,C.D. TENIS DE MESA RIVAS,EUGENIA SASTRE PEREZ, 18659,B,LAURA GARCIA GARCIA, 21982,Z,,,,,11-8,11-6,11-5,,,3-0,3 - 3
doubles,2,16215,SON CLADERA TTC,297,C.D. TENIS DE MESA RIVAS,,,D,,,D,AINHOA CRISTOBAL HUERTAS,15670,EUGENIA SASTRE PEREZ,18659,11-5,4-11,11-6,11-5,,3-1,4 - 3
singles,3,10203,AD COLLADO MEDIANO  ,16215,SON CLADERA TTC,CANDELA MARTÍNEZ PAZ-ALBO, 20816,A,ANASTASIIA FOMINA, 29422,Y,,,,,7-11,11-9,6-11,5-11,,1-3,0 - 1
singles,3,10203,AD COLLADO MEDIANO  ,16215,SON CLADERA TTC,ANA DE LA MATA HERREROS, 20091,B,ANA PEDREGOSA LADRON DE GUEVARA, 19220,X,,,,,6-11,7-11,15-13,7-11,,1-3,0 - 2
singles,3,10203,AD COLLADO MEDIANO  ,16215,SON CLADERA TTC,ANGELA RODRÍGUEZ  GARCIA, 19691,C,AINHOA CRISTOBAL HUERTAS, 15670,Z,,,,,11-5,13-11,11-7,,,3-0,1 - 2
singles,3,10203,AD COLLADO MEDIANO  ,16215,SON CLADERA TTC,CANDELA MARTÍNEZ PAZ-ALBO, 20816,A,ANA PEDREGOSA LADRON DE GUEVARA, 19220,X,,,,,10-12,6-11,5-11,,,0-3,1 - 3
singles,3,10203,AD COLLADO MEDIANO  ,16215,SON CLADERA TTC,ANGELA RODRÍGUEZ  GARCIA, 19691,C,ANASTASIIA FOMINA, 29422,Y,,,,,11-7,7-11,6-11,4-11,,1-3,1 - 4
singles,3,10203,AD COLLADO MEDIANO  ,16215,SON CLADERA TTC,ANA DE LA MATA HERREROS, 20091,B,EUGENIA SASTRE PEREZ, 18659,Z,,,,,8-11,11-6,6-11,11-8,4-11,2-3,1 - 5
singles,3,919,LEGANES-RIVAS,16215,SON CLADERA TTC,ANASTASIIA FOMINA, 29422,A,MIHAELA CIUREZ, 5139,Y,,,,,11-7,10-12,9-11,14-12,8-11,2-3,0 - 1
singles,3,919,LEGANES-RIVAS,16215,SON CLADERA TTC,EUGENIA SASTRE PEREZ, 18659,B,RAQUEL PEREZ MATO, 10540,X,,,,,11-8,11-4,11-5,,,3-0,1 - 1
singles,3,919,LEGANES-RIVAS,16215,SON CLADERA TTC,AINHOA CRISTOBAL HUERTAS, 15670,C,SILVIA ESCALANTE TORRES, 3507,Z,,,,,11-7,12-10,11-3,,,3-0,2 - 1
singles,3,919,LEGANES-RIVAS,16215,SON CLADERA TTC,ANASTASIIA FOMINA, 29422,A,RAQUEL PEREZ MATO, 10540,X,,,,,11-3,12-10,11-7,,,3-0,3 - 1
singles,3,919,LEGANES-RIVAS,16215,SON CLADERA TTC,AINHOA CRISTOBAL HUERTAS, 15670,C,MIHAELA CIUREZ, 5139,Y,,,,,3-11,4-11,4-11,,,0-3,3 - 2
singles,3,919,LEGANES-RIVAS,16215,SON CLADERA TTC,EUGENIA SASTRE PEREZ, 18659,B,SILVIA ESCALANTE TORRES, 3507,Z,,,,,11-9,9-11,11-3,11-6,,3-1,4 - 2
singles,5,16215,SON CLADERA TTC,14065,UNIVERSIDAD DE BURGOS - TPF,ANASTASIIA FOMINA, 29422,A,ELVIRA FIONA RAD HIND, 19272,Y,,,,,11-5,11-5,11-9,,,3-0,1 - 0
singles,5,16215,SON CLADERA TTC,14065,UNIVERSIDAD DE BURGOS - TPF,AINHOA CRISTOBAL HUERTAS, 15670,B,DRANCA DORINA CODRUTA, 21070,X,,,,,7-11,8-11,9-11,,,0-3,1 - 1
singles,5,16215,SON CLADERA TTC,14065,UNIVERSIDAD DE BURGOS - TPF,EUGENIA SASTRE PEREZ, 18659,C,MARIA BERZOSA CASAS, 20735,Z,,,,,11-6,11-4,11-8,,,3-0,2 - 1
singles,5,16215,SON CLADERA TTC,14065,UNIVERSIDAD DE BURGOS - TPF,ANASTASIIA FOMINA, 29422,A,DRANCA DORINA CODRUTA, 21070,X,,,,,8-11,8-11,11-9,9-11,,1-3,2 - 2
singles,5,16215,SON CLADERA TTC,14065,UNIVERSIDAD DE BURGOS - TPF,EUGENIA SASTRE PEREZ, 18659,C,ELVIRA FIONA RAD HIND, 19272,Y,,,,,7-11,11-5,9-11,11-3,19-21,2-3,2 - 3
singles,5,16215,SON CLADERA TTC,14065,UNIVERSIDAD DE BURGOS - TPF,AINHOA CRISTOBAL HUERTAS, 15670,B,MARIA BERZOSA CASAS, 20735,Z,,,,,7-11,11-6,12-10,11-5,,3-1,3 - 3
doubles,5,16215,SON CLADERA TTC,14065,UNIVERSIDAD DE BURGOS - TPF,,,D,,,D,ANASTASIIA FOMINA ,29422,EUGENIA SASTRE PEREZ,18659,11-7,8-11,11-7,9-11,12-14,2-3,3 - 4
