Match format,Day number,Local team id,Local team name,Visitor team id,Visitor team name,Player 1 Name,Player 1 License,Player 1 Letter,Player 2 Name,Player 2 License,Player 2 Letter,Player 1-2 Name,Player 1-2 License,Player 2-2 Name,Player 2-2 License,Set 1,Set 2,Set 3,Set 4,Set 5,Result,Score Count
singles,2,287,MADRID CIUDAD TENIS DE MESA,838,SAN SEBASTIAN DE LOS REYES ,JOSÉ  JULIÁN RODRÍGUEZ ÁLVAREZ, 18668,A,FERMIN RAMOS RODRIGUEZ, 10190,Y,,,,,11-9,9-11,9-11,8-11,,1-3,0 - 1
singles,2,287,MADRID CIUDAD TENIS DE MESA,838,SAN SEBASTIAN DE LOS REYES ,ROBERTO SANCHEZ RODRIGUEZ, 8626,B,ISAAC DIAZ CABALLERO, 16664,X,,,,,11-7,7-11,13-11,10-12,9-11,2-3,0 - 2
singles,2,287,MADRID CIUDAD TENIS DE MESA,838,SAN SEBASTIAN DE LOS REYES ,GONZALO NICOLAS CAICO PAVEZ, 33561,C,ANDRES BUITRAGO MORALES, 22832,Z,,,,,9-11,11-4,11-7,11-9,,3-1,1 - 2
singles,2,287,MADRID CIUDAD TENIS DE MESA,838,SAN SEBASTIAN DE LOS REYES ,JOSÉ  JULIÁN RODRÍGUEZ ÁLVAREZ, 18668,A,ISAAC DIAZ CABALLERO, 16664,X,,,,,11-6,8-11,9-11,11-6,11-13,2-3,1 - 3
singles,2,287,MADRID CIUDAD TENIS DE MESA,838,SAN SEBASTIAN DE LOS REYES ,GONZALO NICOLAS CAICO PAVEZ, 33561,C,FERMIN RAMOS RODRIGUEZ, 10190,Y,,,,,11-8,11-7,11-7,,,3-0,2 - 3
singles,2,287,MADRID CIUDAD TENIS DE MESA,838,SAN SEBASTIAN DE LOS REYES ,ROBERTO SANCHEZ RODRIGUEZ, 8626,B,ANDRES BUITRAGO MORALES, 22832,Z,,,,,11-5,3-11,11-9,11-4,,3-1,3 - 3
doubles,2,287,MADRID CIUDAD TENIS DE MESA,838,SAN SEBASTIAN DE LOS REYES ,,,D,,,D,ROBERTO SANCHEZ RODRIGUEZ,8626,GONZALO NICOLAS CAICO PAVEZ,33561,11-9,8-11,11-7,4-11,11-8,3-2,4 - 3
singles,3,2017360,C.D.E. MIAMPI GUADALAJARA T.M.,287,MADRID CIUDAD TENIS DE MESA,GABRIEL DARIUS STREMTAN, 21820,A,ANDRES BUITRAGO MORALES, 22832,Y,,,,,11-6,7-11,5-11,7-11,,1-3,0 - 1
singles,3,2017360,C.D.E. MIAMPI GUADALAJARA T.M.,287,MADRID CIUDAD TENIS DE MESA,BENJAMIN RUIZ CALVO, 2681,B,FERMIN RAMOS RODRIGUEZ, 10190,X,,,,,9-11,7-11,4-11,,,0-3,0 - 2
singles,3,2017360,C.D.E. MIAMPI GUADALAJARA T.M.,287,MADRID CIUDAD TENIS DE MESA,ANGEL LOPE JIMENEZ, 19070,C,ISAAC DIAZ CABALLERO, 16664,Z,,,,,8-11,11-5,11-8,6-11,7-11,2-3,0 - 3
singles,3,2017360,C.D.E. MIAMPI GUADALAJARA T.M.,287,MADRID CIUDAD TENIS DE MESA,GABRIEL DARIUS STREMTAN, 21820,A,FERMIN RAMOS RODRIGUEZ, 10190,X,,,,,6-11,11-5,13-15,5-11,,1-3,0 - 4
singles,3,2017360,C.D.E. MIAMPI GUADALAJARA T.M.,287,MADRID CIUDAD TENIS DE MESA,ANGEL LOPE JIMENEZ, 19070,C,ANDRES BUITRAGO MORALES, 22832,Y,,,,,11-9,7-11,5-11,7-11,,1-3,0 - 5
singles,3,2017360,C.D.E. MIAMPI GUADALAJARA T.M.,287,MADRID CIUDAD TENIS DE MESA,BENJAMIN RUIZ CALVO, 2681,B,ISAAC DIAZ CABALLERO, 16664,Z,,,,,7-11,9-11,12-10,11-6,11-5,3-2,1 - 5
singles,4,586,C.D.T.M.RIVAS PROMESAS,287,MADRID CIUDAD TENIS DE MESA,GABRIEL AYUSO BERNAL, 20639,A,ANDRES BUITRAGO MORALES, 22832,Y,,,,,8-11,11-7,11-4,13-11,,3-1,1 - 0
singles,4,586,C.D.T.M.RIVAS PROMESAS,287,MADRID CIUDAD TENIS DE MESA,ALBERTO MATEOS SEVILLA, 6210,B,FERMIN RAMOS RODRIGUEZ, 10190,X,,,,,11-9,7-11,11-6,11-3,,3-1,2 - 0
singles,4,586,C.D.T.M.RIVAS PROMESAS,287,MADRID CIUDAD TENIS DE MESA,RAFAEL PARRAS RIBES, 4519,C,ISAAC DIAZ CABALLERO, 16664,Z,,,,,12-10,8-11,15-13,11-7,,3-1,3 - 0
singles,4,586,C.D.T.M.RIVAS PROMESAS,287,MADRID CIUDAD TENIS DE MESA,GABRIEL AYUSO BERNAL, 20639,A,FERMIN RAMOS RODRIGUEZ, 10190,X,,,,,11-5,2-11,5-11,4-11,,1-3,3 - 1
singles,4,586,C.D.T.M.RIVAS PROMESAS,287,MADRID CIUDAD TENIS DE MESA,RAFAEL PARRAS RIBES, 4519,C,ANDRES BUITRAGO MORALES, 22832,Y,,,,,11-4,10-12,11-4,10-12,11-9,3-2,4 - 1
singles,4,586,C.D.T.M.RIVAS PROMESAS,287,MADRID CIUDAD TENIS DE MESA,CARLOS BLANCO BARRAGAN, 563,B,ISAAC DIAZ CABALLERO, 16664,Z,,,,,8-11,8-11,10-12,,,0-3,4 - 2
singles,6,287,MADRID CIUDAD TENIS DE MESA,10531,ALUCHE T.M- A,FERMIN RAMOS RODRIGUEZ, 10190,A,PABLO ELVIRA  CAÑADILLAS, 21773,Y,,,,,11-8,11-8,11-9,,,3-0,1 - 0
singles,6,287,MADRID CIUDAD TENIS DE MESA,10531,ALUCHE T.M- A,ISAAC DIAZ CABALLERO, 16664,B,LEOPOLDO FERNANDEZ APARICIO, 1420,X,,,,,11-7,11-8,11-7,,,3-0,2 - 0
singles,6,287,MADRID CIUDAD TENIS DE MESA,10531,ALUCHE T.M- A,ANDRES BUITRAGO MORALES, 22832,C,CYRIL MOREL ., 1904,Z,,,,,14-16,10-12,9-11,,,0-3,2 - 1
singles,6,287,MADRID CIUDAD TENIS DE MESA,10531,ALUCHE T.M- A,FERMIN RAMOS RODRIGUEZ, 10190,A,LEOPOLDO FERNANDEZ APARICIO, 1420,X,,,,,11-5,11-6,11-5,,,3-0,3 - 1
singles,6,287,MADRID CIUDAD TENIS DE MESA,10531,ALUCHE T.M- A,ANDRES BUITRAGO MORALES, 22832,C,PABLO ELVIRA  CAÑADILLAS, 21773,Y,,,,,11-6,11-6,12-14,7-11,4-11,2-3,3 - 2
singles,6,287,MADRID CIUDAD TENIS DE MESA,10531,ALUCHE T.M- A,ISAAC DIAZ CABALLERO, 16664,B,CYRIL MOREL ., 1904,Z,,,,,9-11,11-2,11-6,11-5,,3-1,4 - 2
singles,7,287,MADRID CIUDAD TENIS DE MESA,20191285,FRANCISCO DE QUEVEDO T.M.,FERMIN RAMOS RODRIGUEZ, 10190,A,KUBA KORDOWSKI RESZKA, 18040,Y,,,,,13-11,11-3,11-7,,,3-0,1 - 0
singles,7,287,MADRID CIUDAD TENIS DE MESA,20191285,FRANCISCO DE QUEVEDO T.M.,ABIT RONALDO TEJADA JIMENEZ, 34111,B,AURELIO VALERO VALLEJO, 6190,X,,,,,11-6,11-6,9-11,11-9,,3-1,2 - 0
singles,7,287,MADRID CIUDAD TENIS DE MESA,20191285,FRANCISCO DE QUEVEDO T.M.,ISAAC DIAZ CABALLERO, 16664,C,DANIEL DEL POZO SANTACRUZ, 19162,Z,,,,,11-9,11-7,9-11,13-11,,3-1,3 - 0
singles,7,287,MADRID CIUDAD TENIS DE MESA,20191285,FRANCISCO DE QUEVEDO T.M.,FERMIN RAMOS RODRIGUEZ, 10190,A,AURELIO VALERO VALLEJO, 6190,X,,,,,11-5,11-4,11-7,,,3-0,4 - 0
singles,7,287,MADRID CIUDAD TENIS DE MESA,20191285,FRANCISCO DE QUEVEDO T.M.,ISAAC DIAZ CABALLERO, 16664,C,KUBA KORDOWSKI RESZKA, 18040,Y,,,,,13-11,12-10,10-12,4-11,11-6,3-2,5 - 0
singles,7,287,MADRID CIUDAD TENIS DE MESA,20191285,FRANCISCO DE QUEVEDO T.M.,ABIT RONALDO TEJADA JIMENEZ, 34111,B,DANIEL DEL POZO SANTACRUZ, 19162,Z,,,,,11-4,11-5,11-4,,,3-0,6 - 0
singles,10,287,MADRID CIUDAD TENIS DE MESA,20191286,FUENCARRAL - EL PARDO TM,SAMEERA KUMAR DOGUPARTHY VEDAMURTHY, 32132,A,ISAAC DIAZ CABALLERO, 16664,Y,,,,,11-8,11-2,11-8,,,3-0,1 - 0
singles,10,287,MADRID CIUDAD TENIS DE MESA,20191286,FUENCARRAL - EL PARDO TM,FERNANDO DEL CORRAL CUERVO, 2326,B,RAFAEL MONTORO VALBUENA, 19725,X,,,,,9-11,8-11,7-11,,,0-3,1 - 1
singles,10,287,MADRID CIUDAD TENIS DE MESA,20191286,FUENCARRAL - EL PARDO TM,ANTONIO BEJARANO LEON, 10353,C,ANDRES BUITRAGO MORALES, 22832,Z,,,,,11-6,7-11,9-11,11-13,,1-3,1 - 2
singles,10,287,MADRID CIUDAD TENIS DE MESA,20191286,FUENCARRAL - EL PARDO TM,SAMEERA KUMAR DOGUPARTHY VEDAMURTHY, 32132,A,RAFAEL MONTORO VALBUENA, 19725,X,,,,,7-11,11-5,11-8,11-2,,3-1,2 - 2
singles,10,287,MADRID CIUDAD TENIS DE MESA,20191286,FUENCARRAL - EL PARDO TM,ANTONIO BEJARANO LEON, 10353,C,ISAAC DIAZ CABALLERO, 16664,Y,,,,,11-8,11-8,11-5,,,3-0,3 - 2
