Match format,Day number,Local team id,Local team name,Visitor team id,Visitor team name,Player 1 Name,Player 1 License,Player 1 Letter,Player 2 Name,Player 2 License,Player 2 Letter,Player 1-2 Name,Player 1-2 License,Player 2-2 Name,Player 2-2 License,Set 1,Set 2,Set 3,Set 4,Set 5,Result,Score Count
singles,1,183,C.D. TENIS DE MESA RIVAS,10770,TENIS DE MESA PARLA - DRAGO TT,MANUEL ALONSO TAJUELO, 7439,A,RAFAEL DE LAS HERAS PLAZA, 19291,Y,,,,,4-11,6-11,6-11,,,0-3,0 - 1
singles,1,183,C.D. TENIS DE MESA RIVAS,10770,TENIS DE MESA PARLA - DRAGO TT,VICENTE COGOLLUDO GARCIA, 459,B,ADRIAN MORATO VELASCO, 6179,X,,,,,0-11,0-11,0-11,,,0-3,0 - 2
singles,1,183,C.D. TENIS DE MESA RIVAS,10770,TENIS DE MESA PARLA - DRAGO TT,DAVID AVILES CABRERA, 1831,C,MIGUEL ANGEL PANTOJA ANDRADE, 18012,Z,,,,,9-11,10-12,5-11,,,0-3,0 - 3
singles,1,183,C.D. TENIS DE MESA RIVAS,10770,TENIS DE MESA PARLA - DRAGO TT,MANUEL ALONSO TAJUELO, 7439,A,ADRIAN MORATO VELASCO, 6179,X,,,,,4-11,7-11,5-11,,,0-3,0 - 4
singles,1,183,C.D. TENIS DE MESA RIVAS,10770,TENIS DE MESA PARLA - DRAGO TT,DAVID AVILES CABRERA, 1831,C,RAFAEL DE LAS HERAS PLAZA, 19291,Y,,,,,3-11,2-11,12-14,,,0-3,0 - 5
singles,1,183,C.D. TENIS DE MESA RIVAS,10770,TENIS DE MESA PARLA - DRAGO TT,VICENTE COGOLLUDO GARCIA, 459,B,MIGUEL ANGEL PANTOJA ANDRADE, 18012,Z,,,,,0-11,0-11,0-11,,,0-3,0 - 6
singles,2,10770,TENIS DE MESA PARLA - DRAGO TT,10067,HISPALIS TM,HUGO HERRERO CERCADILLO, 21784,A,GUSTAVO ALEJANDRO GOMEZ HERNANDEZ, 18737,Y,,,,,9-11,11-9,8-11,1-11,,1-3,0 - 1
singles,2,10770,TENIS DE MESA PARLA - DRAGO TT,10067,HISPALIS TM,ISRAEL SIERRA IZQUIERDO, 21191,B,FRANCISCO MIGUEL RUIZ RODRIGUEZ, 10160,X,,,,,5-11,11-7,10-12,5-11,,1-3,0 - 2
singles,2,10770,TENIS DE MESA PARLA - DRAGO TT,10067,HISPALIS TM,ANTHONY CAMACHO QUINTERO, 17141,C,MARCOS SANMARTIN GARCIA, 6162,Z,,,,,8-11,12-10,8-11,11-9,11-9,3-2,1 - 2
singles,2,10770,TENIS DE MESA PARLA - DRAGO TT,10067,HISPALIS TM,HUGO HERRERO CERCADILLO, 21784,A,FRANCISCO MIGUEL RUIZ RODRIGUEZ, 10160,X,,,,,3-11,6-11,8-11,,,0-3,1 - 3
singles,2,10770,TENIS DE MESA PARLA - DRAGO TT,10067,HISPALIS TM,ANTHONY CAMACHO QUINTERO, 17141,C,GUSTAVO ALEJANDRO GOMEZ HERNANDEZ, 18737,Y,,,,,2-11,6-11,12-10,3-11,,1-3,1 - 4
singles,2,10770,TENIS DE MESA PARLA - DRAGO TT,10067,HISPALIS TM,ISRAEL SIERRA IZQUIERDO, 21191,B,MARCOS SANMARTIN GARCIA, 6162,Z,,,,,14-12,9-11,8-11,7-11,,1-3,1 - 5
singles,3,942,MADRID CIUDAD TENIS DE MESA,10770,TENIS DE MESA PARLA - DRAGO TT,BORJA SÁNCHEZ LÓPEZ, 7179,A,MIGUEL ANGEL PANTOJA ANDRADE, 18012,Y,,,,,9-11,8-11,7-11,,,0-3,0 - 1
