Match format,Day number,Local team id,Local team name,Visitor team id,Visitor team name,Player 1 Name,Player 1 License,Player 1 Letter,Player 2 Name,Player 2 License,Player 2 Letter,Player 1-2 Name,Player 1-2 License,Player 2-2 Name,Player 2-2 License,Set 1,Set 2,Set 3,Set 4,Set 5,Result,Score Count
singles,1,16002,ICELAND TT ELS 8 LA GARRIGA,151,C.T.T. ATENEU 1882,MARCOS ALMAGRO NIETO, 5367,A,JORDI GAVIN MOLINS, 3153,Y,,,,,13-11,6-11,9-11,9-11,,1-3,0 - 1
singles,1,16002,ICELAND TT ELS 8 LA GARRIGA,151,C.T.T. ATENEU 1882,CRISTIAN SALVADOR FERNANDEZ, 16348,B,JORDI EDO PUIG, 25609,X,,,,,8-11,11-9,10-12,7-11,,1-3,0 - 2
singles,1,16002,ICELAND TT ELS 8 LA GARRIGA,151,C.T.T. ATENEU 1882,JOAN DIAZ TORRES, 15137,C,BIEL NAVIO CASADESUS, 18288,Z,,,,,9-11,11-8,11-7,11-6,,3-1,1 - 2
singles,1,16002,ICELAND TT ELS 8 LA GARRIGA,151,C.T.T. ATENEU 1882,MARCOS ALMAGRO NIETO, 5367,A,JORDI EDO PUIG, 25609,X,,,,,11-13,11-7,12-10,16-14,,3-1,2 - 2
singles,1,16002,ICELAND TT ELS 8 LA GARRIGA,151,C.T.T. ATENEU 1882,JOAN DIAZ TORRES, 15137,C,JORDI GAVIN MOLINS, 3153,Y,,,,,5-11,0-11,11-5,12-14,,1-3,2 - 3
singles,1,16002,ICELAND TT ELS 8 LA GARRIGA,151,C.T.T. ATENEU 1882,CRISTIAN SALVADOR FERNANDEZ, 16348,B,BIEL NAVIO CASADESUS, 18288,Z,,,,,7-11,11-6,11-9,11-9,,3-1,3 - 3
doubles,1,16002,ICELAND TT ELS 8 LA GARRIGA,151,C.T.T. ATENEU 1882,,,D,,,D,MARCOS ALMAGRO NIETO,5367,JOAN DIAZ TORRES,15137,11-9,8-11,7-11,9-11,,1-3,3 - 4
singles,2,1016,TENNIS TAULA TRAMUNTANA FIGUERES,151,C.T.T. ATENEU 1882,MARCOS ALMAGRO NIETO, 5367,A,JORDI SAGUER PAGES, 2617,Y,,,,,3-11,8-11,8-11,,,0-3,0 - 1
singles,2,1016,TENNIS TAULA TRAMUNTANA FIGUERES,151,C.T.T. ATENEU 1882,JUAN DIAZ CARRILLO, 9353,B,ANTONIO GOMEZ SANCHEZ, 9250,X,,,,,11-6,11-7,9-11,13-15,11-9,3-2,1 - 1
singles,2,1016,TENNIS TAULA TRAMUNTANA FIGUERES,151,C.T.T. ATENEU 1882,FRANCISCO FERNANDEZ QUESADA, 1809,C,JAUME MUNTADA GINER, 8902,Z,,,,,11-7,10-12,11-9,11-7,,3-1,2 - 1
singles,2,1016,TENNIS TAULA TRAMUNTANA FIGUERES,151,C.T.T. ATENEU 1882,MARCOS ALMAGRO NIETO, 5367,A,ANTONIO GOMEZ SANCHEZ, 9250,X,,,,,11-8,11-6,11-9,,,3-0,3 - 1
singles,2,1016,TENNIS TAULA TRAMUNTANA FIGUERES,151,C.T.T. ATENEU 1882,FRANCISCO FERNANDEZ QUESADA, 1809,C,JORDI SAGUER PAGES, 2617,Y,,,,,4-11,9-11,6-11,,,0-3,3 - 2
singles,2,1016,TENNIS TAULA TRAMUNTANA FIGUERES,151,C.T.T. ATENEU 1882,JUAN DIAZ CARRILLO, 9353,B,JAUME MUNTADA GINER, 8902,Z,,,,,11-6,7-11,9-11,11-9,10-12,2-3,3 - 3
doubles,2,1016,TENNIS TAULA TRAMUNTANA FIGUERES,151,C.T.T. ATENEU 1882,,,D,,,D,FRANCISCO FERNANDEZ QUESADA,1809,MARCOS ALMAGRO NIETO,5367,11-9,8-11,6-11,5-11,,1-3,3 - 4
singles,3,10699,CTT L'HOSPITALET GRUPO PREVING,151,C.T.T. ATENEU 1882,NIL MANYA VILLALTA, 20512,A,JUAN DIAZ CARRILLO, 9353,Y,,,,,7-11,7-11,8-11,,,0-3,0 - 1
singles,3,10699,CTT L'HOSPITALET GRUPO PREVING,151,C.T.T. ATENEU 1882,ADRIA RODRIGUEZ CASTILLERO, 25468,B,FRANCISCO FERNANDEZ QUESADA, 1809,X,,,,,5-11,11-6,6-11,6-11,,1-3,0 - 2
singles,3,10699,CTT L'HOSPITALET GRUPO PREVING,151,C.T.T. ATENEU 1882,ROGER MIRO LLORENTE, 17644,C,JOAN DIAZ TORRES, 15137,Z,,,,,5-11,11-8,11-6,11-9,,3-1,1 - 2
singles,3,10699,CTT L'HOSPITALET GRUPO PREVING,151,C.T.T. ATENEU 1882,NIL MANYA VILLALTA, 20512,A,FRANCISCO FERNANDEZ QUESADA, 1809,X,,,,,5-11,11-4,8-11,7-11,,1-3,1 - 3
singles,3,10699,CTT L'HOSPITALET GRUPO PREVING,151,C.T.T. ATENEU 1882,ROGER MIRO LLORENTE, 17644,C,JUAN DIAZ CARRILLO, 9353,Y,,,,,12-10,11-6,11-9,,,3-0,2 - 3
singles,3,10699,CTT L'HOSPITALET GRUPO PREVING,151,C.T.T. ATENEU 1882,ADRIA RODRIGUEZ CASTILLERO, 25468,B,JOAN DIAZ TORRES, 15137,Z,,,,,7-11,11-8,2-11,11-7,12-10,3-2,3 - 3
doubles,3,10699,CTT L'HOSPITALET GRUPO PREVING,151,C.T.T. ATENEU 1882,,,D,,,D,NIL MANYA VILLALTA,20512,ROGER MIRO LLORENTE,17644,15-13,2-11,11-7,11-8,,3-1,4 - 3
