Match format,Day number,Local team id,Local team name,Visitor team id,Visitor team name,Player 1 Name,Player 1 License,Player 1 Letter,Player 2 Name,Player 2 License,Player 2 Letter,Player 1-2 Name,Player 1-2 License,Player 2-2 Name,Player 2-2 License,Set 1,Set 2,Set 3,Set 4,Set 5,Result,Score Count
singles,1,385,UNIVERSIDAD DE BURGOS - TPF,1344,HISPALIS T.M,ALEXANDRU CRISTIAN CAZACU, 29645 ,A,ANDREI BAIBULDIN, 34124 ,Y,,,,,6-11,4-11,11-6,11-8,11-9,3-2,1 - 0
singles,1,385,UNIVERSIDAD DE BURGOS - TPF,1344,HISPALIS T.M,CARLOS CABALLERO CUELLAR, 6788 ,B,FRANCISCO MIGUEL RUIZ RODRIGUEZ, 10160 ,X,,,,,12-10,6-11,11-9,11-7,,3-1,2 - 0
singles,1,385,UNIVERSIDAD DE BURGOS - TPF,1344,HISPALIS T.M,JORGE AUSIN BRIONGOS, 3775 ,C,GUSTAVO ALEJANDRO GOMEZ HERNANDEZ, 18737 ,Z,,,,,8-11,9-11,12-14,,,0-3,2 - 1
singles,1,385,UNIVERSIDAD DE BURGOS - TPF,1344,HISPALIS T.M,ALEXANDRU CRISTIAN CAZACU, 29645 ,A,FRANCISCO MIGUEL RUIZ RODRIGUEZ, 10160 ,X,,,,,6-11,12-10,10-12,11-5,11-3,3-2,3 - 1
singles,1,385,UNIVERSIDAD DE BURGOS - TPF,1344,HISPALIS T.M,JORGE AUSIN BRIONGOS, 3775 ,C,ANDREI BAIBULDIN, 34124 ,Y,,,,,6-11,6-11,13-15,,,0-3,3 - 2
singles,1,385,UNIVERSIDAD DE BURGOS - TPF,1344,HISPALIS T.M,CARLOS CABALLERO CUELLAR, 6788 ,B,GUSTAVO ALEJANDRO GOMEZ HERNANDEZ, 18737 ,Z,,,,,12-10,13-11,10-12,11-8,,3-1,4 - 2
singles,2,226,A.D.T.M. LEGANES,1344,HISPALIS T.M,RAMIL MUTYGULLIN, 34209 ,A,ANTONIO CHAVES BENJUMEA, 7057 ,Y,,,,,11-9,11-8,11-2,,,3-0,1 - 0
singles,2,226,A.D.T.M. LEGANES,1344,HISPALIS T.M,VASILIY FILATOV, 34207 ,B,JEAN KARIM LAURIC, 29507 ,X,,,,,11-8,10-12,5-11,10-12,,1-3,1 - 1
singles,2,226,A.D.T.M. LEGANES,1344,HISPALIS T.M,LIBRE SANCHO MARTINEZ, 3578 ,C,ANDREI BAIBULDIN, 34124 ,Z,,,,,9-11,3-11,11-9,11-8,9-11,2-3,1 - 2
singles,2,226,A.D.T.M. LEGANES,1344,HISPALIS T.M,RAMIL MUTYGULLIN, 34209 ,A,JEAN KARIM LAURIC, 29507 ,X,,,,,8-11,13-11,11-9,9-11,11-7,3-2,2 - 2
singles,2,226,A.D.T.M. LEGANES,1344,HISPALIS T.M,LIBRE SANCHO MARTINEZ, 3578 ,C,ANTONIO CHAVES BENJUMEA, 7057 ,Y,,,,,0-11,0-11,0-11,,,0-3,2 - 3
singles,2,226,A.D.T.M. LEGANES,1344,HISPALIS T.M,VASILIY FILATOV, 34207 ,B,ANDREI BAIBULDIN, 34124 ,Z,,,,,9-11,7-11,6-11,,,0-3,2 - 4
singles,3,1344,HISPALIS T.M,1034,VISIT PONTEVEDRA,GUILLERMO MARTINEZ BOTELLA, 3852 ,A,ANDREI BAIBULDIN, 34124 ,Y,,,,,4-11,4-11,3-11,,,0-3,0 - 1
singles,3,1344,HISPALIS T.M,1034,VISIT PONTEVEDRA,MARTIN SEBASTIAN BENTANCOR FERNANDEZ, 32709 ,B,FRANCISCO MIGUEL RUIZ RODRIGUEZ, 10160 ,X,,,,,6-11,3-11,10-12,,,0-3,0 - 2
singles,3,1344,HISPALIS T.M,1034,VISIT PONTEVEDRA,NICOLAS DANIEL GALVANO, 22257 ,C,GUSTAVO ALEJANDRO GOMEZ HERNANDEZ, 18737 ,Z,,,,,7-11,11-8,8-11,13-15,,1-3,0 - 3
singles,3,1344,HISPALIS T.M,1034,VISIT PONTEVEDRA,GUILLERMO MARTINEZ BOTELLA, 3852 ,A,FRANCISCO MIGUEL RUIZ RODRIGUEZ, 10160 ,X,,,,,13-11,8-11,7-11,8-11,,1-3,0 - 4
singles,4,1344,HISPALIS T.M,39,IRUN LEKA ENEA,HAMPUS KE HANNES SODERLUND, 22235 ,A,MARCOS SANMARTIN GARCIA, 6162 ,Y,,,,,11-5,11-4,11-5,,,3-0,1 - 0
singles,4,1344,HISPALIS T.M,39,IRUN LEKA ENEA,ENDIKA DIEZ ALADRO, 3509 ,B,FRANCISCO MIGUEL RUIZ RODRIGUEZ, 10160 ,X,,,,,2-11,11-5,12-14,16-18,,1-3,1 - 1
singles,4,1344,HISPALIS T.M,39,IRUN LEKA ENEA,THOMAS LE BRETON, 34302 ,C,ANTONIO CHAVES BENJUMEA, 7057 ,Z,,,,,12-10,11-9,11-7,,,3-0,2 - 1
singles,4,1344,HISPALIS T.M,39,IRUN LEKA ENEA,HAMPUS KE HANNES SODERLUND, 22235 ,A,FRANCISCO MIGUEL RUIZ RODRIGUEZ, 10160 ,X,,,,,11-2,11-7,11-7,,,3-0,3 - 1
singles,4,1344,HISPALIS T.M,39,IRUN LEKA ENEA,THOMAS LE BRETON, 34302 ,C,MARCOS SANMARTIN GARCIA, 6162 ,Y,,,,,11-3,11-7,11-6,,,3-0,4 - 1
singles,5,934,A.D.VINCIOS ,1344,HISPALIS T.M,ANDRE FILIPE COELHO DA SILVA, 22020 ,A,FRANCISCO MIGUEL RUIZ RODRIGUEZ, 10160 ,Y,,,,,9-11,11-7,11-5,11-7,,3-1,1 - 0
singles,5,934,A.D.VINCIOS ,1344,HISPALIS T.M,ZHAO TIANMING, 27212 ,B,WILMER GIOVANNY NUÑEZ SANTISTEBAN, 34235 ,X,,,,,11-6,11-6,11-2,,,3-0,2 - 0
singles,5,934,A.D.VINCIOS ,1344,HISPALIS T.M,MARTIN PINTOS BARREIRO, 9975 ,C,ANTONIO CHAVES BENJUMEA, 7057 ,Z,,,,,4-11,12-10,12-10,6-11,11-2,3-2,3 - 0
singles,5,934,A.D.VINCIOS ,1344,HISPALIS T.M,ANDRE FILIPE COELHO DA SILVA, 22020 ,A,WILMER GIOVANNY NUÑEZ SANTISTEBAN, 34235 ,X,,,,,11-6,11-6,11-8,,,3-0,4 - 0
singles,6,1344,HISPALIS T.M,73,ASSSA ALICANTE TM,VITALI MURZIN ., 34301 ,A,ANTONIO CHAVES BENJUMEA, 7057 ,Y,,,,,11-4,11-5,12-10,,,3-0,1 - 0
singles,6,1344,HISPALIS T.M,73,ASSSA ALICANTE TM,ALBERTO LILLO BORDAJANDI, 17948 ,B,EMILIANO BARUCH RIOFRIO AGUIRRE, 34125 ,X,,,,,7-11,11-7,11-7,5-11,11-9,3-2,2 - 0
singles,6,1344,HISPALIS T.M,73,ASSSA ALICANTE TM,ARTEM ZIMARIN ., 29868 ,C,ANDREI BAIBULDIN, 34124 ,Z,,,,,12-10,12-14,9-11,11-9,10-12,2-3,2 - 1
singles,6,1344,HISPALIS T.M,73,ASSSA ALICANTE TM,VITALI MURZIN ., 34301 ,A,EMILIANO BARUCH RIOFRIO AGUIRRE, 34125 ,X,,,,,13-11,11-9,11-4,,,3-0,3 - 1
singles,6,1344,HISPALIS T.M,73,ASSSA ALICANTE TM,ARTEM ZIMARIN ., 29868 ,C,ANTONIO CHAVES BENJUMEA, 7057 ,Y,,,,,6-11,5-11,8-11,,,0-3,3 - 2
singles,6,1344,HISPALIS T.M,73,ASSSA ALICANTE TM,ALBERTO LILLO BORDAJANDI, 17948 ,B,ANDREI BAIBULDIN, 34124 ,Z,,,,,11-6,11-6,8-11,7-11,5-11,2-3,3 - 3
singles,7,767,ASISA BORGES VALL,1344,HISPALIS T.M,MARC DURAN GIRALT, 2856 ,A,ANTONIO CHAVES BENJUMEA, 7057 ,Y,,,,,11-2,11-2,6-11,11-7,,3-1,1 - 0
singles,7,767,ASISA BORGES VALL,1344,HISPALIS T.M,JOAN MASIP NAVARRO, 9787 ,B,ANDREI BAIBULDIN, 34124 ,X,,,,,8-11,6-11,8-11,,,0-3,1 - 1
singles,7,767,ASISA BORGES VALL,1344,HISPALIS T.M,ELSAYED AHMED LASHIN, 34226 ,C,JEAN KARIM LAURIC, 29507 ,Z,,,,,11-8,11-3,11-6,,,3-0,2 - 1
