Match format,Day number,Local team id,Local team name,Visitor team id,Visitor team name,Player 1 Name,Player 1 License,Player 1 Letter,Player 2 Name,Player 2 License,Player 2 Letter,Player 1-2 Name,Player 1-2 License,Player 2-2 Name,Player 2-2 License,Set 1,Set 2,Set 3,Set 4,Set 5,Result,Score Count
singles,1,1308,VISIT PONTEVEDRA,866,ILLAS CÍES TM,VIKTORIIA LEBEDEVA, 27248,A,MAR RIVAS PIDRE, 22264,Y,,,,,11-3,11-3,11-6,,,3-0,1 - 0
singles,1,1308,VISIT PONTEVEDRA,866,ILLAS CÍES TM,LUISA PINTOS  BARREIRO, 18412,B,DARIA KUSKOVA, 29449,X,,,,,11-9,3-11,3-11,4-11,,1-3,1 - 1
singles,1,1308,VISIT PONTEVEDRA,866,ILLAS CÍES TM,NATALIA FERNANDEZ LORENZO, 14747,C,NOA BERNARDEZ MACEIRA, 18409,Z,,,,,10-12,9-11,8-11,,,0-3,1 - 2
singles,1,1308,VISIT PONTEVEDRA,866,ILLAS CÍES TM,VIKTORIIA LEBEDEVA, 27248,A,DARIA KUSKOVA, 29449,X,,,,,11-6,8-11,2-11,10-12,,1-3,1 - 3
singles,1,1308,VISIT PONTEVEDRA,866,ILLAS CÍES TM,NATALIA FERNANDEZ LORENZO, 14747,C,MAR RIVAS PIDRE, 22264,Y,,,,,11-8,4-11,1-11,3-11,,1-3,1 - 4
singles,1,1308,VISIT PONTEVEDRA,866,ILLAS CÍES TM,LUISA PINTOS  BARREIRO, 18412,B,NOA BERNARDEZ MACEIRA, 18409,Z,,,,,1-11,16-14,7-11,13-15,,1-3,1 - 5
singles,2,581,ETM TORRELAVEGA,1308,VISIT PONTEVEDRA,NORA HARASZTI, 26402,A,DARIA KUSKOVA, 29449,Y,,,,,3-11,2-11,2-11,,,0-3,0 - 1
singles,2,581,ETM TORRELAVEGA,1308,VISIT PONTEVEDRA,ITZIAR DOPICO MARTINEZ, 19854,B,MARIA TERESA NINE REY, 2426,X,,,,,9-11,11-8,11-6,7-11,11-9,3-2,1 - 1
singles,2,581,ETM TORRELAVEGA,1308,VISIT PONTEVEDRA,REBECA PEREZ TERAN, 3693,C,NOA BERNARDEZ MACEIRA, 18409,Z,,,,,9-11,11-9,14-12,11-9,,3-1,2 - 1
singles,2,581,ETM TORRELAVEGA,1308,VISIT PONTEVEDRA,NORA HARASZTI, 26402,A,MARIA TERESA NINE REY, 2426,X,,,,,11-3,8-11,14-16,11-7,7-11,2-3,2 - 2
singles,2,581,ETM TORRELAVEGA,1308,VISIT PONTEVEDRA,REBECA PEREZ TERAN, 3693,C,DARIA KUSKOVA, 29449,Y,,,,,11-9,12-14,2-11,12-14,,1-3,2 - 3
singles,2,581,ETM TORRELAVEGA,1308,VISIT PONTEVEDRA,ITZIAR DOPICO MARTINEZ, 19854,B,NOA BERNARDEZ MACEIRA, 18409,Z,,,,,7-11,11-8,3-11,6-11,,1-3,2 - 4
