jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,24/09/2022,10:00,MADRID C.T.M.,ALCOBENDAS TENIS DE MESA,4,2,,
Jornada 1,24/09/2022,16:30,LEZAMA DEMOLICIONES TEMESA C.REAL,TENIS DE MESA PUERTOLLANO,5,1,,
Jornada 1,24/09/2022,17:00,T.M. FUENTE DEL MAESTRE,EXTREMADURA TM ALMENDRALEJO,2,4,,
Jornada 1,24/09/2022,17:00,ATLEET-SERMA TM TALAVERA,C.D. TENIS DE MESA RIVAS,4,2,,
Jornada 1,24/09/2022,17:30,CTM POLAN-TOLEDO,AD COLLADO MEDIANO,4,2,,
Jornada 2,15/10/2022,16:00,C.D. TENIS DE MESA RIVAS,CLUB TENIS DE MESA COSLADA,2,4,,
Jornada 2,15/10/2022,16:30,LEZAMA DEMOLICIONES TEMESA C.REAL,CTM POLAN-TOLEDO,4,2,,
Jornada 2,15/10/2022,17:00,ATLEET-SERMA TM TALAVERA,ALCOBENDAS TENIS DE MESA,4,3,,
Jornada 2,15/10/2022,18:00,EXTREMADURA TM ALMENDRALEJO,A.D. COVIRAN DON BENITO T.M.,2,4,,
Jornada 2,15/10/2022,18:00,TENIS DE MESA PUERTOLLANO,AD COLLADO MEDIANO,4,3,,
Jornada 3,22/10/2022,17:00,MADRID C.T.M.,AD COLLADO MEDIANO,3,4,,
Jornada 3,22/10/2022,17:00,A.D. COVIRAN DON BENITO T.M.,ATLEET-SERMA TM TALAVERA,1,5,,
Jornada 3,22/10/2022,17:30,CTM POLAN-TOLEDO,ALCOBENDAS TENIS DE MESA,4,2,,
Jornada 3,22/10/2022,18:00,TENIS DE MESA PUERTOLLANO,C.D. TENIS DE MESA RIVAS,2,4,,
Jornada 3,23/10/2022,11:00,CLUB TENIS DE MESA COSLADA,LEZAMA DEMOLICIONES TEMESA C.REAL,3,4,,
Jornada 4,29/10/2022,10:00,C.D. TENIS DE MESA RIVAS,T.M. FUENTE DEL MAESTRE,4,3,,
Jornada 4,29/10/2022,17:00,ATLEET-SERMA TM TALAVERA,EXTREMADURA TM ALMENDRALEJO,4,2,,
Jornada 4,29/10/2022,17:30,CTM POLAN-TOLEDO,TENIS DE MESA PUERTOLLANO,4,2,,
Jornada 4,29/10/2022,18:00,AD COLLADO MEDIANO,T.M. FUENTE DEL MAESTRE,4,2,,
Jornada 4,30/10/2022,10:00,ALCOBENDAS TENIS DE MESA,T.M. FUENTE DEL MAESTRE,1,5,,
Jornada 4,30/10/2022,11:00,CLUB TENIS DE MESA COSLADA,MADRID C.T.M.,3,4,,
Jornada 4,30/10/2022,12:00,AD COLLADO MEDIANO,A.D. COVIRAN DON BENITO T.M.,6,0,,
Jornada 5,05/11/2022,16:30,LEZAMA DEMOLICIONES TEMESA C.REAL,EXTREMADURA TM ALMENDRALEJO,5,1,,
Jornada 5,05/11/2022,17:00,A.D. COVIRAN DON BENITO T.M.,T.M. FUENTE DEL MAESTRE,0,6,,
Jornada 5,05/11/2022,17:00,MADRID C.T.M.,TENIS DE MESA PUERTOLLANO,6,0,,
Jornada 5,05/11/2022,17:30,CTM POLAN-TOLEDO,C.D. TENIS DE MESA RIVAS,2,4,,
Jornada 5,05/11/2022,18:00,AD COLLADO MEDIANO,ATLEET-SERMA TM TALAVERA,1,5,,
Jornada 5,06/11/2022,11:00,CLUB TENIS DE MESA COSLADA,ALCOBENDAS TENIS DE MESA,4,2,,
Jornada 6,19/11/2022,11:00,T.M. FUENTE DEL MAESTRE,CLUB TENIS DE MESA COSLADA,5,1,,
