jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,24/09/2022,16:00,NAVALCAN TENIS DE MESA,ITV OCAÑA,2,4,,
Jornada 1,24/09/2022,16:30,LEZAMA DEMOLICIONES TEMESA C.REAL,MADRID CAPITAL TM,2,4,,
Jornada 1,24/09/2022,17:00,CTM RODEO PETROGOLD DE CÁCERES,T.M. VILLAFRANCA-CATERING LA GRANFAMILIA,0,6,,
Jornada 1,24/09/2022,17:30,A.D.  TRES BALCONES,A.D. COVIRAN DON BENITO T.M.,5,1,,
Jornada 1,25/09/2022,11:00,C.T.M. COSLADA,NS SAN SEBASTIAN DE LOS REYES,6,0,,
Jornada 2,15/10/2022,16:30,LEZAMA DEMOLICIONES TEMESA C.REAL,CTM ALMENDRALEJO EXTREMADURA,4,2,,
Jornada 2,15/10/2022,17:00,T.M. VILLAFRANCA-CATERING LA GRANFAMILIA,A.D.  TRES BALCONES,4,3,,
Jornada 2,15/10/2022,17:00,CLÍNICA DENTAL SANTOS TM TARANCÓN,A.D. COVIRAN DON BENITO T.M.,1,5,,
Jornada 2,15/10/2022,17:00,MADRID CAPITAL TM,NAVALCAN TENIS DE MESA,6,0,,
Jornada 2,16/10/2022,10:30,NS SAN SEBASTIAN DE LOS REYES,ITV OCAÑA,6,0,,
Jornada 2,16/10/2022,11:30,CLÍNICA DENTAL SANTOS TM TARANCÓN,CTM ALMENDRALEJO EXTREMADURA,2,4,,
Jornada 3,22/10/2022,10:30,NS SAN SEBASTIAN DE LOS REYES,A.D.  TRES BALCONES,4,2,,
Jornada 3,22/10/2022,17:00,MADRID CAPITAL TM,A.D.  TRES BALCONES,3,4,,
Jornada 3,22/10/2022,17:00,A.D. COVIRAN DON BENITO T.M.,T.M. VILLAFRANCA-CATERING LA GRANFAMILIA,1,5,,
Jornada 3,22/10/2022,18:00,CTM ALMENDRALEJO EXTREMADURA,CTM RODEO PETROGOLD DE CÁCERES,4,3,,
Jornada 3,23/10/2022,11:00,C.T.M. COSLADA,A.D.  TRES BALCONES,4,2,,
Jornada 3,23/10/2022,11:30,CLÍNICA DENTAL SANTOS TM TARANCÓN,ITV OCAÑA,5,1,,
