jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,24/09/2022,17:00,FRAMUSA TOTANA TM,LA TORRETA TENIS DE MESA,0,6,,
Jornada 1,25/09/2022,10:30,CTM MURCIA REVYSPORT,THE SOLAR WORLD STAIN ABTM,2,4,,
Jornada 1,25/09/2022,11:00,KARTING GRANADA VEGAS DEL GENIL,TM ROQUETAS,4,3,,
Jornada 1,25/09/2022,11:00,AQADEM.COM,NOVACÁRTAMA TM,4,2,,
Jornada 1,01/10/2022,17:30,TENEGUIA FRUTAS OLIVAR,T.M. DEFENSE-LA PALMA,2,4,,
Jornada 2,15/10/2022,09:30,TEMESPIN LOS LLANOS DE ARIDANE,TENEGUIA FRUTAS OLIVAR,2,4,,
Jornada 2,15/10/2022,17:00,NOVACÁRTAMA TM,THE SOLAR WORLD STAIN ABTM,2,4,,
Jornada 2,15/10/2022,17:00,FRAMUSA TOTANA TM,AQADEM.COM,3,4,,
Jornada 2,15/10/2022,17:30,ALSA CARTAGENA,LA TORRETA TENIS DE MESA,4,3,,
Jornada 2,16/10/2022,11:00,TM ROQUETAS,THE SOLAR WORLD STAIN ABTM,4,3,,
Jornada 3,22/10/2022,10:00,AQADEM.COM,TENEGUIA FRUTAS OLIVAR,5,1,,
Jornada 3,22/10/2022,17:00,NOVACÁRTAMA TM,TM ROQUETAS,4,2,,
Jornada 3,22/10/2022,17:00,FRAMUSA TOTANA TM,ALSA CARTAGENA,2,4,,
Jornada 3,22/10/2022,17:00,KARTING GRANADA VEGAS DEL GENIL,TENEGUIA FRUTAS OLIVAR,4,2,,
Jornada 3,22/10/2022,17:00,LA TORRETA TENIS DE MESA,TEMESPIN LOS LLANOS DE ARIDANE,6,0,,
Jornada 3,23/10/2022,11:00,THE SOLAR WORLD STAIN ABTM,TEMESPIN LOS LLANOS DE ARIDANE,4,2,,
Jornada 4,29/10/2022,11:00,TEMESPIN LOS LLANOS DE ARIDANE,FRAMUSA TOTANA TM,1,5,,
Jornada 4,29/10/2022,17:00,LA TORRETA TENIS DE MESA,KARTING GRANADA VEGAS DEL GENIL,4,2,,
Jornada 4,29/10/2022,17:00,TM ROQUETAS,CTM MURCIA REVYSPORT,4,2,,
Jornada 4,29/10/2022,17:30,TENEGUIA FRUTAS OLIVAR,FRAMUSA TOTANA TM,4,2,,
Jornada 4,30/10/2022,11:00,THE SOLAR WORLD STAIN ABTM,KARTING GRANADA VEGAS DEL GENIL,2,4,,
Jornada 4,30/10/2022,11:00,NOVACÁRTAMA TM,CTM MURCIA REVYSPORT,4,2,,
Jornada 4,30/10/2022,11:00,T.M. DEFENSE-LA PALMA,FRAMUSA TOTANA TM,4,3,,
Jornada 5,05/11/2022,11:00,KARTING GRANADA VEGAS DEL GENIL,TEMESPIN LOS LLANOS DE ARIDANE,6,0,,
Jornada 5,05/11/2022,17:00,LA TORRETA TENIS DE MESA,T.M. DEFENSE-LA PALMA,4,3,,
Jornada 5,05/11/2022,17:30,ALSA CARTAGENA,NOVACÁRTAMA TM,4,2,,
Jornada 5,05/11/2022,18:00,AQADEM.COM,TEMESPIN LOS LLANOS DE ARIDANE,4,2,,
Jornada 5,06/11/2022,11:00,THE SOLAR WORLD STAIN ABTM,T.M. DEFENSE-LA PALMA,4,3,,
Jornada 6,19/11/2022,11:00,TEMESPIN LOS LLANOS DE ARIDANE,TM ROQUETAS,1,5,,
Jornada 6,19/11/2022,17:00,FRAMUSA TOTANA TM,THE SOLAR WORLD STAIN ABTM,3,4,,
Jornada 6,19/11/2022,17:30,TENEGUIA FRUTAS OLIVAR,TM ROQUETAS,0,6,,
Jornada 6,19/11/2022,17:30,ALSA CARTAGENA,AQADEM.COM,5,1,,
Jornada 6,20/11/2022,10:30,CTM MURCIA REVYSPORT,AQADEM.COM,3,4,,
