jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,24/09/2022,11:00,"CTM""PACO FLOR"" JEREZ",C.T.M. PORTUENSE,2,4,,
Jornada 1,24/09/2022,17:30,REAL CIRCULO DE LABRADORES,GUADALSEM AMIGOS TM LEBRIJA,3,4,,
Jornada 1,24/09/2022,18:00,CLUB TENIS DE MESA TECNIK '87,CIRCULO MERCANTIL INDUSTRIAL DE SEVILLA,2,4,,
Jornada 1,01/10/2022,17:00,CIRCULO DE AMISTAD-TENERIFE,CD DEDALOS TM SANTA CRUZ,6,0,,
Jornada 1,02/10/2022,11:00,CTM TABOR AÑAVINGO,C.D. HIDRA LOS REALEJOS,5,1,,
Jornada 2,15/10/2022,11:00,CIRCULO DE AMISTAD-TENERIFE,CLUB TENIS DE MESA TECNIK '87,4,2,,
Jornada 2,15/10/2022,16:00,C.T.M. PORTUENSE,C.T.M BAHÍA DE CÁDIZ,2,4,,
Jornada 2,15/10/2022,17:00,C.D. HIDRA LOS REALEJOS,"CTM""PACO FLOR"" JEREZ",3,4,,
Jornada 2,15/10/2022,17:00,CD DEDALOS TM SANTA CRUZ,CLUB TENIS DE MESA TECNIK '87,1,5,,
Jornada 2,16/10/2022,11:00,CIRCULO MERCANTIL INDUSTRIAL DE SEVILLA,REAL CIRCULO DE LABRADORES,4,2,,
Jornada 2,16/10/2022,11:00,C.D. TENIS DE MESA TEMEGUESTE,"CTM""PACO FLOR"" JEREZ",3,4,,
Jornada 2,16/10/2022,11:00,CTM TABOR AÑAVINGO,CLUB TENIS DE MESA TECNIK '87,4,2,,
Jornada 3,22/10/2022,10:00,C.T.M. PORTUENSE,CTM TABOR AÑAVINGO,4,2,,
Jornada 3,22/10/2022,17:00,GUADALSEM AMIGOS TM LEBRIJA,C.D. HIDRA LOS REALEJOS,6,0,,
Jornada 3,22/10/2022,17:00,C.T.M BAHÍA DE CÁDIZ,"CTM""PACO FLOR"" JEREZ",4,3,,
Jornada 3,22/10/2022,18:00,CLUB TENIS DE MESA TECNIK '87,REAL CIRCULO DE LABRADORES,1,5,,
Jornada 3,23/10/2022,11:00,CIRCULO MERCANTIL INDUSTRIAL DE SEVILLA,C.D. HIDRA LOS REALEJOS,6,0,,
Jornada 3,23/10/2022,11:00,C.D. TENIS DE MESA TEMEGUESTE,CIRCULO DE AMISTAD-TENERIFE,0,6,,
Jornada 4,29/10/2022,11:00,CD DEDALOS TM SANTA CRUZ,GUADALSEM AMIGOS TM LEBRIJA,1,5,,
Jornada 4,29/10/2022,17:00,C.D. HIDRA LOS REALEJOS,C.T.M. PORTUENSE,2,4,,
Jornada 4,29/10/2022,17:00,CIRCULO DE AMISTAD-TENERIFE,GUADALSEM AMIGOS TM LEBRIJA,4,3,,
Jornada 4,29/10/2022,18:00,CLUB TENIS DE MESA TECNIK '87,C.T.M BAHÍA DE CÁDIZ,4,2,,
Jornada 4,30/10/2022,10:00,CTM TABOR AÑAVINGO,GUADALSEM AMIGOS TM LEBRIJA,4,3,,
Jornada 4,30/10/2022,11:00,C.D. TENIS DE MESA TEMEGUESTE,C.T.M. PORTUENSE,2,4,,
Jornada 5,05/11/2022,10:00,"CTM""PACO FLOR"" JEREZ",CTM TABOR AÑAVINGO,2,4,,
Jornada 5,05/11/2022,17:00,CD DEDALOS TM SANTA CRUZ,C.D. HIDRA LOS REALEJOS,4,2,,
Jornada 5,05/11/2022,17:00,C.T.M BAHÍA DE CÁDIZ,CIRCULO DE AMISTAD-TENERIFE,1,5,,
Jornada 5,05/11/2022,17:00,GUADALSEM AMIGOS TM LEBRIJA,C.D. TENIS DE MESA TEMEGUESTE,6,0,,
Jornada 5,05/11/2022,17:30,REAL CIRCULO DE LABRADORES,C.T.M. PORTUENSE,3,4,,
Jornada 5,06/11/2022,11:00,CIRCULO MERCANTIL INDUSTRIAL DE SEVILLA,C.D. TENIS DE MESA TEMEGUESTE,6,0,,
Jornada 6,19/11/2022,11:00,C.T.M. PORTUENSE,CIRCULO DE AMISTAD-TENERIFE,2,4,,
Jornada 6,19/11/2022,17:00,CD DEDALOS TM SANTA CRUZ,CTM TABOR AÑAVINGO,3,4,,
Jornada 6,19/11/2022,17:00,GUADALSEM AMIGOS TM LEBRIJA,CLUB TENIS DE MESA TECNIK '87,4,2,,
Jornada 6,19/11/2022,17:00,C.T.M BAHÍA DE CÁDIZ,CIRCULO MERCANTIL INDUSTRIAL DE SEVILLA,3,4,,
Jornada 6,19/11/2022,17:00,C.D. HIDRA LOS REALEJOS,C.D. TENIS DE MESA TEMEGUESTE,2,4,,
Jornada 6,19/11/2022,17:30,REAL CIRCULO DE LABRADORES,"CTM""PACO FLOR"" JEREZ",3,4,,
Jornada 7,25/11/2022,18:00,C.T.M BAHÍA DE CÁDIZ,CTM TABOR AÑAVINGO,4,3,,
Jornada 7,26/11/2022,17:00,GUADALSEM AMIGOS TM LEBRIJA,CIRCULO MERCANTIL INDUSTRIAL DE SEVILLA,2,4,,
Jornada 7,26/11/2022,17:30,REAL CIRCULO DE LABRADORES,C.D. HIDRA LOS REALEJOS,4,3,,
Jornada 7,27/11/2022,10:00,"CTM""PACO FLOR"" JEREZ",CIRCULO DE AMISTAD-TENERIFE,1,5,,
Jornada 7,27/11/2022,11:00,CLUB TENIS DE MESA TECNIK '87,C.D. HIDRA LOS REALEJOS,5,1,,
Jornada 7,27/11/2022,11:00,C.D. TENIS DE MESA TEMEGUESTE,CD DEDALOS TM SANTA CRUZ,2,4,,
