jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,29/10/2022,11:00,SSREYES-DOS DE MAYO,LA LLEDONERA APE CERÁMICA,3,4,,
Jornada 1,29/10/2022,16:30,ALCOBENDAS-PEDREZUELA,CUBES NORTE TT,2,4,,
Jornada 1,29/10/2022,16:30,ALUCHE TENIS DE MESA FEMENINO,CLUB DEPORTIVO YACAL,4,2,,
Jornada 1,29/10/2022,16:30,FUENCARRAL - EL PARDO TM,EIVISSA-CARMEN PELUQUEROS PATR.HUMANITAT,4,3,,
Jornada 1,29/10/2022,16:30,CDETM PROGRESO MOSTOLES,SSREYES-DOS DE MAYO,5,1,,
Jornada 1,29/10/2022,19:00,MADRID CTM,CUBES NORTE TT,1,5,,
Jornada 1,29/10/2022,19:00,ALCOBENDAS-PEDREZUELA,CLUB DEPORTIVO YACAL,6,0,,
Jornada 1,29/10/2022,19:00,ALUCHE TENIS DE MESA FEMENINO,EIVISSA-CARMEN PELUQUEROS PATR.HUMANITAT,4,3,,
Jornada 1,29/10/2022,19:00,LA LLEDONERA APE CERÁMICA,CDETM PROGRESO MOSTOLES,2,4,,
Jornada 1,30/10/2022,10:00,ALUCHE TENIS DE MESA FEMENINO,CUBES NORTE TT,1,5,,
Jornada 1,30/10/2022,10:00,FUENCARRAL - EL PARDO TM,CLUB DEPORTIVO YACAL,4,2,,
Jornada 1,30/10/2022,10:00,MADRID CTM,EIVISSA-CARMEN PELUQUEROS PATR.HUMANITAT,4,3,,
Jornada 1,30/10/2022,12:30,FUENCARRAL - EL PARDO TM,CUBES NORTE TT,1,5,,
Jornada 1,30/10/2022,12:30,MADRID CTM,CLUB DEPORTIVO YACAL,6,0,,
Jornada 1,30/10/2022,12:30,ALCOBENDAS-PEDREZUELA,EIVISSA-CARMEN PELUQUEROS PATR.HUMANITAT,4,2,,
Jornada 2,03/12/2022,11:00,ALCOBENDAS-PEDREZUELA,FUENCARRAL - EL PARDO TM,5,1,,
Jornada 2,03/12/2022,11:00,ALUCHE TENIS DE MESA FEMENINO,MADRID CTM,2,4,,
Jornada 2,03/12/2022,16:30,CUBES NORTE TT,CDETM PROGRESO MOSTOLES,5,1,,
Jornada 2,03/12/2022,16:30,CLUB DEPORTIVO YACAL,SSREYES-DOS DE MAYO,1,5,,
Jornada 2,03/12/2022,16:30,EIVISSA-CARMEN PELUQUEROS PATR.HUMANITAT,LA LLEDONERA APE CERÁMICA,1,5,,
Jornada 2,03/12/2022,16:30,ALCOBENDAS-PEDREZUELA,MADRID CTM,3,4,,
Jornada 2,03/12/2022,16:30,ALUCHE TENIS DE MESA FEMENINO,FUENCARRAL - EL PARDO TM,4,2,,
Jornada 2,03/12/2022,19:00,CUBES NORTE TT,SSREYES-DOS DE MAYO,6,0,,
Jornada 2,03/12/2022,19:00,CLUB DEPORTIVO YACAL,LA LLEDONERA APE CERÁMICA,1,5,,
Jornada 2,03/12/2022,19:00,EIVISSA-CARMEN PELUQUEROS PATR.HUMANITAT,CDETM PROGRESO MOSTOLES,0,6,,
Jornada 2,03/12/2022,19:00,ALCOBENDAS-PEDREZUELA,ALUCHE TENIS DE MESA FEMENINO,5,1,,
Jornada 2,03/12/2022,19:00,FUENCARRAL - EL PARDO TM,MADRID CTM,2,4,,
Jornada 2,04/12/2022,10:00,CUBES NORTE TT,LA LLEDONERA APE CERÁMICA,4,3,,
Jornada 2,04/12/2022,10:00,CLUB DEPORTIVO YACAL,CDETM PROGRESO MOSTOLES,2,4,,
Jornada 2,04/12/2022,10:00,EIVISSA-CARMEN PELUQUEROS PATR.HUMANITAT,SSREYES-DOS DE MAYO,2,4,,
Jornada 3,14/01/2023,10:00,CUBES NORTE TT,CLUB DEPORTIVO YACAL,6,0,,
Jornada 3,14/01/2023,12:30,EIVISSA-CARMEN PELUQUEROS PATR.HUMANITAT,CUBES NORTE TT,1,5,,
Jornada 3,14/01/2023,15:45,CLUB DEPORTIVO YACAL,EIVISSA-CARMEN PELUQUEROS PATR.HUMANITAT,1,5,,
Jornada 3,14/01/2023,16:30,CDETM PROGRESO MOSTOLES,ALCOBENDAS-PEDREZUELA,1,5,,
Jornada 3,14/01/2023,16:30,SSREYES-DOS DE MAYO,ALUCHE TENIS DE MESA FEMENINO,4,3,,
Jornada 3,14/01/2023,16:30,LA LLEDONERA APE CERÁMICA,FUENCARRAL - EL PARDO TM,5,1,,
Jornada 3,14/01/2023,19:00,CDETM PROGRESO MOSTOLES,MADRID CTM,4,2,,
Jornada 3,14/01/2023,19:00,SSREYES-DOS DE MAYO,ALCOBENDAS-PEDREZUELA,0,6,,
Jornada 3,14/01/2023,19:00,LA LLEDONERA APE CERÁMICA,ALUCHE TENIS DE MESA FEMENINO,6,0,,
Jornada 3,15/01/2023,10:00,CDETM PROGRESO MOSTOLES,FUENCARRAL - EL PARDO TM,2,4,,
Jornada 3,15/01/2023,10:00,SSREYES-DOS DE MAYO,MADRID CTM,4,3,,
Jornada 3,15/01/2023,10:00,LA LLEDONERA APE CERÁMICA,ALCOBENDAS-PEDREZUELA,5,1,,
Jornada 3,15/01/2023,12:30,CDETM PROGRESO MOSTOLES,ALUCHE TENIS DE MESA FEMENINO,4,2,,
Jornada 3,15/01/2023,12:30,SSREYES-DOS DE MAYO,FUENCARRAL - EL PARDO TM,3,4,,
Jornada 3,15/01/2023,12:30,LA LLEDONERA APE CERÁMICA,MADRID CTM,4,2,,
Jornada 4,11/02/2023,11:00,SSREYES-DOS DE MAYO,CDETM PROGRESO MOSTOLES,2,4,,
Jornada 4,11/02/2023,16:30,CUBES NORTE TT,ALCOBENDAS-PEDREZUELA,4,2,,
Jornada 4,11/02/2023,16:30,CLUB DEPORTIVO YACAL,ALUCHE TENIS DE MESA FEMENINO,4,3,,
Jornada 4,11/02/2023,16:30,EIVISSA-CARMEN PELUQUEROS PATR.HUMANITAT,FUENCARRAL - EL PARDO TM,4,2,,
Jornada 4,11/02/2023,16:30,LA LLEDONERA APE CERÁMICA,SSREYES-DOS DE MAYO,4,3,,
Jornada 4,11/02/2023,19:00,CUBES NORTE TT,MADRID CTM,6,0,,
Jornada 4,11/02/2023,19:00,CLUB DEPORTIVO YACAL,ALCOBENDAS-PEDREZUELA,0,6,,
