jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,24/09/2022,16:00,ETM LA FINCA,MANUFACTURAS DEPORTIVAS,3,4,,
Jornada 1,24/09/2022,16:00,CLUB PEÑARANDA DE BRACAMONTE,CTM ZAMORA-CAJA RURAL,1,5,,
Jornada 1,24/09/2022,17:00,CD VALLADOLID TENIS DE MESA,C.D. PISUERGA T.M./ DRAGO TT,4,3,,
Jornada 1,24/09/2022,17:00,LUARCA TENIS DE MESA,AVILES TENIS DE MESA,5,1,,
Jornada 1,24/09/2022,17:00,LA ATALAYA GIJON TENIS DE MESA 'B',LA ATALAYA GIJON TENIS DE MESA 'A',0,6,,
Jornada 2,15/10/2022,17:00,CTM ZAMORA-CAJA RURAL,CD VALLADOLID TENIS DE MESA,5,1,,
Jornada 2,15/10/2022,17:00,CLUB ATLÉTICO LEÓN - VIRGEN DEL CAMINO,MANUFACTURAS DEPORTIVAS,2,4,,
Jornada 2,15/10/2022,17:00,LA ATALAYA GIJON TENIS DE MESA 'A',AVILES TENIS DE MESA,6,0,,
Jornada 2,15/10/2022,17:00,LA ATALAYA GIJON TENIS DE MESA 'B',LUARCA TENIS DE MESA,1,5,,
Jornada 2,15/10/2022,18:00,C.D. PISUERGA T.M./ DRAGO TT,CLUB PEÑARANDA DE BRACAMONTE,3,4,,
Jornada 3,22/10/2022,16:00,CLUB PEÑARANDA DE BRACAMONTE,MANUFACTURAS DEPORTIVAS,3,4,,
Jornada 3,22/10/2022,16:00,ETM LA FINCA,LA ATALAYA GIJON TENIS DE MESA 'A',1,5,,
Jornada 3,22/10/2022,17:00,CLUB ATLÉTICO LEÓN - VIRGEN DEL CAMINO,LA ATALAYA GIJON TENIS DE MESA 'B',2,4,,
Jornada 3,22/10/2022,17:00,AVILES TENIS DE MESA,CTM ZAMORA-CAJA RURAL,3,4,,
Jornada 3,23/10/2022,11:00,LUARCA TENIS DE MESA,CTM ZAMORA-CAJA RURAL,6,0,,
Jornada 4,29/10/2022,16:00,MANUFACTURAS DEPORTIVAS,LUARCA TENIS DE MESA,4,2,,
Jornada 4,29/10/2022,17:00,AVILES TENIS DE MESA,LA ATALAYA GIJON TENIS DE MESA 'B',4,2,,
Jornada 4,29/10/2022,17:00,CD VALLADOLID TENIS DE MESA,CLUB PEÑARANDA DE BRACAMONTE,4,3,,
Jornada 4,29/10/2022,18:00,C.D. PISUERGA T.M./ DRAGO TT,CLUB ATLÉTICO LEÓN - VIRGEN DEL CAMINO,4,2,,
Jornada 4,30/10/2022,10:00,ETM LA FINCA,LUARCA TENIS DE MESA,2,4,,
Jornada 5,05/11/2022,16:00,ETM LA FINCA,C.D. PISUERGA T.M./ DRAGO TT,5,1,,
Jornada 5,05/11/2022,17:00,LUARCA TENIS DE MESA,CLUB PEÑARANDA DE BRACAMONTE,5,1,,
Jornada 5,05/11/2022,17:00,CLUB ATLÉTICO LEÓN - VIRGEN DEL CAMINO,CTM ZAMORA-CAJA RURAL,1,5,,
Jornada 5,06/11/2022,10:00,AVILES TENIS DE MESA,CLUB PEÑARANDA DE BRACAMONTE,4,3,,
Jornada 5,06/11/2022,10:30,MANUFACTURAS DEPORTIVAS,C.D. PISUERGA T.M./ DRAGO TT,5,1,,
Jornada 6,19/11/2022,16:00,CLUB PEÑARANDA DE BRACAMONTE,LA ATALAYA GIJON TENIS DE MESA 'B',4,2,,
Jornada 6,19/11/2022,16:00,MANUFACTURAS DEPORTIVAS,LA ATALAYA GIJON TENIS DE MESA 'A',2,4,,
Jornada 6,19/11/2022,17:00,CLUB ATLÉTICO LEÓN - VIRGEN DEL CAMINO,ETM LA FINCA,0,6,,
Jornada 6,19/11/2022,17:00,CD VALLADOLID TENIS DE MESA,AVILES TENIS DE MESA,3,4,,
Jornada 6,20/11/2022,10:00,C.D. PISUERGA T.M./ DRAGO TT,AVILES TENIS DE MESA,5,1,,
Jornada 6,20/11/2022,11:00,CTM ZAMORA-CAJA RURAL,LA ATALAYA GIJON TENIS DE MESA 'B',5,1,,
Jornada 7,26/11/2022,11:00,LUARCA TENIS DE MESA,CLUB ATLÉTICO LEÓN - VIRGEN DEL CAMINO,4,2,,
Jornada 7,26/11/2022,17:00,LA ATALAYA GIJON TENIS DE MESA 'A',CD VALLADOLID TENIS DE MESA,6,0,,
Jornada 7,26/11/2022,17:00,AVILES TENIS DE MESA,CLUB ATLÉTICO LEÓN - VIRGEN DEL CAMINO,5,1,,
Jornada 7,26/11/2022,17:00,CTM ZAMORA-CAJA RURAL,ETM LA FINCA,0,6,,
Jornada 7,27/11/2022,10:00,CLUB PEÑARANDA DE BRACAMONTE,ETM LA FINCA,4,2,,
Jornada 7,27/11/2022,11:00,LA ATALAYA GIJON TENIS DE MESA 'B',CD VALLADOLID TENIS DE MESA,2,4,,
Jornada 8,03/12/2022,17:00,LA ATALAYA GIJON TENIS DE MESA 'A',CLUB ATLÉTICO LEÓN - VIRGEN DEL CAMINO,5,1,,
Jornada 8,03/12/2022,17:00,CTM ZAMORA-CAJA RURAL,MANUFACTURAS DEPORTIVAS,4,2,,
Jornada 8,03/12/2022,17:00,LA ATALAYA GIJON TENIS DE MESA 'B',ETM LA FINCA,1,5,,
Jornada 8,03/12/2022,18:00,C.D. PISUERGA T.M./ DRAGO TT,LUARCA TENIS DE MESA,2,4,,
Jornada 8,04/12/2022,11:00,CD VALLADOLID TENIS DE MESA,LUARCA TENIS DE MESA,4,3,,
Jornada 9,17/12/2022,16:00,MANUFACTURAS DEPORTIVAS,LA ATALAYA GIJON TENIS DE MESA 'B',5,1,,
Jornada 9,17/12/2022,17:00,CLUB ATLÉTICO LEÓN - VIRGEN DEL CAMINO,CD VALLADOLID TENIS DE MESA,2,4,,
Jornada 9,17/12/2022,17:00,LUARCA TENIS DE MESA,LA ATALAYA GIJON TENIS DE MESA 'A',1,5,,
Jornada 9,17/12/2022,18:00,C.D. PISUERGA T.M./ DRAGO TT,CTM ZAMORA-CAJA RURAL,4,3,,
Jornada 10,14/01/2023,16:00,MANUFACTURAS DEPORTIVAS,AVILES TENIS DE MESA,4,2,,
Jornada 10,14/01/2023,16:00,CLUB PEÑARANDA DE BRACAMONTE,LA ATALAYA GIJON TENIS DE MESA 'A',0,6,,
Jornada 10,15/01/2023,10:00,ETM LA FINCA,AVILES TENIS DE MESA,5,1,,
Jornada 10,15/01/2023,11:00,CTM ZAMORA-CAJA RURAL,LA ATALAYA GIJON TENIS DE MESA 'A',0,6,,
Jornada 11,21/01/2023,16:00,ETM LA FINCA,CD VALLADOLID TENIS DE MESA,3,4,,
Jornada 11,21/01/2023,17:00,LA ATALAYA GIJON TENIS DE MESA 'B',C.D. PISUERGA T.M./ DRAGO TT,2,4,,
Jornada 11,21/01/2023,17:00,CLUB ATLÉTICO LEÓN - VIRGEN DEL CAMINO,CLUB PEÑARANDA DE BRACAMONTE,3,4,,
Jornada 11,22/01/2023,10:30,MANUFACTURAS DEPORTIVAS,CD VALLADOLID TENIS DE MESA,3,4,,
Jornada 11,22/01/2023,11:00,LA ATALAYA GIJON TENIS DE MESA 'A',C.D. PISUERGA T.M./ DRAGO TT,4,2,,
Jornada 12,28/01/2023,17:00,CLUB ATLÉTICO LEÓN - VIRGEN DEL CAMINO,C.D. PISUERGA T.M./ DRAGO TT,2,4,,
Jornada 12,28/01/2023,17:00,LA ATALAYA GIJON TENIS DE MESA 'B',AVILES TENIS DE MESA,2,4,,
Jornada 12,28/01/2023,17:00,CTM ZAMORA-CAJA RURAL,LUARCA TENIS DE MESA,4,3,,
Jornada 12,29/01/2023,10:00,CLUB PEÑARANDA DE BRACAMONTE,LUARCA TENIS DE MESA,3,4,,
Jornada 13,04/02/2023,16:00,MANUFACTURAS DEPORTIVAS,ETM LA FINCA,1,5,,
Jornada 13,04/02/2023,17:00,LA ATALAYA GIJON TENIS DE MESA 'A',LA ATALAYA GIJON TENIS DE MESA 'B',6,0,,
Jornada 13,04/02/2023,17:00,AVILES TENIS DE MESA,C.D. PISUERGA T.M./ DRAGO TT,2,4,,
Jornada 13,04/02/2023,17:00,CTM ZAMORA-CAJA RURAL,CLUB PEÑARANDA DE BRACAMONTE,4,2,,
Jornada 13,05/02/2023,11:00,LUARCA TENIS DE MESA,C.D. PISUERGA T.M./ DRAGO TT,2,4,,
Jornada 14,11/02/2023,17:00,LA ATALAYA GIJON TENIS DE MESA 'B',CLUB ATLÉTICO LEÓN - VIRGEN DEL CAMINO,3,4,,
Jornada 14,11/02/2023,17:00,LUARCA TENIS DE MESA,MANUFACTURAS DEPORTIVAS,4,2,,
Jornada 14,11/02/2023,17:00,CD VALLADOLID TENIS DE MESA,CTM ZAMORA-CAJA RURAL,4,2,,
Jornada 14,11/02/2023,17:00,LA ATALAYA GIJON TENIS DE MESA 'A',ETM LA FINCA,6,0,,
Jornada 14,12/02/2023,10:00,AVILES TENIS DE MESA,MANUFACTURAS DEPORTIVAS,4,3,,
Jornada 15,18/02/2023,16:00,CLUB PEÑARANDA DE BRACAMONTE,CLUB ATLÉTICO LEÓN - VIRGEN DEL CAMINO,4,2,,
Jornada 15,18/02/2023,16:00,ETM LA FINCA,CTM ZAMORA-CAJA RURAL,6,0,,
Jornada 15,18/02/2023,17:00,LUARCA TENIS DE MESA,LA ATALAYA GIJON TENIS DE MESA 'B',5,1,,
Jornada 15,18/02/2023,17:00,CD VALLADOLID TENIS DE MESA,LA ATALAYA GIJON TENIS DE MESA 'A',4,2,,
Jornada 15,19/02/2023,10:00,C.D. PISUERGA T.M./ DRAGO TT,LA ATALAYA GIJON TENIS DE MESA 'A',4,2,,
Jornada 15,19/02/2023,10:30,MANUFACTURAS DEPORTIVAS,CTM ZAMORA-CAJA RURAL,5,1,,
Jornada 16,25/02/2023,16:00,CLUB PEÑARANDA DE BRACAMONTE,C.D. PISUERGA T.M./ DRAGO TT,4,3,,
Jornada 16,25/02/2023,16:00,MANUFACTURAS DEPORTIVAS,CLUB ATLÉTICO LEÓN - VIRGEN DEL CAMINO,5,1,,
Jornada 16,25/02/2023,17:00,AVILES TENIS DE MESA,CD VALLADOLID TENIS DE MESA,2,4,,
Jornada 16,26/02/2023,10:00,ETM LA FINCA,CLUB ATLÉTICO LEÓN - VIRGEN DEL CAMINO,6,0,,
Jornada 16,26/02/2023,11:00,LUARCA TENIS DE MESA,CD VALLADOLID TENIS DE MESA,3,4,,
Jornada 17,04/03/2023,11:00,CD VALLADOLID TENIS DE MESA,ETM LA FINCA,4,3,,
Jornada 17,04/03/2023,17:00,LA ATALAYA GIJON TENIS DE MESA 'A',CLUB PEÑARANDA DE BRACAMONTE,5,1,,
Jornada 17,04/03/2023,17:00,CLUB ATLÉTICO LEÓN - VIRGEN DEL CAMINO,AVILES TENIS DE MESA,4,3,,
Jornada 17,04/03/2023,18:00,C.D. PISUERGA T.M./ DRAGO TT,ETM LA FINCA,4,2,,
Jornada 17,05/03/2023,11:00,LA ATALAYA GIJON TENIS DE MESA 'B',CLUB PEÑARANDA DE BRACAMONTE,1,5,,
Jornada 18,11/03/2023,16:00,CLUB PEÑARANDA DE BRACAMONTE,AVILES TENIS DE MESA,6,0,,
Jornada 18,11/03/2023,17:00,CD VALLADOLID TENIS DE MESA,MANUFACTURAS DEPORTIVAS,2,4,,
Jornada 18,11/03/2023,17:00,LA ATALAYA GIJON TENIS DE MESA 'A',LUARCA TENIS DE MESA,5,1,,
Jornada 18,12/03/2023,10:00,C.D. PISUERGA T.M./ DRAGO TT,MANUFACTURAS DEPORTIVAS,2,4,,
Jornada 18,12/03/2023,11:00,CTM ZAMORA-CAJA RURAL,AVILES TENIS DE MESA,5,1,,
Jornada 19,01/04/2023,17:00,LA ATALAYA GIJON TENIS DE MESA 'B',CTM ZAMORA-CAJA RURAL,4,3,,
Jornada 19,01/04/2023,17:00,CLUB ATLÉTICO LEÓN - VIRGEN DEL CAMINO,LUARCA TENIS DE MESA,3,4,,
Jornada 19,01/04/2023,18:00,C.D. PISUERGA T.M./ DRAGO TT,CD VALLADOLID TENIS DE MESA,5,1,,
Jornada 19,02/04/2023,11:00,LA ATALAYA GIJON TENIS DE MESA 'A',CTM ZAMORA-CAJA RURAL,4,2,,
Jornada 20,15/04/2023,16:00,CLUB PEÑARANDA DE BRACAMONTE,CD VALLADOLID TENIS DE MESA,5,1,,
Jornada 20,15/04/2023,17:00,CTM ZAMORA-CAJA RURAL,CLUB ATLÉTICO LEÓN - VIRGEN DEL CAMINO,6,0,,
Jornada 20,15/04/2023,17:00,LA ATALAYA GIJON TENIS DE MESA 'A',MANUFACTURAS DEPORTIVAS,0,6,,
Jornada 20,15/04/2023,17:00,LUARCA TENIS DE MESA,ETM LA FINCA,4,3,,
Jornada 20,16/04/2023,10:00,AVILES TENIS DE MESA,ETM LA FINCA,3,4,,
Jornada 20,16/04/2023,11:00,LA ATALAYA GIJON TENIS DE MESA 'B',MANUFACTURAS DEPORTIVAS,2,4,,
Jornada 21,22/04/2023,16:00,ETM LA FINCA,CLUB PEÑARANDA DE BRACAMONTE,5,1,,
