jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,29/10/2022,10:00,ESCUELA TIERRA DE BARROS TM,CD NERVION TENIS DE MESA CITY,5,1,,
Jornada 1,29/10/2022,10:00,T.M. VILLAFRANCA-CATERING LA GRANFAMILIA,CIRCULO MERCANTIL E INDUSTRIAL,5,1,,
Jornada 1,29/10/2022,10:00,TENIS DE MESA FUENTE DE CANTOS,CLUB TENIS DE MESA TECNIK '87,0,6,,
Jornada 1,29/10/2022,11:00,A.D.  TRES BALCONES,A.D.  TRES BALCONES B,5,1,,
Jornada 1,29/10/2022,11:00,CDE ALCORCON TENIS DE MESA,CLUB TENIS DE MESA SAN S. DE LOS REYES,0,6,,
Jornada 1,29/10/2022,12:30,ESCUELA TIERRA DE BARROS TM,REAL CIRCULO DE LABRADORES,2,4,,
Jornada 1,29/10/2022,12:30,T.M. VILLAFRANCA-CATERING LA GRANFAMILIA,CD NERVION TENIS DE MESA CITY,6,0,,
Jornada 1,29/10/2022,12:30,TENIS DE MESA FUENTE DE CANTOS,CIRCULO MERCANTIL E INDUSTRIAL,2,4,,
Jornada 1,29/10/2022,16:30,ESCUELA TIERRA DE BARROS TM,CLUB TENIS DE MESA TECNIK '87,1,5,,
Jornada 1,29/10/2022,16:30,T.M. VILLAFRANCA-CATERING LA GRANFAMILIA,REAL CIRCULO DE LABRADORES,4,2,,
Jornada 1,29/10/2022,16:30,TENIS DE MESA FUENTE DE CANTOS,CD NERVION TENIS DE MESA CITY,5,1,,
Jornada 1,29/10/2022,16:30,A.D.  TRES BALCONES,CLUB TENIS DE MESA SAN S. DE LOS REYES,2,4,,
Jornada 1,29/10/2022,16:30,CDE ALCORCON TENIS DE MESA,A.D.  TRES BALCONES B,1,5,,
Jornada 1,29/10/2022,19:00,ESCUELA TIERRA DE BARROS TM,CIRCULO MERCANTIL E INDUSTRIAL,2,4,,
Jornada 1,29/10/2022,19:00,T.M. VILLAFRANCA-CATERING LA GRANFAMILIA,CLUB TENIS DE MESA TECNIK '87,2,4,,
Jornada 1,29/10/2022,19:00,TENIS DE MESA FUENTE DE CANTOS,REAL CIRCULO DE LABRADORES,1,5,,
Jornada 1,29/10/2022,19:00,A.D.  TRES BALCONES,CDE ALCORCON TENIS DE MESA,5,1,,
Jornada 1,29/10/2022,19:00,A.D.  TRES BALCONES B,CLUB TENIS DE MESA SAN S. DE LOS REYES,1,5,,
Jornada 2,03/12/2022,11:00,T.M. VILLAFRANCA-CATERING LA GRANFAMILIA,TENIS DE MESA FUENTE DE CANTOS,5,1,,
Jornada 2,03/12/2022,16:30,A.D.  TRES BALCONES,CD NERVION TENIS DE MESA CITY,2,4,,
