jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,29/10/2022,10:00,CLUB DEL MAR DE SAN AMARO,C.T.M.CORUÑA,4,3,,
Jornada 1,29/10/2022,10:00,CLUB TENIS DE MESA MOS,CLUB TENIS DE MESA CIDADE DE NARON,6,0,,
Jornada 1,29/10/2022,10:00,CTM GAM FEMENINO,OROSO MALOV TM,0,6,,
Jornada 1,29/10/2022,10:00,MONTE PORREIRO CONFITERIA CAPRI,COFERSA CIDADE DE NARÓN,1,5,,
Jornada 1,29/10/2022,11:00,CLUB DEPORTIVO HIDRA,TEMESPIN LOS LLANOS DE ARIDANE,2,4,,
Jornada 1,29/10/2022,11:00,TABOR- ARAFO SOMOSIDENTIDAD,TENIS DE MESA DEFENSE F LA PALMA,2,4,,
Jornada 1,29/10/2022,12:30,CLUB TENIS DE MESA MOS,C.T.M.CORUÑA,5,1,,
Jornada 1,29/10/2022,12:30,CTM GAM FEMENINO,CLUB TENIS DE MESA CIDADE DE NARON,4,2,,
Jornada 1,29/10/2022,12:30,MONTE PORREIRO CONFITERIA CAPRI,OROSO MALOV TM,2,4,,
Jornada 1,29/10/2022,12:30,CLUB DEL MAR DE SAN AMARO,COFERSA CIDADE DE NARÓN,3,4,,
Jornada 1,29/10/2022,16:30,CTM GAM FEMENINO,C.T.M.CORUÑA,4,2,,
Jornada 1,29/10/2022,16:30,MONTE PORREIRO CONFITERIA CAPRI,CLUB TENIS DE MESA CIDADE DE NARON,5,1,,
Jornada 1,29/10/2022,16:30,CLUB DEL MAR DE SAN AMARO,OROSO MALOV TM,4,2,,
Jornada 1,29/10/2022,16:30,CLUB TENIS DE MESA MOS,COFERSA CIDADE DE NARÓN,2,4,,
Jornada 1,29/10/2022,16:30,CLUB DEPORTIVO HIDRA,TENIS DE MESA DEFENSE F LA PALMA,1,5,,
Jornada 1,29/10/2022,16:30,TABOR- ARAFO SOMOSIDENTIDAD,TEMESPIN LOS LLANOS DE ARIDANE,5,1,,
Jornada 1,29/10/2022,19:00,MONTE PORREIRO CONFITERIA CAPRI,C.T.M.CORUÑA,4,3,,
Jornada 1,29/10/2022,19:00,CLUB DEL MAR DE SAN AMARO,CLUB TENIS DE MESA CIDADE DE NARON,6,0,,
Jornada 1,29/10/2022,19:00,CLUB TENIS DE MESA MOS,OROSO MALOV TM,4,2,,
Jornada 1,29/10/2022,19:00,CTM GAM FEMENINO,COFERSA CIDADE DE NARÓN,0,6,,
Jornada 1,29/10/2022,19:00,CLUB DEPORTIVO HIDRA,TABOR- ARAFO SOMOSIDENTIDAD,1,5,,
Jornada 1,29/10/2022,19:00,TEMESPIN LOS LLANOS DE ARIDANE,TENIS DE MESA DEFENSE F LA PALMA,1,5,,
Jornada 2,03/12/2022,10:00,C.T.M.CORUÑA,CLUB DEPORTIVO HIDRA,4,2,,
Jornada 2,03/12/2022,10:00,CLUB TENIS DE MESA CIDADE DE NARON,TABOR- ARAFO SOMOSIDENTIDAD,0,6,,
Jornada 2,03/12/2022,10:00,OROSO MALOV TM,TEMESPIN LOS LLANOS DE ARIDANE,4,2,,
Jornada 2,03/12/2022,10:00,COFERSA CIDADE DE NARÓN,TENIS DE MESA DEFENSE F LA PALMA,5,1,,
Jornada 2,03/12/2022,11:00,CLUB TENIS DE MESA MOS,MONTE PORREIRO CONFITERIA CAPRI,5,1,,
