jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,24/09/2022,10:00,MADRID C.T.M.,"HORTALEZA, TM",4,2,,
Jornada 1,24/09/2022,16:00,SCHOOL ZARAGOZA CONTAZARA,SCDR ANAITASUNA,4,2,,
Jornada 1,24/09/2022,17:00,PUBLIMAX CAI SANTIAGO T.M.,CENTRO NATACIÓN HELIOS,2,4,,
Jornada 1,24/09/2022,17:00,CLUB DEPORTIVO OBERENA,CLUB NATACION PAMPLONA,3,4,,
Jornada 2,15/10/2022,10:00,ALUCHE TENIS DE MESA B,SCHOOL ZARAGOZA CONTAZARA,5,1,,
Jornada 2,15/10/2022,16:00,C.D. TENIS DE MESA RIVAS,SCHOOL ZARAGOZA CONTAZARA,2,4,,
Jornada 2,15/10/2022,17:00,CLUB DEPORTIVO OBERENA,CENTRO NATACIÓN HELIOS,4,2,,
Jornada 2,15/10/2022,17:00,CLUB NATACION PAMPLONA,PUBLIMAX CAI SANTIAGO T.M.,4,3,,
Jornada 2,16/10/2022,11:00,"HORTALEZA, TM",SCDR ANAITASUNA,5,1,,
Jornada 3,22/10/2022,11:00,SCDR ANAITASUNA,ALUCHE TENIS DE MESA B,1,5,,
Jornada 3,22/10/2022,16:00,CENTRO NATACIÓN HELIOS,SCHOOL ZARAGOZA CONTAZARA,5,1,,
Jornada 3,22/10/2022,17:00,CLUB DEPORTIVO OBERENA,ALUCHE TENIS DE MESA B,2,4,,
Jornada 3,23/10/2022,10:00,CLUB NATACION PAMPLONA,ALUCHE TENIS DE MESA B,4,2,,
Jornada 4,29/10/2022,10:00,C.D. TENIS DE MESA RIVAS,PUBLIMAX CAI SANTIAGO T.M.,4,2,,
Jornada 4,29/10/2022,16:00,CENTRO NATACIÓN HELIOS,CLUB NATACION PAMPLONA,2,4,,
Jornada 4,29/10/2022,17:00,ALUCHE TENIS DE MESA B,PUBLIMAX CAI SANTIAGO T.M.,4,2,,
Jornada 4,29/10/2022,17:00,MADRID C.T.M.,SCDR ANAITASUNA,6,0,,
Jornada 5,05/11/2022,16:00,C.D. TENIS DE MESA RIVAS,MADRID C.T.M.,2,4,,
Jornada 5,05/11/2022,16:30,SCDR ANAITASUNA,CENTRO NATACIÓN HELIOS,0,6,,
Jornada 5,05/11/2022,17:00,CLUB NATACION PAMPLONA,SCHOOL ZARAGOZA CONTAZARA,6,0,,
Jornada 5,05/11/2022,17:00,PUBLIMAX CAI SANTIAGO T.M.,CLUB DEPORTIVO OBERENA,4,2,,
Jornada 5,06/11/2022,11:00,"HORTALEZA, TM",ALUCHE TENIS DE MESA B,2,4,,
Jornada 6,19/11/2022,10:00,PUBLIMAX CAI SANTIAGO T.M.,"HORTALEZA, TM",6,0,,
Jornada 6,19/11/2022,16:00,CENTRO NATACIÓN HELIOS,"HORTALEZA, TM",5,1,,
Jornada 6,19/11/2022,17:00,CLUB DEPORTIVO OBERENA,SCDR ANAITASUNA,3,4,,
Jornada 6,20/11/2022,11:00,SCHOOL ZARAGOZA CONTAZARA,"HORTALEZA, TM",5,1,,
Jornada 7,26/11/2022,11:00,CLUB DEPORTIVO OBERENA,C.D. TENIS DE MESA RIVAS,2,4,,
