jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,29/09/2018,11:00,TABOR AÑAVINGO,CDTM ADELANTADOS-LA LAGUNA,6,0,,
Jornada 1,29/09/2018,17:00,CDTM UNIVERSIDAD DE LA LAGUNA,C.D. HIDRA PUERTO DE LA CRUZ,4,3,,
Jornada 1,29/09/2018,17:00,MENCEY REAL ESTATE,C.T.M. ACOROMA DE CANDELARIA,1,5,,
Jornada 1,29/09/2018,17:00,GRATEME STREETPONG-DISA SAN ISIDRO,CIRCULO DE AMISTAD-TENERIFE,0,6,,
Jornada 1,30/09/2018,10:00,TEMESPIN LOS LLANOS DE ARIDANE B,UNIVERSIDAD DE LA LAGUNA T.M.,4,2,,
Jornada 2,06/10/2018,11:30,CLUB DEPORTIVO HERMISPIN -  HERMIGUA,CIRCULO DE AMISTAD-TENERIFE,4,2,,
Jornada 2,06/10/2018,16:00,MENCEY REAL ESTATE,CDTM UNIVERSIDAD DE LA LAGUNA,6,0,,
Jornada 2,06/10/2018,17:00,UNIVERSIDAD DE LA LAGUNA T.M.,C.D. HIDRA PUERTO DE LA CRUZ,4,2,,
Jornada 2,07/10/2018,11:00,TM DEFENSE B LA PALMA,TEMESPIN LOS LLANOS DE ARIDANE B,2,4,,
Jornada 2,07/10/2018,11:00,CDTM ADELANTADOS-LA LAGUNA,GRATEME STREETPONG-DISA SAN ISIDRO,2,4,,
Jornada 2,07/10/2018,12:00,TABOR AÑAVINGO,C.T.M. ACOROMA DE CANDELARIA,5,1,,
Jornada 3,13/10/2018,11:30,CLUB DEPORTIVO HERMISPIN -  HERMIGUA,CDTM UNIVERSIDAD DE LA LAGUNA,4,2,,
Jornada 3,13/10/2018,16:00,TEMESPIN LOS LLANOS DE ARIDANE B,GRATEME STREETPONG-DISA SAN ISIDRO,4,2,,
Jornada 3,14/10/2018,11:00,TM DEFENSE B LA PALMA,C.T.M. ACOROMA DE CANDELARIA,3,4,,
Jornada 3,14/10/2018,11:00,MENCEY REAL ESTATE,TABOR AÑAVINGO,2,4,,
Jornada 3,14/10/2018,11:00,CIRCULO DE AMISTAD-TENERIFE,C.D. HIDRA PUERTO DE LA CRUZ,6,0,,
Jornada 3,14/10/2018,11:00,CDTM ADELANTADOS-LA LAGUNA,UNIVERSIDAD DE LA LAGUNA T.M.,1,5,,
Jornada 4,20/10/2018,16:00,C.T.M. ACOROMA DE CANDELARIA,TEMESPIN LOS LLANOS DE ARIDANE B,4,2,,
Jornada 4,20/10/2018,16:00,CLUB DEPORTIVO HERMISPIN -  HERMIGUA,UNIVERSIDAD DE LA LAGUNA T.M.,3,4,,
Jornada 4,20/10/2018,17:00,CDTM UNIVERSIDAD DE LA LAGUNA,TM DEFENSE B LA PALMA,2,4,,
Jornada 4,20/10/2018,17:00,C.D. HIDRA PUERTO DE LA CRUZ,MENCEY REAL ESTATE,4,2,,
Jornada 4,21/10/2018,11:00,GRATEME STREETPONG-DISA SAN ISIDRO,MENCEY REAL ESTATE,1,5,,
Jornada 4,21/10/2018,11:00,TABOR AÑAVINGO,TEMESPIN LOS LLANOS DE ARIDANE B,6,0,,
Jornada 4,21/10/2018,11:00,CIRCULO DE AMISTAD-TENERIFE,TM DEFENSE B LA PALMA,4,2,,
Jornada 5,27/10/2018,16:00,C.T.M. ACOROMA DE CANDELARIA,CDTM UNIVERSIDAD DE LA LAGUNA,6,0,,
Jornada 5,27/10/2018,16:00,UNIVERSIDAD DE LA LAGUNA T.M.,MENCEY REAL ESTATE,3,4,,
Jornada 5,27/10/2018,17:00,C.D. HIDRA PUERTO DE LA CRUZ,GRATEME STREETPONG-DISA SAN ISIDRO,6,0,,
Jornada 5,28/10/2018,11:00,CLUB DEPORTIVO HERMISPIN -  HERMIGUA,TABOR AÑAVINGO,3,4,,
Jornada 5,28/10/2018,11:00,CIRCULO DE AMISTAD-TENERIFE,CDTM UNIVERSIDAD DE LA LAGUNA,5,1,,
Jornada 5,28/10/2018,11:00,CDTM ADELANTADOS-LA LAGUNA,MENCEY REAL ESTATE,0,6,,
Jornada 6,10/11/2018,16:00,MENCEY REAL ESTATE,CIRCULO DE AMISTAD-TENERIFE,4,3,,
Jornada 6,10/11/2018,17:00,GRATEME STREETPONG-DISA SAN ISIDRO,C.T.M. ACOROMA DE CANDELARIA,1,5,,
Jornada 6,10/11/2018,17:00,UNIVERSIDAD DE LA LAGUNA T.M.,TABOR AÑAVINGO,3,4,,
Jornada 6,11/11/2018,10:00,TEMESPIN LOS LLANOS DE ARIDANE B,CDTM ADELANTADOS-LA LAGUNA,4,2,,
Jornada 6,11/11/2018,11:00,TM DEFENSE B LA PALMA,C.D. HIDRA PUERTO DE LA CRUZ,4,2,,
Jornada 7,17/11/2018,16:00,C.T.M. ACOROMA DE CANDELARIA,CDTM ADELANTADOS-LA LAGUNA,6,0,,
Jornada 7,17/11/2018,17:00,UNIVERSIDAD DE LA LAGUNA T.M.,TM DEFENSE B LA PALMA,6,0,,
Jornada 7,17/11/2018,17:00,C.D. HIDRA PUERTO DE LA CRUZ,CLUB DEPORTIVO HERMISPIN -  HERMIGUA,5,1,,
Jornada 7,18/11/2018,11:00,GRATEME STREETPONG-DISA SAN ISIDRO,CLUB DEPORTIVO HERMISPIN -  HERMIGUA,3,4,,
Jornada 7,18/11/2018,11:00,TABOR AÑAVINGO,CDTM UNIVERSIDAD DE LA LAGUNA,4,2,,
Jornada 7,18/11/2018,11:00,CDTM ADELANTADOS-LA LAGUNA,TM DEFENSE B LA PALMA,1,5,,
Jornada 7,18/11/2018,11:00,CIRCULO DE AMISTAD-TENERIFE,UNIVERSIDAD DE LA LAGUNA T.M.,4,3,,
Jornada 8,24/11/2018,11:30,CLUB DEPORTIVO HERMISPIN -  HERMIGUA,CDTM ADELANTADOS-LA LAGUNA,6,0,,
Jornada 8,24/11/2018,16:00,C.T.M. ACOROMA DE CANDELARIA,UNIVERSIDAD DE LA LAGUNA T.M.,5,1,,
