jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,20/10/2018,11:00,ITV OCAÑA,A.D. COLLADO MEDIANO  A,0,6,,
Jornada 1,20/10/2018,11:00,CTM ALCAZAR,ALUCHE TENIS DE MESA FEMENINO,2,4,,
Jornada 1,20/10/2018,11:00,PATIO ANDALUZ  LA ZUBIA,CTM HUERCAL DE ALMERIA,6,0,,
Jornada 1,20/10/2018,11:00,HUJASE - CLÍNICA CÁMARA,TECNIGEN LINARES-FUENGIROLA,4,2,,
Jornada 1,20/10/2018,16:00,ITV OCAÑA,ALUCHE TENIS DE MESA FEMENINO,3,4,,
Jornada 1,20/10/2018,16:00,CTM ALCAZAR,SSREYES-DOS DE MAYO,4,2,,
Jornada 1,20/10/2018,16:00,TECNIGEN LINARES-FUENGIROLA,CTM HUERCAL DE ALMERIA,5,1,,
Jornada 1,20/10/2018,16:00,PATIO ANDALUZ  LA ZUBIA,HUJASE - CLÍNICA CÁMARA,1,5,,
Jornada 1,20/10/2018,18:30,CTM ALCAZAR,A.D. COLLADO MEDIANO  A,1,5,,
Jornada 1,20/10/2018,18:30,ITV OCAÑA,SSREYES-DOS DE MAYO,3,4,,
Jornada 1,20/10/2018,18:30,TECNIGEN LINARES-FUENGIROLA,PATIO ANDALUZ  LA ZUBIA,4,3,,
Jornada 1,20/10/2018,18:30,CTM HUERCAL DE ALMERIA,HUJASE - CLÍNICA CÁMARA,2,4,,
Jornada 2,24/11/2018,16:00,A.D. COLLADO MEDIANO  A,CTM HUERCAL DE ALMERIA,6,0,,
Jornada 2,24/11/2018,16:00,ALUCHE TENIS DE MESA FEMENINO,HUJASE - CLÍNICA CÁMARA,1,5,,
Jornada 2,24/11/2018,16:00,SSREYES-DOS DE MAYO,TECNIGEN LINARES-FUENGIROLA,0,6,,
Jornada 2,24/11/2018,18:30,A.D. COLLADO MEDIANO  A,PATIO ANDALUZ  LA ZUBIA,4,2,,
Jornada 2,24/11/2018,18:30,ALUCHE TENIS DE MESA FEMENINO,CTM HUERCAL DE ALMERIA,4,2,,
Jornada 2,24/11/2018,18:30,SSREYES-DOS DE MAYO,HUJASE - CLÍNICA CÁMARA,1,5,,
Jornada 2,25/11/2018,10:00,A.D. COLLADO MEDIANO  A,TECNIGEN LINARES-FUENGIROLA,5,1,,
Jornada 2,25/11/2018,10:00,ALUCHE TENIS DE MESA FEMENINO,PATIO ANDALUZ  LA ZUBIA,3,4,,
Jornada 2,25/11/2018,10:00,SSREYES-DOS DE MAYO,CTM HUERCAL DE ALMERIA,3,4,,
Jornada 2,25/11/2018,12:30,A.D. COLLADO MEDIANO  A,HUJASE - CLÍNICA CÁMARA,4,3,,
Jornada 2,25/11/2018,12:30,ALUCHE TENIS DE MESA FEMENINO,TECNIGEN LINARES-FUENGIROLA,3,4,,
Jornada 2,25/11/2018,12:30,SSREYES-DOS DE MAYO,PATIO ANDALUZ  LA ZUBIA,2,4,,
Jornada 2,02/12/2018,12:00,ITV OCAÑA,CTM ALCAZAR,1,5,,
Jornada 3,15/12/2018,14:00,ALUCHE TENIS DE MESA FEMENINO,SSREYES-DOS DE MAYO,2,4,,
Jornada 3,15/12/2018,16:00,HUJASE - CLÍNICA CÁMARA,ITV OCAÑA,4,3,,
Jornada 3,15/12/2018,16:00,TECNIGEN LINARES-FUENGIROLA,CTM ALCAZAR,4,3,,
Jornada 3,15/12/2018,16:30,A.D. COLLADO MEDIANO  A,ALUCHE TENIS DE MESA FEMENINO,6,0,,
Jornada 3,15/12/2018,19:00,TECNIGEN LINARES-FUENGIROLA,ITV OCAÑA,6,0,,
Jornada 3,15/12/2018,19:00,HUJASE - CLÍNICA CÁMARA,CTM ALCAZAR,2,4,,
Jornada 3,15/12/2018,19:00,SSREYES-DOS DE MAYO,A.D. COLLADO MEDIANO  A,1,5,,
Jornada 3,16/12/2018,10:00,PATIO ANDALUZ  LA ZUBIA,CTM ALCAZAR,3,4,,
Jornada 3,16/12/2018,10:00,CTM HUERCAL DE ALMERIA,ITV OCAÑA,4,2,,
Jornada 3,16/12/2018,12:30,CTM HUERCAL DE ALMERIA,CTM ALCAZAR,2,4,,
Jornada 3,16/12/2018,12:30,PATIO ANDALUZ  LA ZUBIA,ITV OCAÑA,5,1,,
Jornada 4,26/01/2019,16:00,CTM HUERCAL DE ALMERIA,A.D. COLLADO MEDIANO  A,0,6,,
Jornada 4,26/01/2019,16:00,HUJASE - CLÍNICA CÁMARA,ALUCHE TENIS DE MESA FEMENINO,5,1,,
Jornada 4,26/01/2019,16:00,TECNIGEN LINARES-FUENGIROLA,SSREYES-DOS DE MAYO,5,1,,
Jornada 4,26/01/2019,17:00,CTM ALCAZAR,ITV OCAÑA,5,1,,
Jornada 4,26/01/2019,18:30,PATIO ANDALUZ  LA ZUBIA,A.D. COLLADO MEDIANO  A,0,6,,
Jornada 4,26/01/2019,18:30,CTM HUERCAL DE ALMERIA,ALUCHE TENIS DE MESA FEMENINO,2,4,,
Jornada 4,26/01/2019,18:30,HUJASE - CLÍNICA CÁMARA,SSREYES-DOS DE MAYO,5,1,,
Jornada 4,27/01/2019,10:00,TECNIGEN LINARES-FUENGIROLA,A.D. COLLADO MEDIANO  A,1,5,,
Jornada 4,27/01/2019,10:00,PATIO ANDALUZ  LA ZUBIA,ALUCHE TENIS DE MESA FEMENINO,6,0,,
Jornada 4,27/01/2019,10:00,CTM HUERCAL DE ALMERIA,SSREYES-DOS DE MAYO,4,2,,
Jornada 4,27/01/2019,12:30,HUJASE - CLÍNICA CÁMARA,A.D. COLLADO MEDIANO  A,1,5,,
Jornada 4,27/01/2019,12:30,TECNIGEN LINARES-FUENGIROLA,ALUCHE TENIS DE MESA FEMENINO,5,1,,
Jornada 4,27/01/2019,12:30,PATIO ANDALUZ  LA ZUBIA,SSREYES-DOS DE MAYO,6,0,,
Jornada 5,02/03/2019,14:00,SSREYES-DOS DE MAYO,ALUCHE TENIS DE MESA FEMENINO,3,4,,
Jornada 5,02/03/2019,16:00,CTM ALCAZAR,PATIO ANDALUZ  LA ZUBIA,3,4,,
Jornada 5,02/03/2019,16:00,ITV OCAÑA,CTM HUERCAL DE ALMERIA,1,5,,
Jornada 5,02/03/2019,16:30,ALUCHE TENIS DE MESA FEMENINO,A.D. COLLADO MEDIANO  A,1,5,,
Jornada 5,02/03/2019,19:00,CTM ALCAZAR,CTM HUERCAL DE ALMERIA,4,2,,
Jornada 5,02/03/2019,19:00,ITV OCAÑA,PATIO ANDALUZ  LA ZUBIA,0,6,,
Jornada 5,02/03/2019,19:00,A.D. COLLADO MEDIANO  A,SSREYES-DOS DE MAYO,4,2,,
Jornada 5,03/03/2019,10:00,ITV OCAÑA,HUJASE - CLÍNICA CÁMARA,1,5,,
Jornada 5,03/03/2019,10:00,CTM ALCAZAR,TECNIGEN LINARES-FUENGIROLA,4,3,,
Jornada 5,03/03/2019,12:30,ITV OCAÑA,TECNIGEN LINARES-FUENGIROLA,2,4,,
Jornada 5,03/03/2019,12:30,CTM ALCAZAR,HUJASE - CLÍNICA CÁMARA,4,2,,
Jornada 6,30/03/2019,11:00,A.D. COLLADO MEDIANO  A,CTM ALCAZAR,4,3,,
Jornada 6,30/03/2019,11:00,SSREYES-DOS DE MAYO,ITV OCAÑA,4,2,,
Jornada 6,30/03/2019,11:00,CTM HUERCAL DE ALMERIA,PATIO ANDALUZ  LA ZUBIA,2,4,,
Jornada 6,30/03/2019,11:00,TECNIGEN LINARES-FUENGIROLA,HUJASE - CLÍNICA CÁMARA,1,5,,
Jornada 6,30/03/2019,16:00,A.D. COLLADO MEDIANO  A,ITV OCAÑA,5,1,,
Jornada 6,30/03/2019,16:00,ALUCHE TENIS DE MESA FEMENINO,CTM ALCAZAR,1,5,,
Jornada 6,30/03/2019,16:00,CTM HUERCAL DE ALMERIA,TECNIGEN LINARES-FUENGIROLA,4,3,,
Jornada 6,30/03/2019,16:00,HUJASE - CLÍNICA CÁMARA,PATIO ANDALUZ  LA ZUBIA,5,1,,
Jornada 6,30/03/2019,18:30,ALUCHE TENIS DE MESA FEMENINO,ITV OCAÑA,2,4,,
Jornada 6,30/03/2019,18:30,SSREYES-DOS DE MAYO,CTM ALCAZAR,0,6,,
Jornada 6,30/03/2019,18:30,PATIO ANDALUZ  LA ZUBIA,TECNIGEN LINARES-FUENGIROLA,5,1,,
Jornada 6,30/03/2019,18:30,HUJASE - CLÍNICA CÁMARA,CTM HUERCAL DE ALMERIA,5,1,,
