jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,29/09/2018,16:00,HUNTEC-CLUB ALBACETE TM,CLUB TENIS DE MESA ALCOY,0,6,,
Jornada 1,29/09/2018,17:00,CTM MURCIA DEICOMUR,CLUB TENNIS TAULA ALTEA,2,4,,
Jornada 1,29/09/2018,17:00,TOTANA PROMESAS,CLUB TOTANA T.M.,6,0,,
Jornada 1,29/09/2018,17:00,MAZARRON TM,CTM ILICITANO,2,4,,
Jornada 1,29/09/2018,17:00,CLUB ATLETICO SAN JAVIER DE TENIS DE MESA,IES SIERRA DE CARRASCOY,3,4,,
Jornada 2,06/10/2018,17:00,IES SIERRA DE CARRASCOY,MAZARRON TM,6,0,,
Jornada 2,06/10/2018,17:00,CLUB TENNIS TAULA ALTEA,HUNTEC-CLUB ALBACETE TM,5,1,,
Jornada 2,06/10/2018,18:00,CTM ILICITANO,DAMA DE ELCHE OPTICA LOOK,1,5,,
Jornada 2,07/10/2018,10:30,CLUB TOTANA T.M.,CTM MURCIA DEICOMUR,4,3,,
Jornada 2,07/10/2018,11:00,CLUB TENIS DE MESA ALCOY,CLUB ATLETICO SAN JAVIER DE TENIS DE MESA,1,5,,
Jornada 3,13/10/2018,16:00,HUNTEC-CLUB ALBACETE TM,CLUB TOTANA T.M.,0,6,,
Jornada 3,13/10/2018,17:00,MAZARRON TM,CLUB TENIS DE MESA ALCOY,4,2,,
Jornada 3,13/10/2018,17:00,CLUB ATLETICO SAN JAVIER DE TENIS DE MESA,CLUB TENNIS TAULA ALTEA,0,6,,
Jornada 3,13/10/2018,18:00,CTM ILICITANO,IES SIERRA DE CARRASCOY,5,1,,
Jornada 3,14/10/2018,11:00,DAMA DE ELCHE OPTICA LOOK,TOTANA PROMESAS,3,4,,
Jornada 4,20/10/2018,17:00,CLUB TENNIS TAULA ALTEA,MAZARRON TM,6,0,,
Jornada 4,20/10/2018,17:00,TOTANA PROMESAS,CTM MURCIA DEICOMUR,2,4,,
Jornada 4,20/10/2018,17:00,IES SIERRA DE CARRASCOY,DAMA DE ELCHE OPTICA LOOK,2,4,,
Jornada 4,21/10/2018,10:30,CLUB TOTANA T.M.,CLUB ATLETICO SAN JAVIER DE TENIS DE MESA,3,4,,
Jornada 4,21/10/2018,11:00,CLUB TENIS DE MESA ALCOY,CTM ILICITANO,2,4,,
Jornada 5,27/10/2018,11:00,HUNTEC-CLUB ALBACETE TM,TOTANA PROMESAS,0,6,,
Jornada 5,27/10/2018,17:00,IES SIERRA DE CARRASCOY,CLUB TENIS DE MESA ALCOY,4,2,,
Jornada 5,27/10/2018,17:00,MAZARRON TM,CLUB TOTANA T.M.,3,4,,
Jornada 5,27/10/2018,17:00,DAMA DE ELCHE OPTICA LOOK,CTM MURCIA DEICOMUR,5,1,,
