jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,20/10/2018,11:00,CTM SEVILLA-CÁRTAMA,CIRCULO MERCANTIL E INDUSTRIAL,5,1,,
Jornada 1,20/10/2018,11:00,HISPALIS TM,CLUB HISPALIS TENIS DE MESA B,6,0,,
Jornada 1,20/10/2018,11:00,T.M. VILLAFRANCA-CATERING LA GRANFAMILIA,PROTEK SEGURIDAD,1,5,,
Jornada 1,20/10/2018,16:00,CTM SEVILLA-CÁRTAMA,HISPALIS TM,4,2,,
Jornada 1,20/10/2018,16:00,CIRCULO MERCANTIL E INDUSTRIAL,CLUB HISPALIS TENIS DE MESA B,2,4,,
Jornada 1,20/10/2018,16:00,PROTEK SEGURIDAD,TRES BALCONES,3,4,,
Jornada 1,20/10/2018,18:30,CLUB HISPALIS TENIS DE MESA B,CTM SEVILLA-CÁRTAMA,2,4,,
Jornada 1,20/10/2018,18:30,CIRCULO MERCANTIL E INDUSTRIAL,HISPALIS TM,2,4,,
Jornada 1,20/10/2018,18:30,T.M. VILLAFRANCA-CATERING LA GRANFAMILIA,TRES BALCONES,3,4,,
Jornada 2,24/11/2018,10:00,PATRONATO MUNICIPAL DE DEPORTES DE GIBRALEON,T.M. VILLAFRANCA-CATERING LA GRANFAMILIA,1,5,,
Jornada 2,24/11/2018,10:00,CTM SEVILLA-CÁRTAMA,TRES BALCONES,6,0,,
Jornada 2,24/11/2018,12:00,PATRONATO MUNICIPAL DE DEPORTES DE GIBRALEON,PROTEK SEGURIDAD,2,4,,
Jornada 2,24/11/2018,12:00,CTM SEVILLA-CÁRTAMA,T.M. VILLAFRANCA-CATERING LA GRANFAMILIA,6,0,,
Jornada 2,24/11/2018,16:00,PATRONATO MUNICIPAL DE DEPORTES DE GIBRALEON,TRES BALCONES,2,4,,
Jornada 2,24/11/2018,16:00,CTM SEVILLA-CÁRTAMA,PROTEK SEGURIDAD,6,0,,
Jornada 2,24/11/2018,18:00,CTM SEVILLA-CÁRTAMA,PATRONATO MUNICIPAL DE DEPORTES DE GIBRALEON,6,0,,
Jornada 3,06/12/2018,10:00,CIRCULO MERCANTIL E INDUSTRIAL,PATRONATO MUNICIPAL DE DEPORTES DE GIBRALEON,4,2,,
Jornada 3,06/12/2018,11:30,HISPALIS TM,PATRONATO MUNICIPAL DE DEPORTES DE GIBRALEON,6,0,,
Jornada 3,06/12/2018,13:00,CLUB HISPALIS TENIS DE MESA B,PATRONATO MUNICIPAL DE DEPORTES DE GIBRALEON,5,1,,
Jornada 3,15/12/2018,10:00,PROTEK SEGURIDAD,CLUB HISPALIS TENIS DE MESA B,4,3,,
Jornada 3,15/12/2018,10:00,TRES BALCONES,HISPALIS TM,0,6,,
Jornada 3,15/12/2018,10:00,T.M. VILLAFRANCA-CATERING LA GRANFAMILIA,CIRCULO MERCANTIL E INDUSTRIAL,1,5,,
Jornada 3,15/12/2018,12:00,T.M. VILLAFRANCA-CATERING LA GRANFAMILIA,CLUB HISPALIS TENIS DE MESA B,2,4,,
Jornada 3,15/12/2018,12:00,PROTEK SEGURIDAD,HISPALIS TM,0,6,,
Jornada 3,15/12/2018,12:00,TRES BALCONES,CIRCULO MERCANTIL E INDUSTRIAL,2,4,,
Jornada 3,15/12/2018,16:00,PROTEK SEGURIDAD,CIRCULO MERCANTIL E INDUSTRIAL,2,4,,
Jornada 3,15/12/2018,16:00,TRES BALCONES,CLUB HISPALIS TENIS DE MESA B,3,4,,
Jornada 3,15/12/2018,16:00,T.M. VILLAFRANCA-CATERING LA GRANFAMILIA,HISPALIS TM,1,5,,
Jornada 4,26/01/2019,10:00,CLUB HISPALIS TENIS DE MESA B,HISPALIS TM,0,6,,
Jornada 4,26/01/2019,11:30,T.M. VILLAFRANCA-CATERING LA GRANFAMILIA,PATRONATO MUNICIPAL DE DEPORTES DE GIBRALEON,6,0,,
Jornada 4,26/01/2019,11:30,TRES BALCONES,CTM SEVILLA-CÁRTAMA,0,6,,
Jornada 4,26/01/2019,15:30,PROTEK SEGURIDAD,PATRONATO MUNICIPAL DE DEPORTES DE GIBRALEON,6,0,,
Jornada 4,26/01/2019,15:30,T.M. VILLAFRANCA-CATERING LA GRANFAMILIA,CTM SEVILLA-CÁRTAMA,0,6,,
Jornada 4,26/01/2019,16:00,HISPALIS TM,CIRCULO MERCANTIL E INDUSTRIAL,4,3,,
Jornada 4,26/01/2019,18:00,TRES BALCONES,PATRONATO MUNICIPAL DE DEPORTES DE GIBRALEON,6,0,,
Jornada 4,26/01/2019,18:00,CLUB HISPALIS TENIS DE MESA B,CIRCULO MERCANTIL E INDUSTRIAL,3,4,,
Jornada 4,26/01/2019,18:00,PROTEK SEGURIDAD,CTM SEVILLA-CÁRTAMA,0,6,,
Jornada 5,02/03/2019,10:00,CIRCULO MERCANTIL E INDUSTRIAL,CTM SEVILLA-CÁRTAMA,3,4,,
Jornada 5,02/03/2019,10:00,PATRONATO MUNICIPAL DE DEPORTES DE GIBRALEON,CLUB HISPALIS TENIS DE MESA B,4,2,,
Jornada 5,02/03/2019,11:00,TRES BALCONES,PROTEK SEGURIDAD,5,1,,
Jornada 5,02/03/2019,12:00,HISPALIS TM,CTM SEVILLA-CÁRTAMA,2,4,,
Jornada 5,02/03/2019,12:00,PATRONATO MUNICIPAL DE DEPORTES DE GIBRALEON,CIRCULO MERCANTIL E INDUSTRIAL,0,6,,
Jornada 5,02/03/2019,16:00,CTM SEVILLA-CÁRTAMA,CLUB HISPALIS TENIS DE MESA B,6,0,,
Jornada 5,02/03/2019,16:00,PROTEK SEGURIDAD,T.M. VILLAFRANCA-CATERING LA GRANFAMILIA,2,4,,
Jornada 5,02/03/2019,16:00,PATRONATO MUNICIPAL DE DEPORTES DE GIBRALEON,HISPALIS TM,2,4,,
Jornada 5,02/03/2019,18:00,PATRONATO MUNICIPAL DE DEPORTES DE GIBRALEON,CTM SEVILLA-CÁRTAMA,2,4,,
Jornada 5,02/03/2019,18:30,TRES BALCONES,T.M. VILLAFRANCA-CATERING LA GRANFAMILIA,3,4,,
Jornada 6,30/03/2019,10:00,CLUB HISPALIS TENIS DE MESA B,PROTEK SEGURIDAD,2,4,,
Jornada 6,30/03/2019,10:00,HISPALIS TM,TRES BALCONES,6,0,,
Jornada 6,30/03/2019,10:00,CIRCULO MERCANTIL E INDUSTRIAL,T.M. VILLAFRANCA-CATERING LA GRANFAMILIA,5,1,,
Jornada 6,30/03/2019,12:00,CLUB HISPALIS TENIS DE MESA B,T.M. VILLAFRANCA-CATERING LA GRANFAMILIA,0,6,,
Jornada 6,30/03/2019,12:00,HISPALIS TM,PROTEK SEGURIDAD,6,0,,
Jornada 6,30/03/2019,12:00,CIRCULO MERCANTIL E INDUSTRIAL,TRES BALCONES,5,1,,
Jornada 6,30/03/2019,16:00,CIRCULO MERCANTIL E INDUSTRIAL,PROTEK SEGURIDAD,4,2,,
Jornada 6,30/03/2019,16:00,CLUB HISPALIS TENIS DE MESA B,TRES BALCONES,2,4,,
Jornada 6,30/03/2019,16:00,HISPALIS TM,T.M. VILLAFRANCA-CATERING LA GRANFAMILIA,6,0,,
