jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,20/10/2018,10:00,CLUB TENNIS TAULA ELS AMICS TERRASSA,GCT PLUS TREBALL TEMPORAL REUS,4,3,,
Jornada 1,20/10/2018,10:00,CETT ESPARREGUERA,FALCONS SABADELL - SMATSA AGORA GRUP,1,5,,
Jornada 1,20/10/2018,12:30,CETT ESPARREGUERA,GCT PLUS TREBALL TEMPORAL REUS,2,4,,
Jornada 1,20/10/2018,12:30,TARIQ BADALONA,CLUB TENNIS TAULA ELS AMICS TERRASSA,3,4,,
Jornada 1,20/10/2018,16:30,FALCONS SABADELL - SMATSA AGORA GRUP,GCT PLUS TREBALL TEMPORAL REUS,4,3,,
Jornada 1,20/10/2018,16:30,TARIQ BADALONA,CETT ESPARREGUERA,4,2,,
Jornada 1,20/10/2018,19:00,TARIQ BADALONA,GCT PLUS TREBALL TEMPORAL REUS,3,4,,
Jornada 1,20/10/2018,19:00,FALCONS SABADELL - SMATSA AGORA GRUP,CLUB TENNIS TAULA ELS AMICS TERRASSA,4,2,,
Jornada 1,27/10/2018,11:00,CLUB NATACIÓ SABADELL,CLUB TENNIS TAULA VILABLAREIX,4,2,,
Jornada 1,27/10/2018,16:00,CLUB NATACIÓ SABADELL,VALLS DEL NORD ORX,4,2,,
Jornada 1,27/10/2018,16:00,CLUB TENNIS TAULA VILABLAREIX,AUTOESCOLA TATCHEPOL RIPOLLET,0,6,,
Jornada 1,27/10/2018,18:30,AUTOESCOLA TATCHEPOL RIPOLLET,CLUB NATACIÓ SABADELL,3,4,,
Jornada 2,24/11/2018,09:30,AUTOESCOLA TATCHEPOL RIPOLLET,CETT ESPARREGUERA,5,1,,
Jornada 2,24/11/2018,09:30,CLUB NATACIÓ SABADELL,CLUB TENNIS TAULA ELS AMICS TERRASSA,4,2,,
Jornada 2,24/11/2018,09:30,CLUB TENNIS TAULA VILABLAREIX,TARIQ BADALONA,3,4,,
Jornada 2,24/11/2018,11:30,CLUB NATACIÓ SABADELL,TARIQ BADALONA,4,2,,
Jornada 2,24/11/2018,11:30,AUTOESCOLA TATCHEPOL RIPOLLET,FALCONS SABADELL - SMATSA AGORA GRUP,6,0,,
Jornada 2,24/11/2018,11:30,CLUB TENNIS TAULA VILABLAREIX,CLUB TENNIS TAULA ELS AMICS TERRASSA,4,2,,
Jornada 2,24/11/2018,15:30,AUTOESCOLA TATCHEPOL RIPOLLET,TARIQ BADALONA,4,2,,
Jornada 2,24/11/2018,15:30,CLUB NATACIÓ SABADELL,FALCONS SABADELL - SMATSA AGORA GRUP,4,2,,
Jornada 2,24/11/2018,15:30,CLUB TENNIS TAULA VILABLAREIX,CETT ESPARREGUERA,4,2,,
Jornada 2,24/11/2018,18:00,AUTOESCOLA TATCHEPOL RIPOLLET,CLUB TENNIS TAULA ELS AMICS TERRASSA,2,4,,
Jornada 2,24/11/2018,18:00,CLUB TENNIS TAULA VILABLAREIX,FALCONS SABADELL - SMATSA AGORA GRUP,4,2,,
Jornada 2,24/11/2018,18:00,CLUB NATACIÓ SABADELL,CETT ESPARREGUERA,5,1,,
Jornada 3,15/12/2018,10:00,C.T.T. MEDITERRANEO-VALENCIA,AUTOESCOLA TATCHEPOL RIPOLLET,1,5,,
Jornada 3,15/12/2018,10:00,GCT PLUS TREBALL TEMPORAL REUS,CLUB NATACIÓ SABADELL,2,4,,
Jornada 3,15/12/2018,12:30,GCT PLUS TREBALL TEMPORAL REUS,AUTOESCOLA TATCHEPOL RIPOLLET,1,5,,
Jornada 3,15/12/2018,12:30,C.T.T. MEDITERRANEO-VALENCIA,CLUB NATACIÓ SABADELL,2,4,,
Jornada 3,15/12/2018,16:30,C.T.T. MEDITERRANEO-VALENCIA,CLUB TENNIS TAULA VILABLAREIX,3,4,,
Jornada 3,15/12/2018,16:30,GCT PLUS TREBALL TEMPORAL REUS,VALLS DEL NORD ORX,6,0,,
Jornada 3,15/12/2018,19:00,GCT PLUS TREBALL TEMPORAL REUS,CLUB TENNIS TAULA VILABLAREIX,2,4,,
Jornada 3,15/12/2018,19:00,C.T.T. MEDITERRANEO-VALENCIA,VALLS DEL NORD ORX,6,0,,
Jornada 3,16/12/2018,11:00,GCT PLUS TREBALL TEMPORAL REUS,C.T.T. MEDITERRANEO-VALENCIA,3,4,,
Jornada 3,19/01/2019,10:00,CETT ESPARREGUERA,C.T.T. MEDITERRANEO-VALENCIA,1,5,,
Jornada 3,19/01/2019,12:30,CLUB TENNIS TAULA ELS AMICS TERRASSA,C.T.T. MEDITERRANEO-VALENCIA,4,2,,
Jornada 3,19/01/2019,12:30,FALCONS SABADELL - SMATSA AGORA GRUP,TARIQ BADALONA,4,2,,
Jornada 3,19/01/2019,16:30,TARIQ BADALONA,C.T.T. MEDITERRANEO-VALENCIA,2,4,,
Jornada 3,19/01/2019,16:30,CLUB TENNIS TAULA ELS AMICS TERRASSA,CETT ESPARREGUERA,5,1,,
Jornada 3,19/01/2019,19:00,FALCONS SABADELL - SMATSA AGORA GRUP,C.T.T. MEDITERRANEO-VALENCIA,4,2,,
Jornada 4,26/01/2019,10:00,CETT ESPARREGUERA,AUTOESCOLA TATCHEPOL RIPOLLET,0,6,,
Jornada 4,26/01/2019,10:00,CLUB TENNIS TAULA ELS AMICS TERRASSA,CLUB NATACIÓ SABADELL,3,4,,
Jornada 4,26/01/2019,10:00,TARIQ BADALONA,CLUB TENNIS TAULA VILABLAREIX,4,3,,
Jornada 4,26/01/2019,10:00,FALCONS SABADELL - SMATSA AGORA GRUP,VALLS DEL NORD ORX,6,0,,
Jornada 4,26/01/2019,12:30,CLUB TENNIS TAULA ELS AMICS TERRASSA,AUTOESCOLA TATCHEPOL RIPOLLET,1,5,,
Jornada 4,26/01/2019,12:30,TARIQ BADALONA,CLUB NATACIÓ SABADELL,4,2,,
Jornada 4,26/01/2019,12:30,FALCONS SABADELL - SMATSA AGORA GRUP,CLUB TENNIS TAULA VILABLAREIX,4,2,,
Jornada 4,26/01/2019,12:30,CETT ESPARREGUERA,VALLS DEL NORD ORX,6,0,,
