jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,29/09/2018,16:00,CENTRO NATACION HELIOS B,CENTRO NATACION HELIOS,1,5,,
Jornada 1,29/09/2018,16:00,IBERSTAND VALL BORGES,CTT MOLLERUSSA SERVISIMO VW,4,3,,
Jornada 1,29/09/2018,16:00,GRUPO TAREMA UTEBO TENIS DE MESA,PUBLIMAX CAI SANTIAGO TM,5,1,,
Jornada 1,29/09/2018,17:00,SOCIEDAD CORAL RECREATIVA EL CIERVO,CTT POBLE NOU,2,4,,
Jornada 1,29/09/2018,17:00,NATACION PAMPLONA,OBERENA,3,4,,
Jornada 2,06/10/2018,16:30,CTT MOLLERUSSA SERVISIMO VW,SOCIEDAD CORAL RECREATIVA EL CIERVO,4,2,,
Jornada 2,06/10/2018,17:00,OBERENA,CENTRO NATACION HELIOS,3,4,,
Jornada 2,06/10/2018,17:00,CTT POBLE NOU,IBERSTAND VALL BORGES,4,2,,
Jornada 2,06/10/2018,17:00,CPP IGUALADA CTAI,GRUPO TAREMA UTEBO TENIS DE MESA,5,1,,
Jornada 2,06/10/2018,17:00,PUBLIMAX CAI SANTIAGO TM,NATACION PAMPLONA,6,0,,
Jornada 3,13/10/2018,16:00,IBERSTAND VALL BORGES,CPP IGUALADA CTAI,3,4,,
Jornada 3,13/10/2018,16:30,CTT MOLLERUSSA SERVISIMO VW,GRUPO TAREMA UTEBO TENIS DE MESA,5,1,,
Jornada 3,13/10/2018,17:00,NATACION PAMPLONA,CENTRO NATACION HELIOS,2,4,,
Jornada 3,13/10/2018,17:00,SOCIEDAD CORAL RECREATIVA EL CIERVO,CENTRO NATACION HELIOS B,4,2,,
Jornada 3,13/10/2018,17:00,OBERENA,PUBLIMAX CAI SANTIAGO TM,4,2,,
Jornada 3,14/10/2018,11:00,CTT POBLE NOU,CENTRO NATACION HELIOS B,4,2,,
Jornada 4,20/10/2018,16:00,CENTRO NATACION HELIOS B,IBERSTAND VALL BORGES,2,4,,
Jornada 4,20/10/2018,17:00,NATACION PAMPLONA,CTT MOLLERUSSA SERVISIMO VW,2,4,,
Jornada 4,20/10/2018,17:00,CPP IGUALADA CTAI,CTT POBLE NOU,2,4,,
Jornada 4,20/10/2018,17:00,PUBLIMAX CAI SANTIAGO TM,SOCIEDAD CORAL RECREATIVA EL CIERVO,4,2,,
Jornada 4,21/10/2018,10:00,GRUPO TAREMA UTEBO TENIS DE MESA,SOCIEDAD CORAL RECREATIVA EL CIERVO,3,4,,
Jornada 4,21/10/2018,11:00,CENTRO NATACION HELIOS,IBERSTAND VALL BORGES,4,3,,
Jornada 4,21/10/2018,11:00,OBERENA,CTT MOLLERUSSA SERVISIMO VW,3,4,,
Jornada 5,27/10/2018,16:00,IBERSTAND VALL BORGES,GRUPO TAREMA UTEBO TENIS DE MESA,5,1,,
Jornada 5,27/10/2018,16:30,CTT MOLLERUSSA SERVISIMO VW,PUBLIMAX CAI SANTIAGO TM,4,2,,
Jornada 5,27/10/2018,17:00,SOCIEDAD CORAL RECREATIVA EL CIERVO,CENTRO NATACION HELIOS,2,4,,
Jornada 5,27/10/2018,17:00,OBERENA,CENTRO NATACION HELIOS B,0,6,,
Jornada 5,27/10/2018,17:00,CPP IGUALADA CTAI,NATACION PAMPLONA,2,4,,
Jornada 5,28/10/2018,11:00,CTT POBLE NOU,CENTRO NATACION HELIOS,2,4,,
Jornada 6,10/11/2018,16:00,CENTRO NATACION HELIOS,CPP IGUALADA CTAI,4,2,,
Jornada 6,10/11/2018,17:00,PUBLIMAX CAI SANTIAGO TM,CTT POBLE NOU,3,4,,
Jornada 6,11/11/2018,11:00,CENTRO NATACION HELIOS B,CPP IGUALADA CTAI,5,1,,
Jornada 6,11/11/2018,12:00,GRUPO TAREMA UTEBO TENIS DE MESA,CTT POBLE NOU,3,4,,
Jornada 7,17/11/2018,16:00,CENTRO NATACION HELIOS,GRUPO TAREMA UTEBO TENIS DE MESA,4,2,,
Jornada 7,17/11/2018,16:00,IBERSTAND VALL BORGES,PUBLIMAX CAI SANTIAGO TM,4,2,,
Jornada 7,17/11/2018,17:00,SOCIEDAD CORAL RECREATIVA EL CIERVO,NATACION PAMPLONA,4,2,,
Jornada 7,18/11/2018,11:00,CTT POBLE NOU,NATACION PAMPLONA,6,0,,
Jornada 8,24/11/2018,10:30,CENTRO NATACION HELIOS,CTT MOLLERUSSA SERVISIMO VW,2,4,,
Jornada 8,24/11/2018,16:00,CENTRO NATACION HELIOS B,CTT MOLLERUSSA SERVISIMO VW,2,4,,
Jornada 8,24/11/2018,17:00,OBERENA,IBERSTAND VALL BORGES,4,2,,
Jornada 8,24/11/2018,17:00,CPP IGUALADA CTAI,SOCIEDAD CORAL RECREATIVA EL CIERVO,2,4,,
Jornada 8,25/11/2018,10:00,NATACION PAMPLONA,IBERSTAND VALL BORGES,1,5,,
Jornada 9,01/12/2018,16:30,CTT MOLLERUSSA SERVISIMO VW,CTT POBLE NOU,2,4,,
Jornada 9,01/12/2018,17:00,NATACION PAMPLONA,CENTRO NATACION HELIOS B,0,6,,
Jornada 9,01/12/2018,17:00,CPP IGUALADA CTAI,PUBLIMAX CAI SANTIAGO TM,4,2,,
Jornada 9,02/12/2018,12:00,GRUPO TAREMA UTEBO TENIS DE MESA,OBERENA,4,2,,
Jornada 10,15/12/2018,11:00,CPP IGUALADA CTAI,OBERENA,4,2,,
Jornada 10,15/12/2018,17:00,PUBLIMAX CAI SANTIAGO TM,CENTRO NATACION HELIOS B,2,4,,
Jornada 10,15/12/2018,17:00,CTT POBLE NOU,OBERENA,4,2,,
Jornada 10,16/12/2018,11:00,SOCIEDAD CORAL RECREATIVA EL CIERVO,OBERENA,3,4,,
Jornada 10,16/12/2018,12:00,GRUPO TAREMA UTEBO TENIS DE MESA,NATACION PAMPLONA,2,4,,
Jornada 11,22/12/2018,16:00,CENTRO NATACION HELIOS B,GRUPO TAREMA UTEBO TENIS DE MESA,4,2,,
Jornada 11,22/12/2018,16:00,IBERSTAND VALL BORGES,SOCIEDAD CORAL RECREATIVA EL CIERVO,4,3,,
Jornada 11,22/12/2018,16:30,CTT MOLLERUSSA SERVISIMO VW,CPP IGUALADA CTAI,6,0,,
Jornada 11,22/12/2018,17:00,PUBLIMAX CAI SANTIAGO TM,CENTRO NATACION HELIOS,1,5,,
Jornada 12,12/01/2019,16:00,CENTRO NATACION HELIOS,CENTRO NATACION HELIOS B,4,2,,
Jornada 12,12/01/2019,17:00,CPP IGUALADA CTAI,IBERSTAND VALL BORGES,1,5,,
Jornada 12,12/01/2019,17:00,NATACION PAMPLONA,GRUPO TAREMA UTEBO TENIS DE MESA,3,4,,
Jornada 12,12/01/2019,17:00,PUBLIMAX CAI SANTIAGO TM,OBERENA,4,2,,
Jornada 12,12/01/2019,17:00,CTT POBLE NOU,SOCIEDAD CORAL RECREATIVA EL CIERVO,3,4,,
Jornada 13,19/01/2019,16:00,IBERSTAND VALL BORGES,CENTRO NATACION HELIOS,1,5,,
Jornada 13,19/01/2019,17:00,CPP IGUALADA CTAI,CTT MOLLERUSSA SERVISIMO VW,2,4,,
Jornada 13,19/01/2019,17:00,OBERENA,NATACION PAMPLONA,4,2,,
Jornada 13,20/01/2019,12:00,GRUPO TAREMA UTEBO TENIS DE MESA,CENTRO NATACION HELIOS B,2,4,,
Jornada 14,26/01/2019,16:00,CENTRO NATACION HELIOS,CTT POBLE NOU,6,0,,
Jornada 14,26/01/2019,16:30,CTT MOLLERUSSA SERVISIMO VW,IBERSTAND VALL BORGES,4,2,,
Jornada 14,26/01/2019,17:00,PUBLIMAX CAI SANTIAGO TM,CPP IGUALADA CTAI,5,1,,
Jornada 14,26/01/2019,17:00,NATACION PAMPLONA,SOCIEDAD CORAL RECREATIVA EL CIERVO,0,6,,
Jornada 14,27/01/2019,10:00,OBERENA,SOCIEDAD CORAL RECREATIVA EL CIERVO,4,3,,
Jornada 14,27/01/2019,11:00,CENTRO NATACION HELIOS B,CTT POBLE NOU,6,0,,
Jornada 14,27/01/2019,12:00,GRUPO TAREMA UTEBO TENIS DE MESA,CPP IGUALADA CTAI,5,1,,
Jornada 15,02/02/2019,16:00,IBERSTAND VALL BORGES,CENTRO NATACION HELIOS B,4,2,,
