jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,29/09/2018,16:00,CLUB DEL MAR,PANADERIA SANTY-NARON,2,4,,
Jornada 1,29/09/2018,17:00,CD DEZ PORTAS EN BOAS MANS FISIOTERAPIA,CTM MILAGROSA,4,2,,
Jornada 1,29/09/2018,17:00,A.D.VINCIOS/ROSQUILLAS CRISTALEIRO,HELIOS ASESORIA SERINTE,5,1,,
Jornada 1,29/09/2018,17:00,ARTEAL,MONTEPORREIRO PUB PATRIMONIO,1,5,,
Jornada 1,30/09/2018,11:00,MARPEX BERAUN ERRENTERIA,PROYEM-GASTEIZ,5,1,,
Jornada 2,06/10/2018,17:00,CTM MILAGROSA,A.D.VINCIOS/ROSQUILLAS CRISTALEIRO,2,4,,
Jornada 2,06/10/2018,17:00,PROYEM-GASTEIZ,ETM TORRESPORT,1,5,,
Jornada 2,06/10/2018,17:00,CD DEZ PORTAS EN BOAS MANS FISIOTERAPIA,HELIOS ASESORIA SERINTE,1,5,,
Jornada 2,07/10/2018,11:00,MONTEPORREIRO PUB PATRIMONIO,CLUB DEL MAR,4,2,,
Jornada 3,13/10/2018,10:00,HELIOS ASESORIA SERINTE,MARPEX BERAUN ERRENTERIA,2,4,,
Jornada 3,13/10/2018,16:00,CLUB DEL MAR,ARTEAL,5,1,,
Jornada 3,13/10/2018,17:00,PANADERIA SANTY-NARON,CD DEZ PORTAS EN BOAS MANS FISIOTERAPIA,6,0,,
Jornada 3,13/10/2018,17:00,A.D.VINCIOS/ROSQUILLAS CRISTALEIRO,MARPEX BERAUN ERRENTERIA,2,4,,
Jornada 3,14/10/2018,11:00,MONTEPORREIRO PUB PATRIMONIO,MARPEX BERAUN ERRENTERIA,3,4,,
Jornada 4,20/10/2018,10:00,ETM TORRESPORT,PANADERIA SANTY-NARON,0,6,,
Jornada 4,20/10/2018,17:00,CTM MILAGROSA,CLUB DEL MAR,2,4,,
Jornada 4,20/10/2018,17:00,A.D.VINCIOS/ROSQUILLAS CRISTALEIRO,MONTEPORREIRO PUB PATRIMONIO,2,4,,
Jornada 4,20/10/2018,18:00,PROYEM-GASTEIZ,PANADERIA SANTY-NARON,0,6,,
Jornada 4,21/10/2018,11:00,MARPEX BERAUN ERRENTERIA,PANADERIA SANTY-NARON,3,4,,
Jornada 5,27/10/2018,10:00,A.D.VINCIOS/ROSQUILLAS CRISTALEIRO,PROYEM-GASTEIZ,2,4,,
Jornada 5,27/10/2018,16:00,CLUB DEL MAR,CD DEZ PORTAS EN BOAS MANS FISIOTERAPIA,4,3,,
Jornada 5,27/10/2018,17:00,CTM MILAGROSA,ARTEAL,4,2,,
Jornada 5,27/10/2018,17:00,ETM TORRESPORT,MARPEX BERAUN ERRENTERIA,1,5,,
Jornada 5,27/10/2018,17:00,HELIOS ASESORIA SERINTE,PROYEM-GASTEIZ,4,2,,
Jornada 5,28/10/2018,11:00,MONTEPORREIRO PUB PATRIMONIO,PROYEM-GASTEIZ,5,1,,
Jornada 6,10/11/2018,10:00,MARPEX BERAUN ERRENTERIA,ARTEAL,5,1,,
Jornada 6,10/11/2018,17:00,CD DEZ PORTAS EN BOAS MANS FISIOTERAPIA,A.D.VINCIOS/ROSQUILLAS CRISTALEIRO,4,3,,
Jornada 6,10/11/2018,17:00,HELIOS ASESORIA SERINTE,PANADERIA SANTY-NARON,3,4,,
Jornada 6,10/11/2018,17:00,MONTEPORREIRO PUB PATRIMONIO,CTM MILAGROSA,5,1,,
Jornada 6,10/11/2018,18:00,PROYEM-GASTEIZ,ARTEAL,4,3,,
Jornada 6,11/11/2018,10:00,ETM TORRESPORT,ARTEAL,4,3,,
Jornada 7,17/11/2018,10:00,ETM TORRESPORT,CLUB DEL MAR,2,4,,
