jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,20/10/2018,10:30,"CENTRO NATACION HELIOS ""A""","CENTRO NATACION HELIOS ""B""",1,5,,
Jornada 1,20/10/2018,16:00,CTM BOADILLA TERESA BERGANZA,CDTM ADELANTADOS-LA LAGUNA,4,2,,
Jornada 1,20/10/2018,16:00,FUENLABRADA TEAM TM,COVICSA-SES ILLES,0,6,,
Jornada 1,20/10/2018,16:00,TENIS DE MESA ALCALA-VILLALBILLA,EIVISSA-CARMEN PELUQUEROS PATR.HUMANITAT,3,4,,
Jornada 1,20/10/2018,16:30,"CENTRO NATACION HELIOS ""B""",PUBLIMAX CAI SANTIAGO PROM.,1,5,,
Jornada 1,20/10/2018,18:30,CTM BOADILLA TERESA BERGANZA,VASA ARROYO-CDO,4,2,,
Jornada 1,20/10/2018,18:30,FUENLABRADA TEAM TM,CDTM ADELANTADOS-LA LAGUNA,2,4,,
Jornada 1,20/10/2018,18:30,TENIS DE MESA ALCALA-VILLALBILLA,COVICSA-SES ILLES,0,6,,
Jornada 1,20/10/2018,18:30,PUBLIMAX CAI SANTIAGO PROM.,"CENTRO NATACION HELIOS ""A""",4,2,,
Jornada 1,21/10/2018,09:30,FUENLABRADA TEAM TM,VASA ARROYO-CDO,4,2,,
Jornada 1,21/10/2018,09:30,TENIS DE MESA ALCALA-VILLALBILLA,CDTM ADELANTADOS-LA LAGUNA,4,3,,
Jornada 1,21/10/2018,09:30,CTM BOADILLA TERESA BERGANZA,EIVISSA-CARMEN PELUQUEROS PATR.HUMANITAT,5,1,,
Jornada 1,21/10/2018,11:30,TENIS DE MESA ALCALA-VILLALBILLA,VASA ARROYO-CDO,4,2,,
Jornada 1,21/10/2018,11:30,CTM BOADILLA TERESA BERGANZA,COVICSA-SES ILLES,4,2,,
Jornada 1,21/10/2018,11:30,FUENLABRADA TEAM TM,EIVISSA-CARMEN PELUQUEROS PATR.HUMANITAT,2,4,,
Jornada 2,17/11/2018,12:00,TENIS DE MESA ALCALA-VILLALBILLA,PUBLIMAX CAI SANTIAGO PROM.,3,4,,
Jornada 2,17/11/2018,12:00,CTM BOADILLA TERESA BERGANZA,"CENTRO NATACION HELIOS ""B""",4,2,,
Jornada 2,17/11/2018,12:00,FUENLABRADA TEAM TM,"CENTRO NATACION HELIOS ""A""",4,2,,
Jornada 2,17/11/2018,12:00,VASA ARROYO-CDO,EIVISSA-CARMEN PELUQUEROS PATR.HUMANITAT,0,6,,
Jornada 2,17/11/2018,16:00,CTM BOADILLA TERESA BERGANZA,PUBLIMAX CAI SANTIAGO PROM.,6,0,,
Jornada 2,17/11/2018,16:00,TENIS DE MESA ALCALA-VILLALBILLA,"CENTRO NATACION HELIOS ""A""",4,3,,
Jornada 2,17/11/2018,16:00,FUENLABRADA TEAM TM,"CENTRO NATACION HELIOS ""B""",4,2,,
Jornada 2,17/11/2018,16:00,CDTM ADELANTADOS-LA LAGUNA,VASA ARROYO-CDO,4,2,,
Jornada 2,17/11/2018,16:00,EIVISSA-CARMEN PELUQUEROS PATR.HUMANITAT,COVICSA-SES ILLES,4,2,,
Jornada 2,17/11/2018,18:30,FUENLABRADA TEAM TM,PUBLIMAX CAI SANTIAGO PROM.,0,6,,
Jornada 2,17/11/2018,18:30,CTM BOADILLA TERESA BERGANZA,"CENTRO NATACION HELIOS ""A""",4,2,,
Jornada 2,17/11/2018,18:30,TENIS DE MESA ALCALA-VILLALBILLA,"CENTRO NATACION HELIOS ""B""",4,3,,
Jornada 2,17/11/2018,18:30,EIVISSA-CARMEN PELUQUEROS PATR.HUMANITAT,CDTM ADELANTADOS-LA LAGUNA,5,1,,
Jornada 2,17/11/2018,18:30,COVICSA-SES ILLES,VASA ARROYO-CDO,4,2,,
Jornada 2,18/11/2018,10:00,CDTM ADELANTADOS-LA LAGUNA,COVICSA-SES ILLES,2,4,,
Jornada 3,15/12/2018,16:30,"CENTRO NATACION HELIOS ""A""",CDTM ADELANTADOS-LA LAGUNA,2,4,,
Jornada 3,15/12/2018,16:30,"CENTRO NATACION HELIOS ""B""",COVICSA-SES ILLES,2,4,,
Jornada 3,15/12/2018,16:30,PUBLIMAX CAI SANTIAGO PROM.,EIVISSA-CARMEN PELUQUEROS PATR.HUMANITAT,2,4,,
Jornada 3,15/12/2018,19:00,"CENTRO NATACION HELIOS ""A""",VASA ARROYO-CDO,4,2,,
Jornada 3,15/12/2018,19:00,"CENTRO NATACION HELIOS ""B""",CDTM ADELANTADOS-LA LAGUNA,1,5,,
Jornada 3,15/12/2018,19:00,PUBLIMAX CAI SANTIAGO PROM.,COVICSA-SES ILLES,4,2,,
Jornada 3,16/12/2018,09:30,"CENTRO NATACION HELIOS ""A""",EIVISSA-CARMEN PELUQUEROS PATR.HUMANITAT,2,4,,
Jornada 3,16/12/2018,09:30,"CENTRO NATACION HELIOS ""B""",VASA ARROYO-CDO,4,2,,
Jornada 3,16/12/2018,09:30,PUBLIMAX CAI SANTIAGO PROM.,CDTM ADELANTADOS-LA LAGUNA,5,1,,
Jornada 3,16/12/2018,11:30,"CENTRO NATACION HELIOS ""A""",COVICSA-SES ILLES,2,4,,
