jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,29/09/2018,16:30,C.T.T. OLOT,ASISA GIMNASTIC DE TARRAGONA,5,1,,
Jornada 1,29/09/2018,17:00,GIRBAU VIC T.T.,U.E. SANT CUGAT,4,2,,
Jornada 1,29/09/2018,17:00,C.T.T. ATENEU 1882,TITUS BADALONA,4,3,,
Jornada 1,29/09/2018,18:00,FALCONS SABADELL - SMATSA AGORA GRUP,BLANXART OLESA,4,2,,
Jornada 1,29/09/2018,19:00,SON CLADERA TTC,GOLD-ART CLUB PALMA TT,2,4,,
Jornada 2,06/10/2018,16:00,ASISA GIMNASTIC DE TARRAGONA,GIRBAU VIC T.T.,4,2,,
Jornada 2,06/10/2018,17:00,BLANXART OLESA,CTT VILANOVA,4,3,,
Jornada 2,06/10/2018,17:00,C.T.T. ATENEU 1882,FALCONS SABADELL - SMATSA AGORA GRUP,1,5,,
Jornada 2,06/10/2018,18:00,CARMEN PELUQUEROS-SANT JORDI,GOLD-ART CLUB PALMA TT,5,1,,
Jornada 2,06/10/2018,18:00,TITUS BADALONA,U.E. SANT CUGAT,4,2,,
Jornada 3,13/10/2018,17:00,ASISA GIMNASTIC DE TARRAGONA,BLANXART OLESA,2,4,,
Jornada 3,13/10/2018,17:00,CTT VILANOVA,GIRBAU VIC T.T.,3,4,,
Jornada 3,13/10/2018,18:00,TITUS BADALONA,C.T.T. OLOT,4,3,,
Jornada 3,13/10/2018,18:00,FALCONS SABADELL - SMATSA AGORA GRUP,U.E. SANT CUGAT,4,3,,
Jornada 4,20/10/2018,17:00,C.T.T. ATENEU 1882,BLANXART OLESA,4,2,,
Jornada 4,20/10/2018,17:00,GIRBAU VIC T.T.,TITUS BADALONA,1,5,,
Jornada 4,20/10/2018,18:00,GOLD-ART CLUB PALMA TT,C.T.T. OLOT,1,5,,
Jornada 4,20/10/2018,18:00,U.E. SANT CUGAT,CTT VILANOVA,5,1,,
Jornada 4,20/10/2018,18:00,CARMEN PELUQUEROS-SANT JORDI,FALCONS SABADELL - SMATSA AGORA GRUP,4,2,,
Jornada 4,21/10/2018,10:30,SON CLADERA TTC,C.T.T. OLOT,3,4,,
Jornada 4,21/10/2018,11:00,CTT VILANOVA,ASISA GIMNASTIC DE TARRAGONA,3,4,,
Jornada 5,27/10/2018,17:00,C.T.T. ATENEU 1882,ASISA GIMNASTIC DE TARRAGONA,2,4,,
Jornada 5,27/10/2018,17:00,GIRBAU VIC T.T.,CARMEN PELUQUEROS-SANT JORDI,3,4,,
Jornada 5,27/10/2018,17:00,BLANXART OLESA,GOLD-ART CLUB PALMA TT,1,5,,
Jornada 5,27/10/2018,17:00,CTT VILANOVA,FALCONS SABADELL - SMATSA AGORA GRUP,0,6,,
Jornada 5,27/10/2018,18:00,TITUS BADALONA,SON CLADERA TTC,6,0,,
Jornada 5,28/10/2018,10:00,C.T.T. OLOT,CARMEN PELUQUEROS-SANT JORDI,4,3,,
Jornada 5,28/10/2018,10:00,FALCONS SABADELL - SMATSA AGORA GRUP,GOLD-ART CLUB PALMA TT,2,4,,
Jornada 5,28/10/2018,10:00,U.E. SANT CUGAT,SON CLADERA TTC,4,2,,
Jornada 6,10/11/2018,16:00,ASISA GIMNASTIC DE TARRAGONA,U.E. SANT CUGAT,4,2,,
Jornada 6,10/11/2018,16:30,C.T.T. OLOT,FALCONS SABADELL - SMATSA AGORA GRUP,2,4,,
Jornada 6,10/11/2018,17:00,CTT VILANOVA,C.T.T. ATENEU 1882,1,5,,
Jornada 6,10/11/2018,18:00,CARMEN PELUQUEROS-SANT JORDI,TITUS BADALONA,5,1,,
Jornada 6,10/11/2018,19:00,SON CLADERA TTC,GIRBAU VIC T.T.,4,3,,
Jornada 6,11/11/2018,11:00,GOLD-ART CLUB PALMA TT,GIRBAU VIC T.T.,3,4,,
Jornada 7,17/11/2018,17:00,BLANXART OLESA,C.T.T. OLOT,2,4,,
Jornada 7,17/11/2018,17:00,C.T.T. ATENEU 1882,CARMEN PELUQUEROS-SANT JORDI,2,4,,
