jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,29/09/2018,16:30,CTT VILABLAREIX,CLINICA DENTAL VIRGEN DEL PILAR CTTR,2,4,,
Jornada 1,29/09/2018,16:30,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,CLUB TENNIS DE TAULA XARXA MALGRAT,4,2,,
Jornada 1,29/09/2018,17:00,C.T.T.SALLENT.RESET,C.T.T. OLOT,4,3,,
Jornada 1,29/09/2018,18:00,T.T. TORELLO,EL CENTRE,2,4,,
Jornada 1,30/09/2018,11:00,CLUB NATACIO SABADELL,CETT ESPARREGUERA,4,2,,
Jornada 1,30/09/2018,11:00,CLUB TENNIS DE TAULA L'HOSPITALET,TT CASSÀ,4,2,,
Jornada 2,06/10/2018,16:30,C.T.T. OLOT,T.T. TORELLO,6,0,,
Jornada 2,06/10/2018,16:30,EL CENTRE,CLUB NATACIO SABADELL,2,4,,
Jornada 2,06/10/2018,17:00,CETT ESPARREGUERA,CLUB TENNIS DE TAULA L'HOSPITALET,5,1,,
Jornada 2,06/10/2018,17:00,CLINICA DENTAL VIRGEN DEL PILAR CTTR,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,4,2,,
Jornada 2,06/10/2018,17:30,CLUB TENNIS DE TAULA XARXA MALGRAT,C.T.T.SALLENT.RESET,3,4,,
Jornada 2,07/10/2018,10:00,TT CASSÀ,CTT VILABLAREIX,2,4,,
Jornada 3,13/10/2018,16:30,CTT VILABLAREIX,CETT ESPARREGUERA,1,5,,
Jornada 3,13/10/2018,16:30,C.T.T. OLOT,CLUB TENNIS DE TAULA XARXA MALGRAT,4,2,,
Jornada 3,13/10/2018,16:30,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,TT CASSÀ,4,2,,
Jornada 3,13/10/2018,17:00,C.T.T.SALLENT.RESET,CLINICA DENTAL VIRGEN DEL PILAR CTTR,4,2,,
Jornada 3,13/10/2018,18:00,T.T. TORELLO,CLUB NATACIO SABADELL,2,4,,
Jornada 3,14/10/2018,11:00,CLUB TENNIS DE TAULA L'HOSPITALET,EL CENTRE,2,4,,
Jornada 4,20/10/2018,17:00,CLINICA DENTAL VIRGEN DEL PILAR CTTR,C.T.T. OLOT,3,4,,
Jornada 4,20/10/2018,17:00,CETT ESPARREGUERA,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,5,1,,
Jornada 4,20/10/2018,17:30,CLUB TENNIS DE TAULA XARXA MALGRAT,T.T. TORELLO,4,3,,
Jornada 4,20/10/2018,18:00,EL CENTRE,CTT VILABLAREIX,4,3,,
Jornada 4,21/10/2018,10:00,TT CASSÀ,C.T.T.SALLENT.RESET,1,5,,
Jornada 4,21/10/2018,11:00,CLUB NATACIO SABADELL,CLUB TENNIS DE TAULA L'HOSPITALET,5,1,,
Jornada 5,27/10/2018,16:30,CTT VILABLAREIX,CLUB NATACIO SABADELL,4,3,,
Jornada 5,27/10/2018,16:30,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,EL CENTRE,4,3,,
Jornada 5,27/10/2018,16:30,C.T.T. OLOT,TT CASSÀ,4,3,,
Jornada 5,27/10/2018,17:00,C.T.T.SALLENT.RESET,CETT ESPARREGUERA,3,4,,
Jornada 5,27/10/2018,17:30,CLUB TENNIS DE TAULA XARXA MALGRAT,CLINICA DENTAL VIRGEN DEL PILAR CTTR,3,4,,
Jornada 5,27/10/2018,18:00,T.T. TORELLO,CLUB TENNIS DE TAULA L'HOSPITALET,4,2,,
Jornada 6,10/11/2018,17:00,CETT ESPARREGUERA,C.T.T. OLOT,6,0,,
Jornada 6,10/11/2018,17:00,CLINICA DENTAL VIRGEN DEL PILAR CTTR,T.T. TORELLO,6,0,,
Jornada 6,10/11/2018,18:00,EL CENTRE,C.T.T.SALLENT.RESET,3,4,,
Jornada 6,11/11/2018,10:00,TT CASSÀ,CLUB TENNIS DE TAULA XARXA MALGRAT,3,4,,
Jornada 6,11/11/2018,11:00,CLUB NATACIO SABADELL,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,6,0,,
Jornada 6,11/11/2018,11:00,CLUB TENNIS DE TAULA L'HOSPITALET,CTT VILABLAREIX,2,4,,
Jornada 7,17/11/2018,16:30,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,CLUB TENNIS DE TAULA L'HOSPITALET,2,4,,
Jornada 7,17/11/2018,16:30,C.T.T. OLOT,EL CENTRE,4,2,,
Jornada 7,17/11/2018,17:00,C.T.T.SALLENT.RESET,CLUB NATACIO SABADELL,2,4,,
Jornada 7,17/11/2018,17:00,CLINICA DENTAL VIRGEN DEL PILAR CTTR,TT CASSÀ,4,3,,
Jornada 7,17/11/2018,17:30,CLUB TENNIS DE TAULA XARXA MALGRAT,CETT ESPARREGUERA,0,6,,
Jornada 7,17/11/2018,18:00,T.T. TORELLO,CTT VILABLAREIX,2,4,,
Jornada 8,24/11/2018,16:30,CTT VILABLAREIX,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,4,2,,
Jornada 8,24/11/2018,17:00,CETT ESPARREGUERA,CLINICA DENTAL VIRGEN DEL PILAR CTTR,4,3,,
Jornada 8,24/11/2018,18:00,EL CENTRE,CLUB TENNIS DE TAULA XARXA MALGRAT,2,4,,
Jornada 8,25/11/2018,10:00,TT CASSÀ,T.T. TORELLO,2,4,,
Jornada 8,25/11/2018,11:00,CLUB NATACIO SABADELL,C.T.T. OLOT,3,4,,
Jornada 8,25/11/2018,11:00,CLUB TENNIS DE TAULA L'HOSPITALET,C.T.T.SALLENT.RESET,4,3,,
Jornada 9,01/12/2018,16:30,C.T.T. OLOT,CLUB TENNIS DE TAULA L'HOSPITALET,5,1,,
Jornada 9,01/12/2018,17:00,C.T.T.SALLENT.RESET,CTT VILABLAREIX,4,2,,
Jornada 9,01/12/2018,17:00,CLINICA DENTAL VIRGEN DEL PILAR CTTR,EL CENTRE,4,2,,
Jornada 9,01/12/2018,17:30,CLUB TENNIS DE TAULA XARXA MALGRAT,CLUB NATACIO SABADELL,1,5,,
Jornada 9,01/12/2018,18:00,T.T. TORELLO,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,4,2,,
Jornada 9,02/12/2018,10:00,TT CASSÀ,CETT ESPARREGUERA,5,1,,
Jornada 10,15/12/2018,16:30,CTT VILABLAREIX,C.T.T. OLOT,4,2,,
Jornada 10,15/12/2018,16:30,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,C.T.T.SALLENT.RESET,2,4,,
Jornada 10,15/12/2018,17:00,CETT ESPARREGUERA,T.T. TORELLO,6,0,,
Jornada 10,15/12/2018,18:00,EL CENTRE,TT CASSÀ,4,2,,
Jornada 10,16/12/2018,11:00,CLUB NATACIO SABADELL,CLINICA DENTAL VIRGEN DEL PILAR CTTR,3,4,,
Jornada 10,16/12/2018,11:00,CLUB TENNIS DE TAULA L'HOSPITALET,CLUB TENNIS DE TAULA XARXA MALGRAT,4,3,,
Jornada 11,22/12/2018,11:00,CLUB TENNIS DE TAULA XARXA MALGRAT,CTT VILABLAREIX,4,3,,
Jornada 11,22/12/2018,16:30,C.T.T. OLOT,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,5,1,,
Jornada 11,22/12/2018,17:00,CLINICA DENTAL VIRGEN DEL PILAR CTTR,CLUB TENNIS DE TAULA L'HOSPITALET,2,4,,
Jornada 11,22/12/2018,17:00,CETT ESPARREGUERA,EL CENTRE,6,0,,
Jornada 11,22/12/2018,18:00,T.T. TORELLO,C.T.T.SALLENT.RESET,1,5,,
Jornada 11,23/12/2018,10:00,TT CASSÀ,CLUB NATACIO SABADELL,3,4,,
Jornada 12,12/01/2019,16:30,C.T.T. OLOT,C.T.T.SALLENT.RESET,2,4,,
Jornada 12,12/01/2019,17:00,CETT ESPARREGUERA,CLUB NATACIO SABADELL,0,6,,
Jornada 12,12/01/2019,17:00,CLINICA DENTAL VIRGEN DEL PILAR CTTR,CTT VILABLAREIX,6,0,,
Jornada 12,12/01/2019,17:30,CLUB TENNIS DE TAULA XARXA MALGRAT,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,5,1,,
Jornada 12,12/01/2019,18:00,EL CENTRE,T.T. TORELLO,2,4,,
Jornada 12,13/01/2019,10:00,TT CASSÀ,CLUB TENNIS DE TAULA L'HOSPITALET,4,2,,
Jornada 13,19/01/2019,16:30,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,CLINICA DENTAL VIRGEN DEL PILAR CTTR,3,4,,
Jornada 13,19/01/2019,16:30,CTT VILABLAREIX,TT CASSÀ,4,2,,
Jornada 13,19/01/2019,17:00,C.T.T.SALLENT.RESET,CLUB TENNIS DE TAULA XARXA MALGRAT,4,3,,
Jornada 13,19/01/2019,18:00,T.T. TORELLO,C.T.T. OLOT,3,4,,
Jornada 13,20/01/2019,11:00,CLUB TENNIS DE TAULA L'HOSPITALET,CETT ESPARREGUERA,2,4,,
Jornada 13,20/01/2019,11:00,CLUB NATACIO SABADELL,EL CENTRE,6,0,,
Jornada 14,26/01/2019,17:00,CLINICA DENTAL VIRGEN DEL PILAR CTTR,C.T.T.SALLENT.RESET,4,3,,
Jornada 14,26/01/2019,17:00,CETT ESPARREGUERA,CTT VILABLAREIX,4,2,,
Jornada 14,26/01/2019,17:30,CLUB TENNIS DE TAULA XARXA MALGRAT,C.T.T. OLOT,1,5,,
Jornada 14,26/01/2019,18:00,EL CENTRE,CLUB TENNIS DE TAULA L'HOSPITALET,4,3,,
Jornada 14,27/01/2019,10:00,TT CASSÀ,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,3,4,,
Jornada 14,27/01/2019,11:00,CLUB NATACIO SABADELL,T.T. TORELLO,6,0,,
Jornada 15,02/02/2019,16:30,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,CETT ESPARREGUERA,4,2,,
Jornada 15,02/02/2019,16:30,C.T.T. OLOT,CLINICA DENTAL VIRGEN DEL PILAR CTTR,2,4,,
Jornada 15,02/02/2019,16:30,CTT VILABLAREIX,EL CENTRE,5,1,,
Jornada 15,02/02/2019,17:00,C.T.T.SALLENT.RESET,TT CASSÀ,4,2,,
Jornada 15,02/02/2019,18:00,T.T. TORELLO,CLUB TENNIS DE TAULA XARXA MALGRAT,4,2,,
Jornada 15,03/02/2019,11:00,CLUB TENNIS DE TAULA L'HOSPITALET,CLUB NATACIO SABADELL,2,4,,
Jornada 16,09/02/2019,17:00,CETT ESPARREGUERA,C.T.T.SALLENT.RESET,5,1,,
Jornada 16,09/02/2019,17:00,CLINICA DENTAL VIRGEN DEL PILAR CTTR,CLUB TENNIS DE TAULA XARXA MALGRAT,5,1,,
Jornada 16,09/02/2019,18:00,EL CENTRE,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,4,2,,
Jornada 16,10/02/2019,10:00,TT CASSÀ,C.T.T. OLOT,1,5,,
Jornada 16,10/02/2019,11:00,CLUB NATACIO SABADELL,CTT VILABLAREIX,3,4,,
Jornada 16,10/02/2019,11:00,CLUB TENNIS DE TAULA L'HOSPITALET,T.T. TORELLO,1,5,,
Jornada 17,23/02/2019,16:30,C.T.T. OLOT,CETT ESPARREGUERA,2,4,,
Jornada 17,23/02/2019,16:30,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,CLUB NATACIO SABADELL,4,3,,
Jornada 17,23/02/2019,16:30,CTT VILABLAREIX,CLUB TENNIS DE TAULA L'HOSPITALET,4,2,,
Jornada 17,23/02/2019,17:00,C.T.T.SALLENT.RESET,EL CENTRE,5,1,,
Jornada 17,23/02/2019,17:30,CLUB TENNIS DE TAULA XARXA MALGRAT,TT CASSÀ,5,1,,
Jornada 17,23/02/2019,18:00,T.T. TORELLO,CLINICA DENTAL VIRGEN DEL PILAR CTTR,2,4,,
Jornada 18,02/03/2019,11:00,CTT VILABLAREIX,T.T. TORELLO,4,2,,
Jornada 18,02/03/2019,17:00,CETT ESPARREGUERA,CLUB TENNIS DE TAULA XARXA MALGRAT,5,1,,
Jornada 18,02/03/2019,18:00,EL CENTRE,C.T.T. OLOT,4,3,,
Jornada 18,03/03/2019,10:00,TT CASSÀ,CLINICA DENTAL VIRGEN DEL PILAR CTTR,2,4,,
Jornada 18,03/03/2019,11:00,CLUB TENNIS DE TAULA L'HOSPITALET,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,4,3,,
Jornada 18,10/03/2019,11:00,CLUB NATACIO SABADELL,C.T.T.SALLENT.RESET,5,1,,
Jornada 19,09/03/2019,16:30,C.T.T. OLOT,CLUB NATACIO SABADELL,0,6,,
Jornada 19,09/03/2019,16:30,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,CTT VILABLAREIX,5,1,,
Jornada 19,09/03/2019,17:00,CLINICA DENTAL VIRGEN DEL PILAR CTTR,CETT ESPARREGUERA,5,1,,
Jornada 19,09/03/2019,17:00,C.T.T.SALLENT.RESET,CLUB TENNIS DE TAULA L'HOSPITALET,3,4,,
Jornada 19,09/03/2019,17:30,CLUB TENNIS DE TAULA XARXA MALGRAT,EL CENTRE,1,5,,
Jornada 19,09/03/2019,18:00,T.T. TORELLO,TT CASSÀ,6,0,,
Jornada 20,30/03/2019,16:30,CTT VILABLAREIX,C.T.T.SALLENT.RESET,4,3,,
Jornada 20,30/03/2019,16:30,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,T.T. TORELLO,0,6,,
Jornada 20,30/03/2019,17:00,CETT ESPARREGUERA,TT CASSÀ,4,2,,
Jornada 20,30/03/2019,18:00,EL CENTRE,CLINICA DENTAL VIRGEN DEL PILAR CTTR,5,1,,
Jornada 20,31/03/2019,11:00,CLUB TENNIS DE TAULA L'HOSPITALET,C.T.T. OLOT,5,1,,
Jornada 20,31/03/2019,11:00,CLUB NATACIO SABADELL,CLUB TENNIS DE TAULA XARXA MALGRAT,4,2,,
Jornada 21,06/04/2019,16:30,C.T.T. OLOT,CTT VILABLAREIX,1,5,,
Jornada 21,06/04/2019,17:00,CLINICA DENTAL VIRGEN DEL PILAR CTTR,CLUB NATACIO SABADELL,4,3,,
Jornada 21,06/04/2019,17:00,C.T.T.SALLENT.RESET,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,6,0,,
Jornada 21,06/04/2019,17:30,CLUB TENNIS DE TAULA XARXA MALGRAT,CLUB TENNIS DE TAULA L'HOSPITALET,3,4,,
Jornada 21,06/04/2019,18:00,T.T. TORELLO,CETT ESPARREGUERA,4,2,,
Jornada 21,07/04/2019,10:00,TT CASSÀ,EL CENTRE,4,3,,
Jornada 22,13/04/2019,16:30,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,C.T.T. OLOT,3,4,,
Jornada 22,13/04/2019,17:00,C.T.T.SALLENT.RESET,T.T. TORELLO,4,3,,
Jornada 22,13/04/2019,17:30,CLUB TENNIS DE TAULA XARXA MALGRAT,CTT VILABLAREIX,4,2,,
Jornada 22,13/04/2019,18:00,EL CENTRE,CETT ESPARREGUERA,4,3,,
Jornada 22,14/04/2019,11:00,CLUB TENNIS DE TAULA L'HOSPITALET,CLINICA DENTAL VIRGEN DEL PILAR CTTR,1,5,,
Jornada 22,14/04/2019,11:00,CLUB NATACIO SABADELL,TT CASSÀ,5,1,,
