jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,29/09/2018,16:00,C.D. TENIS DE MESA RIVAS,CTM BOADILLA TERESA BERGANZA,1,5,,
Jornada 1,29/09/2018,17:00,TWINNER-SERMA TM TALAVERA,A.D. COLLADO MEDIANO,3,4,,
Jornada 1,29/09/2018,17:00,TENIS DE MESA PARLA - VSPORT,TEMESA CIUDAD REAL,5,1,,
Jornada 1,30/09/2018,10:00,ALUCHE T.M. - IES ITURRALDE,MADRID CIUDAD TM,5,1,,
Jornada 1,30/09/2018,10:00,ALCOBENDAS T.M,NOROESTE - LAS ROZAS,4,2,,
Jornada 1,30/09/2018,11:00,FUENLABRADA TEAM TM,SEGHOS-SAN CRISTOBAL,2,4,,
Jornada 2,06/10/2018,17:00,NOROESTE - LAS ROZAS,C.D. TENIS DE MESA RIVAS,2,4,,
Jornada 2,06/10/2018,17:30,A.D. COLLADO MEDIANO,ALCOBENDAS T.M,5,1,,
Jornada 2,06/10/2018,18:00,MADRID CIUDAD TM,TWINNER-SERMA TM TALAVERA,1,5,,
Jornada 2,07/10/2018,11:30,TEMESA CIUDAD REAL,FUENLABRADA TEAM TM,1,5,,
Jornada 2,07/10/2018,12:00,SEGHOS-SAN CRISTOBAL,ALUCHE T.M. - IES ITURRALDE,0,6,,
Jornada 2,07/10/2018,12:00,CTM BOADILLA TERESA BERGANZA,TENIS DE MESA PARLA - VSPORT,5,1,,
Jornada 3,13/10/2018,16:00,C.D. TENIS DE MESA RIVAS,A.D. COLLADO MEDIANO,2,4,,
Jornada 3,13/10/2018,17:00,TWINNER-SERMA TM TALAVERA,ALCOBENDAS T.M,6,0,,
Jornada 3,13/10/2018,17:00,TENIS DE MESA PARLA - VSPORT,NOROESTE - LAS ROZAS,6,0,,
Jornada 3,13/10/2018,18:00,MADRID CIUDAD TM,SEGHOS-SAN CRISTOBAL,3,4,,
Jornada 3,14/10/2018,11:00,FUENLABRADA TEAM TM,CTM BOADILLA TERESA BERGANZA,1,5,,
Jornada 3,14/10/2018,11:30,ALUCHE T.M. - IES ITURRALDE,TEMESA CIUDAD REAL,5,1,,
Jornada 4,20/10/2018,17:00,NOROESTE - LAS ROZAS,FUENLABRADA TEAM TM,2,4,,
Jornada 4,20/10/2018,17:30,A.D. COLLADO MEDIANO,TENIS DE MESA PARLA - VSPORT,0,6,,
Jornada 4,21/10/2018,10:00,ALCOBENDAS T.M,C.D. TENIS DE MESA RIVAS,2,4,,
Jornada 4,21/10/2018,11:30,TEMESA CIUDAD REAL,MADRID CIUDAD TM,1,5,,
Jornada 4,21/10/2018,12:00,CTM BOADILLA TERESA BERGANZA,ALUCHE T.M. - IES ITURRALDE,4,3,,
Jornada 4,21/10/2018,12:00,SEGHOS-SAN CRISTOBAL,TWINNER-SERMA TM TALAVERA,2,4,,
Jornada 5,27/10/2018,17:00,TENIS DE MESA PARLA - VSPORT,ALCOBENDAS T.M,5,1,,
Jornada 5,27/10/2018,17:00,TWINNER-SERMA TM TALAVERA,C.D. TENIS DE MESA RIVAS,4,2,,
Jornada 5,27/10/2018,18:00,MADRID CIUDAD TM,CTM BOADILLA TERESA BERGANZA,3,4,,
Jornada 5,28/10/2018,10:00,ALUCHE T.M. - IES ITURRALDE,NOROESTE - LAS ROZAS,6,0,,
Jornada 5,28/10/2018,11:00,FUENLABRADA TEAM TM,A.D. COLLADO MEDIANO,2,4,,
Jornada 5,28/10/2018,12:00,SEGHOS-SAN CRISTOBAL,TEMESA CIUDAD REAL,5,1,,
Jornada 6,10/11/2018,16:00,C.D. TENIS DE MESA RIVAS,TENIS DE MESA PARLA - VSPORT,0,6,,
Jornada 6,10/11/2018,17:30,A.D. COLLADO MEDIANO,ALUCHE T.M. - IES ITURRALDE,1,5,,
Jornada 6,10/11/2018,18:00,NOROESTE - LAS ROZAS,MADRID CIUDAD TM,1,5,,
Jornada 6,11/11/2018,10:00,ALCOBENDAS T.M,FUENLABRADA TEAM TM,1,5,,
Jornada 6,11/11/2018,11:30,TEMESA CIUDAD REAL,TWINNER-SERMA TM TALAVERA,1,5,,
Jornada 6,11/11/2018,12:00,CTM BOADILLA TERESA BERGANZA,SEGHOS-SAN CRISTOBAL,4,3,,
