jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,20/10/2018,10:00,COFERSA CIDADE DE NARÓN,RIBADUMIA TENIS DE MESA,6,0,,
Jornada 1,20/10/2018,10:00,TDM VILALBA SANJURJO MODA,MONTE PORREIRO CONFITERIA CAPRI,1,5,,
Jornada 1,20/10/2018,11:00,BREOGAN  OLEIROS FEMENINO,C.T.M.CORUÑA,1,5,,
Jornada 1,20/10/2018,12:30,TDM VILALBA SANJURJO MODA,RIBADUMIA TENIS DE MESA,3,4,,
Jornada 1,20/10/2018,12:30,COFERSA CIDADE DE NARÓN,MONTE PORREIRO CONFITERIA CAPRI,1,5,,
Jornada 1,20/10/2018,16:00,C.T.M.CORUÑA,AGRUPACION DEPORTIVA ZAS ALUMINIOS XEAL,1,5,,
Jornada 1,20/10/2018,16:30,COFERSA CIDADE DE NARÓN,CINANIA FEMENINO,2,4,,
Jornada 1,20/10/2018,16:30,TDM VILALBA SANJURJO MODA,TM MONTE PORREIRO PROMESAS,5,1,,
Jornada 1,20/10/2018,18:30,BREOGAN  OLEIROS FEMENINO,AGRUPACION DEPORTIVA ZAS ALUMINIOS XEAL,3,4,,
Jornada 1,20/10/2018,19:00,COFERSA CIDADE DE NARÓN,TM MONTE PORREIRO PROMESAS,5,1,,
Jornada 1,20/10/2018,19:00,TDM VILALBA SANJURJO MODA,CINANIA FEMENINO,1,5,,
Jornada 2,24/11/2018,11:00,BREOGAN  OLEIROS FEMENINO,TDM VILALBA SANJURJO MODA,4,2,,
Jornada 2,24/11/2018,11:00,AGRUPACION DEPORTIVA ZAS ALUMINIOS XEAL,COFERSA CIDADE DE NARÓN,6,0,,
Jornada 2,24/11/2018,11:00,MONTE PORREIRO CONFITERIA CAPRI,TM MONTE PORREIRO PROMESAS,4,2,,
Jornada 2,24/11/2018,11:00,CINANIA FEMENINO,RIBADUMIA TENIS DE MESA,4,2,,
Jornada 2,24/11/2018,16:00,C.T.M.CORUÑA,TDM VILALBA SANJURJO MODA,5,1,,
Jornada 2,24/11/2018,16:00,BREOGAN  OLEIROS FEMENINO,COFERSA CIDADE DE NARÓN,4,3,,
Jornada 2,24/11/2018,16:00,CINANIA FEMENINO,MONTE PORREIRO CONFITERIA CAPRI,2,4,,
Jornada 2,24/11/2018,16:00,TM MONTE PORREIRO PROMESAS,RIBADUMIA TENIS DE MESA,4,3,,
Jornada 2,24/11/2018,18:30,C.T.M.CORUÑA,COFERSA CIDADE DE NARÓN,4,2,,
Jornada 2,24/11/2018,18:30,AGRUPACION DEPORTIVA ZAS ALUMINIOS XEAL,TDM VILALBA SANJURJO MODA,5,1,,
Jornada 2,24/11/2018,18:30,RIBADUMIA TENIS DE MESA,MONTE PORREIRO CONFITERIA CAPRI,1,5,,
Jornada 2,24/11/2018,18:30,TM MONTE PORREIRO PROMESAS,CINANIA FEMENINO,1,5,,
Jornada 3,15/12/2018,10:00,MONTE PORREIRO CONFITERIA CAPRI,AGRUPACION DEPORTIVA ZAS ALUMINIOS XEAL,3,4,,
Jornada 3,15/12/2018,10:00,CINANIA FEMENINO,BREOGAN  OLEIROS FEMENINO,5,1,,
Jornada 3,15/12/2018,10:00,TM MONTE PORREIRO PROMESAS,C.T.M.CORUÑA,2,4,,
Jornada 3,15/12/2018,12:30,RIBADUMIA TENIS DE MESA,AGRUPACION DEPORTIVA ZAS ALUMINIOS XEAL,0,6,,
Jornada 3,15/12/2018,12:30,MONTE PORREIRO CONFITERIA CAPRI,BREOGAN  OLEIROS FEMENINO,5,1,,
Jornada 3,15/12/2018,12:30,CINANIA FEMENINO,C.T.M.CORUÑA,5,1,,
Jornada 3,15/12/2018,16:30,TM MONTE PORREIRO PROMESAS,AGRUPACION DEPORTIVA ZAS ALUMINIOS XEAL,0,6,,
Jornada 3,15/12/2018,16:30,RIBADUMIA TENIS DE MESA,BREOGAN  OLEIROS FEMENINO,2,4,,
Jornada 3,15/12/2018,16:30,MONTE PORREIRO CONFITERIA CAPRI,C.T.M.CORUÑA,5,1,,
Jornada 3,15/12/2018,17:00,TDM VILALBA SANJURJO MODA,COFERSA CIDADE DE NARÓN,0,6,,
