jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,29/09/2018,16:00,A.D.  TRES BALCONES,A.D CÁCERES TENIS DE MESA,4,2,,
Jornada 1,29/09/2018,17:00,FUENTE DEL MAESTRE-CATERING LA GRAN FAMILIA,CLUB TENIS DE MESA SALUD Y DEPORTE,4,2,,
Jornada 1,29/09/2018,17:30,RC LABRADORES,CTM BELCÓN JEREZ,3,4,,
Jornada 1,29/09/2018,18:00,CTM ALMENDRALEJO MIRAFUTURA,IMEX DON BENITO T.M.,2,4,,
Jornada 1,30/09/2018,11:00,CONSERVAS LOLA,CTM SEVILLA,4,3,,
Jornada 2,06/10/2018,11:00,CTM BELCÓN JEREZ,CASTUERA-DON BENITO,5,1,,
Jornada 2,06/10/2018,17:00,CLUB TENIS DE MESA SALUD Y DEPORTE,A.D CÁCERES TENIS DE MESA,1,5,,
Jornada 2,06/10/2018,18:00,CTM SEVILLA,CASTUERA-DON BENITO,4,2,,
Jornada 2,06/10/2018,18:00,CTM ALMENDRALEJO MIRAFUTURA,A.D.  TRES BALCONES,2,4,,
Jornada 3,13/10/2018,11:00,CONSERVAS LOLA,CLUB TENIS DE MESA SALUD Y DEPORTE,4,2,,
Jornada 3,13/10/2018,17:30,RC LABRADORES,CLUB TENIS DE MESA SALUD Y DEPORTE,4,2,,
Jornada 3,27/10/2018,11:00,A.D CÁCERES TENIS DE MESA,CTM ALMENDRALEJO MIRAFUTURA,2,4,,
Jornada 3,28/10/2018,11:00,CASTUERA-DON BENITO,FUENTE DEL MAESTRE-CATERING LA GRAN FAMILIA,4,3,,
Jornada 4,20/10/2018,11:00,IMEX DON BENITO T.M.,RC LABRADORES,5,1,,
Jornada 4,20/10/2018,16:00,A.D.  TRES BALCONES,CONSERVAS LOLA,4,3,,
Jornada 4,20/10/2018,17:00,CASTUERA-DON BENITO,RC LABRADORES,4,2,,
Jornada 4,21/10/2018,10:00,A.D CÁCERES TENIS DE MESA,CONSERVAS LOLA,2,4,,
Jornada 4,17/11/2018,11:00,FUENTE DEL MAESTRE-CATERING LA GRAN FAMILIA,CTM BELCÓN JEREZ,1,5,,
Jornada 4,18/11/2018,12:00,CTM ALMENDRALEJO MIRAFUTURA,CTM BELCÓN JEREZ,4,3,,
Jornada 5,27/10/2018,11:00,CONSERVAS LOLA,CTM BELCÓN JEREZ,0,6,,
Jornada 5,27/10/2018,17:00,CLUB TENIS DE MESA SALUD Y DEPORTE,CTM SEVILLA,1,5,,
Jornada 5,27/10/2018,17:00,FUENTE DEL MAESTRE-CATERING LA GRAN FAMILIA,IMEX DON BENITO T.M.,2,4,,
Jornada 5,27/10/2018,17:30,A.D CÁCERES TENIS DE MESA,CASTUERA-DON BENITO,4,3,,
Jornada 6,10/11/2018,11:00,CTM BELCÓN JEREZ,IMEX DON BENITO T.M.,3,4,,
Jornada 6,10/11/2018,16:00,A.D.  TRES BALCONES,FUENTE DEL MAESTRE-CATERING LA GRAN FAMILIA,2,4,,
Jornada 6,10/11/2018,17:00,CASTUERA-DON BENITO,CLUB TENIS DE MESA SALUD Y DEPORTE,5,1,,
Jornada 6,10/11/2018,17:30,RC LABRADORES,CTM ALMENDRALEJO MIRAFUTURA,0,6,,
Jornada 6,10/11/2018,18:00,CTM SEVILLA,IMEX DON BENITO T.M.,2,4,,
Jornada 6,11/11/2018,11:00,CONSERVAS LOLA,CTM ALMENDRALEJO MIRAFUTURA,0,6,,
Jornada 7,17/11/2018,11:00,A.D.  TRES BALCONES,RC LABRADORES,4,2,,
Jornada 7,17/11/2018,11:00,CASTUERA-DON BENITO,CONSERVAS LOLA,2,4,,
Jornada 7,17/11/2018,17:00,IMEX DON BENITO T.M.,CONSERVAS LOLA,2,4,,
Jornada 7,17/11/2018,17:00,CLUB TENIS DE MESA SALUD Y DEPORTE,CTM BELCÓN JEREZ,1,5,,
Jornada 7,17/11/2018,17:30,A.D CÁCERES TENIS DE MESA,RC LABRADORES,1,5,,
Jornada 7,17/11/2018,18:00,CTM ALMENDRALEJO MIRAFUTURA,CTM SEVILLA,4,3,,
Jornada 7,18/11/2018,11:00,FUENTE DEL MAESTRE-CATERING LA GRAN FAMILIA,CTM SEVILLA,2,4,,
Jornada 8,24/11/2018,17:00,CTM BELCÓN JEREZ,A.D CÁCERES TENIS DE MESA,4,3,,
Jornada 8,24/11/2018,17:00,CLUB TENIS DE MESA SALUD Y DEPORTE,A.D.  TRES BALCONES,0,6,,
Jornada 8,24/11/2018,17:00,IMEX DON BENITO T.M.,CASTUERA-DON BENITO,4,2,,
Jornada 8,24/11/2018,17:30,RC LABRADORES,FUENTE DEL MAESTRE-CATERING LA GRAN FAMILIA,5,1,,
Jornada 8,25/11/2018,10:00,CTM SEVILLA,A.D CÁCERES TENIS DE MESA,5,1,,
Jornada 8,25/11/2018,11:00,CONSERVAS LOLA,FUENTE DEL MAESTRE-CATERING LA GRAN FAMILIA,5,1,,
Jornada 9,01/12/2018,16:00,A.D.  TRES BALCONES,CASTUERA-DON BENITO,2,4,,
Jornada 9,01/12/2018,16:00,CTM SEVILLA,RC LABRADORES,6,0,,
Jornada 9,01/12/2018,17:00,CLUB TENIS DE MESA SALUD Y DEPORTE,CTM ALMENDRALEJO MIRAFUTURA,0,6,,
Jornada 9,01/12/2018,17:30,A.D CÁCERES TENIS DE MESA,IMEX DON BENITO T.M.,4,3,,
Jornada 10,15/12/2018,11:00,CTM BELCÓN JEREZ,A.D.  TRES BALCONES,4,3,,
Jornada 10,15/12/2018,17:00,IMEX DON BENITO T.M.,CLUB TENIS DE MESA SALUD Y DEPORTE,5,1,,
Jornada 10,15/12/2018,18:00,CTM SEVILLA,A.D.  TRES BALCONES,4,2,,
Jornada 10,15/12/2018,18:00,CTM ALMENDRALEJO MIRAFUTURA,FUENTE DEL MAESTRE-CATERING LA GRAN FAMILIA,4,2,,
Jornada 10,16/12/2018,11:00,CONSERVAS LOLA,RC LABRADORES,4,2,,
Jornada 11,22/12/2018,16:00,CTM SEVILLA,CTM BELCÓN JEREZ,5,1,,
Jornada 11,22/12/2018,17:00,FUENTE DEL MAESTRE-CATERING LA GRAN FAMILIA,A.D CÁCERES TENIS DE MESA,2,4,,
Jornada 11,22/12/2018,17:00,IMEX DON BENITO T.M.,A.D.  TRES BALCONES,6,0,,
Jornada 11,22/12/2018,17:00,CASTUERA-DON BENITO,CTM ALMENDRALEJO MIRAFUTURA,6,0,,
Jornada 12,12/01/2019,16:00,A.D.  TRES BALCONES,IMEX DON BENITO T.M.,3,4,,
Jornada 12,12/01/2019,17:00,FUENTE DEL MAESTRE-CATERING LA GRAN FAMILIA,CTM ALMENDRALEJO MIRAFUTURA,4,2,,
Jornada 12,12/01/2019,17:00,CTM BELCÓN JEREZ,CONSERVAS LOLA,5,1,,
Jornada 12,12/01/2019,17:30,RC LABRADORES,CTM SEVILLA,0,6,,
Jornada 12,12/01/2019,17:30,A.D CÁCERES TENIS DE MESA,CLUB TENIS DE MESA SALUD Y DEPORTE,4,2,,
Jornada 13,19/01/2019,17:00,FUENTE DEL MAESTRE-CATERING LA GRAN FAMILIA,A.D.  TRES BALCONES,2,4,,
Jornada 13,19/01/2019,17:00,CASTUERA-DON BENITO,IMEX DON BENITO T.M.,3,4,,
Jornada 13,19/01/2019,18:00,CTM ALMENDRALEJO MIRAFUTURA,A.D CÁCERES TENIS DE MESA,4,2,,
Jornada 14,26/01/2019,11:00,CTM SEVILLA,CLUB TENIS DE MESA SALUD Y DEPORTE,6,0,,
Jornada 14,26/01/2019,11:00,CONSERVAS LOLA,CASTUERA-DON BENITO,2,4,,
Jornada 14,26/01/2019,17:00,CTM BELCÓN JEREZ,CLUB TENIS DE MESA SALUD Y DEPORTE,6,0,,
Jornada 14,26/01/2019,18:00,RC LABRADORES,CASTUERA-DON BENITO,4,3,,
Jornada 15,02/02/2019,16:00,CTM SEVILLA,CONSERVAS LOLA,6,0,,
Jornada 15,02/02/2019,17:00,CLUB TENIS DE MESA SALUD Y DEPORTE,CASTUERA-DON BENITO,1,5,,
Jornada 15,02/02/2019,17:00,IMEX DON BENITO T.M.,CTM ALMENDRALEJO MIRAFUTURA,5,1,,
Jornada 15,02/02/2019,17:30,A.D CÁCERES TENIS DE MESA,A.D.  TRES BALCONES,4,3,,
Jornada 16,09/02/2019,11:00,CONSERVAS LOLA,A.D.  TRES BALCONES,2,4,,
Jornada 16,09/02/2019,17:00,CASTUERA-DON BENITO,A.D CÁCERES TENIS DE MESA,4,2,,
Jornada 16,09/02/2019,17:00,CTM BELCÓN JEREZ,CTM SEVILLA,0,6,,
Jornada 16,09/02/2019,17:00,IMEX DON BENITO T.M.,FUENTE DEL MAESTRE-CATERING LA GRAN FAMILIA,6,0,,
Jornada 16,09/02/2019,18:00,RC LABRADORES,A.D.  TRES BALCONES,4,3,,
Jornada 16,09/02/2019,18:00,CTM ALMENDRALEJO MIRAFUTURA,CLUB TENIS DE MESA SALUD Y DEPORTE,4,2,,
Jornada 17,23/02/2019,11:00,A.D.  TRES BALCONES,CTM SEVILLA,0,6,,
Jornada 17,23/02/2019,11:00,CASTUERA-DON BENITO,CTM BELCÓN JEREZ,2,4,,
Jornada 17,23/02/2019,11:00,CTM ALMENDRALEJO MIRAFUTURA,RC LABRADORES,2,4,,
Jornada 17,23/02/2019,17:00,IMEX DON BENITO T.M.,CTM BELCÓN JEREZ,2,4,,
