jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,29/09/2018,17:00,C.T.T. ALZIRA CAMARENA,CTM TORRETA ELDA,4,2,,
Jornada 1,29/09/2018,17:00,DAMA DE ELCHE GPV TRANSPORTES,HUNTEC- CLUB ALBACETE TENIS DE MESA,5,1,,
Jornada 1,29/09/2018,17:30,DEDALOS TM,CLUB FIRGON,0,6,,
Jornada 1,30/09/2018,11:00,CIRCULO DE AMISTAD-TENERIFE,CLUB FIRGON,4,3,,
Jornada 2,06/10/2018,11:00,CIRCULO DE AMISTAD-TENERIFE,T.M. DEFENSE-LA PALMA,5,1,,
Jornada 2,06/10/2018,16:00,HUNTEC- CLUB ALBACETE TENIS DE MESA,CTM TORRETA ELDA,3,4,,
Jornada 2,06/10/2018,17:00,C.D. TENIS DE MESA TEMEGUESTE,T.M. DEFENSE-LA PALMA,2,4,,
Jornada 2,06/10/2018,18:00,ALSA-CITY CARTAGENA,CTM ALCOY,4,2,,
Jornada 2,07/10/2018,10:00,DEDALOS TM,T.M. DEFENSE-LA PALMA,3,4,,
Jornada 3,13/10/2018,11:00,TEMESPIN LOS LLANOS DE ARIDANE,CLUB FIRGON,2,4,,
Jornada 3,13/10/2018,17:00,T.M. DEFENSE-LA PALMA,CLUB FIRGON,1,5,,
Jornada 3,13/10/2018,17:00,C.D. TENIS DE MESA TEMEGUESTE,CIRCULO DE AMISTAD-TENERIFE,0,6,,
Jornada 3,13/10/2018,17:00,C.T.T. ALZIRA CAMARENA,CTM ALCOY,4,3,,
Jornada 3,13/10/2018,17:00,CTM TORRETA ELDA,DAMA DE ELCHE GPV TRANSPORTES,3,4,,
Jornada 3,13/10/2018,18:00,ALSA-CITY CARTAGENA,HUNTEC- CLUB ALBACETE TENIS DE MESA,6,0,,
Jornada 4,20/10/2018,10:00,TEMESPIN LOS LLANOS DE ARIDANE,CTM TORRETA ELDA,4,3,,
Jornada 4,20/10/2018,11:00,CIRCULO DE AMISTAD-TENERIFE,C.T.T. ALZIRA CAMARENA,1,5,,
Jornada 4,20/10/2018,16:00,T.M. DEFENSE-LA PALMA,CTM TORRETA ELDA,0,6,,
Jornada 4,20/10/2018,17:30,DEDALOS TM,C.T.T. ALZIRA CAMARENA,1,5,,
Jornada 4,21/10/2018,10:00,C.D. TENIS DE MESA TEMEGUESTE,C.T.T. ALZIRA CAMARENA,1,5,,
Jornada 4,21/10/2018,10:00,CLUB FIRGON,CTM TORRETA ELDA,3,4,,
Jornada 5,27/10/2018,10:30,C.T.T. ALZIRA CAMARENA,TEMESPIN LOS LLANOS DE ARIDANE,4,2,,
