jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,29/09/2018,16:00,C.D. TENIS DE MESA RIVAS,LEGANES-RIVAS,4,3,,
Jornada 1,30/09/2018,10:30,ETM TORRELAVEGA,IRUN LEKA ENEA,4,2,,
Jornada 1,30/09/2018,11:00,ILLAS CÍES TM,VISIT PONTEVEDRA,2,4,,
Jornada 2,06/10/2018,17:00,IRUN LEKA ENEA,TENIS DE MESA PARLA-VSPORT,2,4,,
Jornada 2,06/10/2018,18:00,OROSO ABANCA,ILLAS CÍES TM,1,5,,
Jornada 2,06/10/2018,18:00,UNIVERSIDAD DE BURGOS - TPF,LEGANES-RIVAS,4,2,,
Jornada 2,07/10/2018,10:30,ETM TORRELAVEGA,TENIS DE MESA PARLA-VSPORT,3,4,,
Jornada 3,13/10/2018,11:00,C.D. TENIS DE MESA RIVAS,VISIT PONTEVEDRA,4,2,,
Jornada 3,13/10/2018,16:00,LEGANES-RIVAS,VISIT PONTEVEDRA,2,4,,
Jornada 3,13/10/2018,18:00,UNIVERSIDAD DE BURGOS - TPF,IRUN LEKA ENEA,4,3,,
Jornada 3,14/10/2018,11:00,TENIS DE MESA PARLA-VSPORT,VISIT PONTEVEDRA,4,2,,
Jornada 3,20/10/2018,11:00,ILLAS CÍES TM,ETM TORRELAVEGA,4,2,,
Jornada 3,20/10/2018,17:00,VISIT PONTEVEDRA,ETM TORRELAVEGA,3,4,,
Jornada 3,21/10/2018,10:30,OROSO ABANCA,ETM TORRELAVEGA,3,4,,
Jornada 4,27/10/2018,11:00,C.D. TENIS DE MESA RIVAS,ILLAS CÍES TM,4,3,,
Jornada 4,27/10/2018,16:00,LEGANES-RIVAS,ILLAS CÍES TM,3,4,,
Jornada 4,27/10/2018,18:00,UNIVERSIDAD DE BURGOS - TPF,ETM TORRELAVEGA,2,4,,
Jornada 4,28/10/2018,11:00,TENIS DE MESA PARLA-VSPORT,ILLAS CÍES TM,1,5,,
Jornada 4,28/10/2018,11:00,VISIT PONTEVEDRA,OROSO ABANCA,4,2,,
Jornada 5,10/11/2018,17:00,IRUN LEKA ENEA,LEGANES-RIVAS,4,3,,
Jornada 5,11/11/2018,10:30,ETM TORRELAVEGA,LEGANES-RIVAS,3,4,,
Jornada 5,25/11/2018,11:00,TENIS DE MESA PARLA-VSPORT,UNIVERSIDAD DE BURGOS - TPF,2,4,,
Jornada 6,17/11/2018,10:00,OROSO ABANCA,UNIVERSIDAD DE BURGOS - TPF,2,4,,
Jornada 6,17/11/2018,16:00,LEGANES-RIVAS,TENIS DE MESA PARLA-VSPORT,4,3,,
Jornada 6,17/11/2018,17:00,ILLAS CÍES TM,UNIVERSIDAD DE BURGOS - TPF,2,4,,
Jornada 6,17/11/2018,17:00,ETM TORRELAVEGA,C.D. TENIS DE MESA RIVAS,2,4,,
Jornada 6,18/11/2018,10:00,IRUN LEKA ENEA,C.D. TENIS DE MESA RIVAS,4,3,,
Jornada 6,18/11/2018,11:00,VISIT PONTEVEDRA,UNIVERSIDAD DE BURGOS - TPF,2,4,,
Jornada 7,24/11/2018,10:00,OROSO ABANCA,IRUN LEKA ENEA,2,4,,
Jornada 7,24/11/2018,17:00,ILLAS CÍES TM,IRUN LEKA ENEA,3,4,,
Jornada 7,24/11/2018,18:00,UNIVERSIDAD DE BURGOS - TPF,C.D. TENIS DE MESA RIVAS,4,2,,
Jornada 7,25/11/2018,11:00,VISIT PONTEVEDRA,IRUN LEKA ENEA,4,2,,
Jornada 8,01/12/2018,11:00,LEGANES-RIVAS,OROSO ABANCA,4,2,,
Jornada 8,01/12/2018,17:00,C.D. TENIS DE MESA RIVAS,OROSO ABANCA,4,2,,
Jornada 8,02/12/2018,11:00,TENIS DE MESA PARLA-VSPORT,OROSO ABANCA,3,4,,
Jornada 9,16/12/2018,11:00,TENIS DE MESA PARLA-VSPORT,C.D. TENIS DE MESA RIVAS,4,2,,
Jornada 10,12/01/2019,16:00,LEGANES-RIVAS,C.D. TENIS DE MESA RIVAS,4,3,,
