jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,30/09/2023,17:00,CTM MILAGROSA,GONDOMAR TM / ROSQUILLAS CRISTALEIRO,0,6,,
Jornada 1,30/09/2023,18:00,UNIVERSIDAD DE BURGOS - TPF,SEGHOS ESCUELA TENIS DE MESA,4,2,,
Jornada 1,01/10/2023,11:00,LECHE GAZA TENIS DE MESA,IRUN LEKA ENEA,2,4,,
Jornada 2,07/10/2023,17:00,CTM MILAGROSA,PUBLIMAX CAI SANTIAGO T.M.,0,6,,
Jornada 2,07/10/2023,18:30,IRUN LEKA ENEA,ONE VISION PARLA,4,2,,
Jornada 2,08/10/2023,10:00,ETM HOTEL MARQUES DE SANTILLANA,UNIVERSIDAD DE BURGOS - TPF,4,2,,
Jornada 2,08/10/2023,10:00,ATLÉTICO SAN SEBASTIÁN,ONE VISION PARLA,6,0,,
Jornada 2,08/10/2023,11:00,CLUB DEL MAR,PUBLIMAX CAI SANTIAGO T.M.,4,3,,
Jornada 2,08/10/2023,11:30,VILAGARCIA  TENIS DE MESA,GONDOMAR TM / ROSQUILLAS CRISTALEIRO,2,4,,
Jornada 2,08/10/2023,12:00,SEGHOS ESCUELA TENIS DE MESA,LECHE GAZA TENIS DE MESA,1,5,,
Jornada 3,14/10/2023,17:00,ONE VISION PARLA,LECHE GAZA TENIS DE MESA,1,5,,
Jornada 3,14/10/2023,17:00,PUBLIMAX CAI SANTIAGO T.M.,ETM HOTEL MARQUES DE SANTILLANA,0,6,,
Jornada 3,14/10/2023,17:00,VILAGARCIA  TENIS DE MESA,IRUN LEKA ENEA,2,4,,
Jornada 3,14/10/2023,17:00,CTM MILAGROSA,SEGHOS ESCUELA TENIS DE MESA,0,6,,
Jornada 3,14/10/2023,18:00,UNIVERSIDAD DE BURGOS - TPF,ATLÉTICO SAN SEBASTIÁN,2,4,,
Jornada 3,15/10/2023,11:00,CLUB DEL MAR,SEGHOS ESCUELA TENIS DE MESA,2,4,,
Jornada 3,15/10/2023,12:00,GONDOMAR TM / ROSQUILLAS CRISTALEIRO,IRUN LEKA ENEA,4,3,,
Jornada 4,21/10/2023,10:00,ETM HOTEL MARQUES DE SANTILLANA,CTM MILAGROSA,6,0,,
Jornada 4,21/10/2023,17:00,PUBLIMAX CAI SANTIAGO T.M.,VILAGARCIA  TENIS DE MESA,4,2,,
Jornada 4,21/10/2023,18:00,ATLÉTICO SAN SEBASTIÁN,CTM MILAGROSA,6,0,,
Jornada 4,22/10/2023,10:00,IRUN LEKA ENEA,CTM MILAGROSA,6,0,,
Jornada 4,22/10/2023,11:00,LECHE GAZA TENIS DE MESA,UNIVERSIDAD DE BURGOS - TPF,5,1,,
Jornada 4,22/10/2023,11:00,CLUB DEL MAR,GONDOMAR TM / ROSQUILLAS CRISTALEIRO,5,1,,
Jornada 5,28/10/2023,17:00,CTM MILAGROSA,ONE VISION PARLA,1,5,,
Jornada 5,28/10/2023,17:30,GONDOMAR TM / ROSQUILLAS CRISTALEIRO,ETM HOTEL MARQUES DE SANTILLANA,4,3,,
Jornada 5,28/10/2023,18:00,UNIVERSIDAD DE BURGOS - TPF,IRUN LEKA ENEA,2,4,,
Jornada 5,29/10/2023,10:00,LECHE GAZA TENIS DE MESA,ATLÉTICO SAN SEBASTIÁN,0,6,,
Jornada 5,29/10/2023,11:00,CLUB DEL MAR,ONE VISION PARLA,2,4,,
Jornada 5,29/10/2023,11:30,VILAGARCIA  TENIS DE MESA,ETM HOTEL MARQUES DE SANTILLANA,2,4,,
Jornada 6,29/10/2023,12:00,SEGHOS ESCUELA TENIS DE MESA,PUBLIMAX CAI SANTIAGO T.M.,6,0,,
Jornada 6,11/11/2023,18:00,UNIVERSIDAD DE BURGOS - TPF,CLUB DEL MAR,2,4,,
Jornada 6,12/11/2023,10:00,ETM HOTEL MARQUES DE SANTILLANA,IRUN LEKA ENEA,1,5,,
Jornada 6,12/11/2023,11:00,LECHE GAZA TENIS DE MESA,CLUB DEL MAR,4,2,,
Jornada 6,26/11/2023,10:00,ONE VISION PARLA,PUBLIMAX CAI SANTIAGO T.M.,4,2,,
Jornada 6,01/12/2023,19:00,VILAGARCIA  TENIS DE MESA,ATLÉTICO SAN SEBASTIÁN,0,6,,
Jornada 6,02/12/2023,11:00,GONDOMAR TM / ROSQUILLAS CRISTALEIRO,ATLÉTICO SAN SEBASTIÁN,1,5,,
Jornada 7,18/11/2023,17:30,GONDOMAR TM / ROSQUILLAS CRISTALEIRO,LECHE GAZA TENIS DE MESA,2,4,,
Jornada 7,18/11/2023,18:00,UNIVERSIDAD DE BURGOS - TPF,ONE VISION PARLA,4,3,,
Jornada 7,19/11/2023,10:00,IRUN LEKA ENEA,ATLÉTICO SAN SEBASTIÁN,4,2,,
Jornada 7,19/11/2023,10:00,ETM HOTEL MARQUES DE SANTILLANA,ONE VISION PARLA,6,0,,
Jornada 7,19/11/2023,11:00,CLUB DEL MAR,CTM MILAGROSA,6,0,,
Jornada 7,19/11/2023,11:30,VILAGARCIA  TENIS DE MESA,LECHE GAZA TENIS DE MESA,4,3,,
Jornada 8,25/11/2023,17:00,ONE VISION PARLA,VILAGARCIA  TENIS DE MESA,3,4,,
Jornada 8,25/11/2023,17:00,PUBLIMAX CAI SANTIAGO T.M.,GONDOMAR TM / ROSQUILLAS CRISTALEIRO,5,1,,
Jornada 8,25/11/2023,18:00,UNIVERSIDAD DE BURGOS - TPF,CTM MILAGROSA,6,0,,
Jornada 8,26/11/2023,10:00,ATLÉTICO SAN SEBASTIÁN,ETM HOTEL MARQUES DE SANTILLANA,5,1,,
Jornada 8,26/11/2023,11:00,LECHE GAZA TENIS DE MESA,CTM MILAGROSA,4,2,,
Jornada 8,26/11/2023,12:00,SEGHOS ESCUELA TENIS DE MESA,VILAGARCIA  TENIS DE MESA,5,1,,
Jornada 9,02/12/2023,10:00,ETM HOTEL MARQUES DE SANTILLANA,CLUB DEL MAR,5,1,,
Jornada 9,02/12/2023,17:00,PUBLIMAX CAI SANTIAGO T.M.,LECHE GAZA TENIS DE MESA,1,5,,
Jornada 9,02/12/2023,17:00,VILAGARCIA  TENIS DE MESA,UNIVERSIDAD DE BURGOS - TPF,5,1,,
Jornada 9,02/12/2023,18:30,IRUN LEKA ENEA,CLUB DEL MAR,2,4,,
Jornada 9,03/12/2023,10:00,ATLÉTICO SAN SEBASTIÁN,CLUB DEL MAR,5,1,,
Jornada 9,03/12/2023,12:00,GONDOMAR TM / ROSQUILLAS CRISTALEIRO,UNIVERSIDAD DE BURGOS - TPF,6,0,,
Jornada 9,03/12/2023,12:00,SEGHOS ESCUELA TENIS DE MESA,ONE VISION PARLA,4,2,,
Jornada 10,16/12/2023,16:30,ATLÉTICO SAN SEBASTIÁN,PUBLIMAX CAI SANTIAGO T.M.,6,0,,
Jornada 10,16/12/2023,17:00,ONE VISION PARLA,GONDOMAR TM / ROSQUILLAS CRISTALEIRO,4,3,,
Jornada 10,17/12/2023,10:00,IRUN LEKA ENEA,PUBLIMAX CAI SANTIAGO T.M.,5,1,,
Jornada 10,17/12/2023,11:00,LECHE GAZA TENIS DE MESA,ETM HOTEL MARQUES DE SANTILLANA,3,4,,
Jornada 10,17/12/2023,11:00,CLUB DEL MAR,VILAGARCIA  TENIS DE MESA,6,0,,
