jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,30/09/2023,17:00,CTT ELS AMICS TERRASSA,C.T.T. OLOT - EIO,3,4,,
Jornada 1,30/09/2023,17:00,SOSMATIC BADALONA,LES BORGES GENERAL D'OLIS,4,2,,
Jornada 1,30/09/2023,17:00,CLUB NATACIÓ SABADELL,GIRBAU VIC T.T.,2,4,,
Jornada 1,01/10/2023,10:30,CTT MOLLERUSSA PREFABRICATS PUJOL,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,2,4,,
Jornada 1,01/10/2023,12:00,CETT ESPARREGUERA,TENNIS TAULA CASSÁ,4,2,,
Jornada 2,07/10/2023,16:00,LES BORGES GENERAL D'OLIS,GIRBAU VIC T.T.,4,2,,
Jornada 2,07/10/2023,16:30,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,SOSMATIC BADALONA,4,2,,
Jornada 2,07/10/2023,17:00,CLUB NATACIÓ SABADELL,CTT ELS AMICS TERRASSA,4,2,,
Jornada 2,08/10/2023,10:00,TENNIS TAULA CASSÁ,TERMOTUR CALELLA,4,2,,
Jornada 2,08/10/2023,10:30,C.T.T. OLOT - EIO,CTT MOLLERUSSA PREFABRICATS PUJOL,4,2,,
Jornada 3,14/10/2023,17:00,GIRBAU VIC T.T.,CTT ELS AMICS TERRASSA,4,2,,
Jornada 3,14/10/2023,17:00,SOSMATIC BADALONA,C.T.T. OLOT - EIO,5,1,,
Jornada 3,14/10/2023,18:00,LES BORGES GENERAL D'OLIS,CTT MOLLERUSSA PREFABRICATS PUJOL,6,0,,
Jornada 3,14/10/2023,19:00,SANTJOSEP.NET - SANT JORDI,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,3,4,,
Jornada 3,15/10/2023,10:00,TENNIS TAULA CASSÁ,CLUB NATACIÓ SABADELL,3,4,,
Jornada 3,15/10/2023,11:00,TERMOTUR CALELLA,CETT ESPARREGUERA,1,5,,
Jornada 4,21/10/2023,16:00,LES BORGES GENERAL D'OLIS,TERMOTUR CALELLA,5,1,,
Jornada 4,21/10/2023,16:30,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,CLUB NATACIÓ SABADELL,4,2,,
Jornada 4,21/10/2023,17:00,CTT ELS AMICS TERRASSA,CTT MOLLERUSSA PREFABRICATS PUJOL,5,1,,
Jornada 4,21/10/2023,17:00,SOSMATIC BADALONA,CETT ESPARREGUERA,4,2,,
Jornada 4,21/10/2023,19:00,SANTJOSEP.NET - SANT JORDI,TENNIS TAULA CASSÁ,5,1,,
Jornada 4,22/10/2023,10:30,C.T.T. OLOT - EIO,GIRBAU VIC T.T.,2,4,,
Jornada 5,28/10/2023,16:00,LES BORGES GENERAL D'OLIS,TENNIS TAULA CASSÁ,6,0,,
Jornada 5,28/10/2023,17:00,GIRBAU VIC T.T.,SOSMATIC BADALONA,4,2,,
Jornada 5,28/10/2023,17:00,CETT ESPARREGUERA,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,4,2,,
Jornada 5,28/10/2023,17:00,CTT ELS AMICS TERRASSA,SANTJOSEP.NET - SANT JORDI,1,5,,
Jornada 5,29/10/2023,10:30,CTT MOLLERUSSA PREFABRICATS PUJOL,CETT ESPARREGUERA,2,4,,
Jornada 5,29/10/2023,10:30,CLUB NATACIÓ SABADELL,SANTJOSEP.NET - SANT JORDI,1,5,,
Jornada 5,29/10/2023,11:00,TERMOTUR CALELLA,C.T.T. OLOT - EIO,0,6,,
Jornada 6,11/11/2023,19:00,SANTJOSEP.NET - SANT JORDI,GIRBAU VIC T.T.,5,1,,
Jornada 6,12/11/2023,10:00,TENNIS TAULA CASSÁ,CTT ELS AMICS TERRASSA,4,2,,
Jornada 6,12/11/2023,10:30,CTT MOLLERUSSA PREFABRICATS PUJOL,CLUB NATACIÓ SABADELL,2,4,,
Jornada 6,12/11/2023,10:30,C.T.T. OLOT - EIO,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,4,3,,
Jornada 6,12/11/2023,11:00,TERMOTUR CALELLA,SOSMATIC BADALONA,0,6,,
Jornada 6,12/11/2023,12:00,CETT ESPARREGUERA,LES BORGES GENERAL D'OLIS,2,4,,
Jornada 7,18/11/2023,16:30,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,CTT ELS AMICS TERRASSA,3,4,,
Jornada 7,18/11/2023,17:00,SOSMATIC BADALONA,CLUB NATACIÓ SABADELL,1,5,,
Jornada 7,18/11/2023,17:00,GIRBAU VIC T.T.,TERMOTUR CALELLA,3,4,,
Jornada 7,18/11/2023,19:00,SANTJOSEP.NET - SANT JORDI,CETT ESPARREGUERA,6,0,,
Jornada 7,19/11/2023,10:30,CTT MOLLERUSSA PREFABRICATS PUJOL,TENNIS TAULA CASSÁ,1,5,,
Jornada 7,19/11/2023,10:30,C.T.T. OLOT - EIO,LES BORGES GENERAL D'OLIS,1,5,,
Jornada 8,25/11/2023,17:00,GIRBAU VIC T.T.,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,2,4,,
Jornada 8,25/11/2023,17:00,CTT ELS AMICS TERRASSA,LES BORGES GENERAL D'OLIS,2,4,,
Jornada 8,25/11/2023,17:00,CLUB NATACIÓ SABADELL,CETT ESPARREGUERA,5,1,,
Jornada 8,25/11/2023,17:00,SOSMATIC BADALONA,SANTJOSEP.NET - SANT JORDI,2,4,,
Jornada 8,26/11/2023,10:00,TENNIS TAULA CASSÁ,C.T.T. OLOT - EIO,4,3,,
Jornada 8,26/11/2023,11:00,SOSMATIC BADALONA,CTT MOLLERUSSA PREFABRICATS PUJOL,4,3,,
Jornada 8,26/11/2023,11:00,TERMOTUR CALELLA,SANTJOSEP.NET - SANT JORDI,0,6,,
Jornada 9,02/12/2023,16:30,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,TERMOTUR CALELLA,5,1,,
Jornada 9,02/12/2023,17:00,CTT ELS AMICS TERRASSA,SOSMATIC BADALONA,4,2,,
Jornada 9,02/12/2023,17:00,GIRBAU VIC T.T.,TENNIS TAULA CASSÁ,5,1,,
Jornada 9,02/12/2023,17:00,CLUB NATACIÓ SABADELL,LES BORGES GENERAL D'OLIS,4,2,,
Jornada 9,03/12/2023,10:30,C.T.T. OLOT - EIO,CETT ESPARREGUERA,5,1,,
Jornada 9,03/12/2023,11:00,TERMOTUR CALELLA,CTT MOLLERUSSA PREFABRICATS PUJOL,3,4,,
Jornada 10,16/12/2023,16:00,LES BORGES GENERAL D'OLIS,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,4,2,,
Jornada 10,16/12/2023,19:00,SANTJOSEP.NET - SANT JORDI,C.T.T. OLOT - EIO,5,1,,
Jornada 10,17/12/2023,10:00,TENNIS TAULA CASSÁ,SOSMATIC BADALONA,3,4,,
Jornada 10,17/12/2023,10:30,CTT MOLLERUSSA PREFABRICATS PUJOL,GIRBAU VIC T.T.,2,4,,
Jornada 10,17/12/2023,11:00,TERMOTUR CALELLA,CLUB NATACIÓ SABADELL,0,6,,
Jornada 10,17/12/2023,12:00,CETT ESPARREGUERA,CTT ELS AMICS TERRASSA,5,1,,
Jornada 11,13/01/2024,16:00,LES BORGES GENERAL D'OLIS,SANTJOSEP.NET - SANT JORDI,2,4,,
Jornada 11,13/01/2024,16:30,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,TENNIS TAULA CASSÁ,2,4,,
Jornada 11,13/01/2024,17:00,CTT ELS AMICS TERRASSA,TERMOTUR CALELLA,4,3,,
Jornada 11,14/01/2024,10:30,C.T.T. OLOT - EIO,CLUB NATACIÓ SABADELL,1,5,,
Jornada 11,14/01/2024,10:30,CTT MOLLERUSSA PREFABRICATS PUJOL,SANTJOSEP.NET - SANT JORDI,1,5,,
Jornada 11,14/01/2024,12:00,CETT ESPARREGUERA,GIRBAU VIC T.T.,5,1,,
Jornada 12,20/01/2024,16:00,LES BORGES GENERAL D'OLIS,SOSMATIC BADALONA,4,3,,
Jornada 12,20/01/2024,16:00,CETT ESPARREGUERA,TERMOTUR CALELLA,6,0,,
Jornada 12,20/01/2024,16:30,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,C.T.T. OLOT - EIO,4,2,,
Jornada 12,20/01/2024,17:00,CLUB NATACIÓ SABADELL,CTT MOLLERUSSA PREFABRICATS PUJOL,5,1,,
Jornada 12,20/01/2024,17:00,CTT ELS AMICS TERRASSA,GIRBAU VIC T.T.,2,4,,
Jornada 12,21/01/2024,10:00,TENNIS TAULA CASSÁ,CETT ESPARREGUERA,1,5,,
Jornada 13,27/01/2024,17:00,SOSMATIC BADALONA,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,4,2,,
Jornada 13,27/01/2024,17:00,CTT ELS AMICS TERRASSA,TENNIS TAULA CASSÁ,1,5,,
Jornada 13,27/01/2024,17:00,GIRBAU VIC T.T.,C.T.T. OLOT - EIO,3,4,,
Jornada 13,28/01/2024,10:00,CTT ELS AMICS TERRASSA,CLUB NATACIÓ SABADELL,4,3,,
Jornada 13,28/01/2024,11:00,TERMOTUR CALELLA,LES BORGES GENERAL D'OLIS,2,4,,
Jornada 14,03/02/2024,10:30,SOSMATIC BADALONA,GIRBAU VIC T.T.,3,4,,
Jornada 14,03/02/2024,13:00,SANTJOSEP.NET - SANT JORDI,TERMOTUR CALELLA,4,2,,
Jornada 14,03/02/2024,16:00,LES BORGES GENERAL D'OLIS,CETT ESPARREGUERA,5,1,,
Jornada 14,03/02/2024,16:30,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,CTT MOLLERUSSA PREFABRICATS PUJOL,5,1,,
Jornada 14,03/02/2024,17:00,CLUB NATACIÓ SABADELL,TENNIS TAULA CASSÁ,4,2,,
