jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,30/09/2023,16:30,NS SAN SEBASTIAN DE LOS REYES,CDE ALCORCÓN TM,1,5,,
Jornada 1,30/09/2023,17:30,CDE CUBES NORTE TT,C.T.M. COSLADA,2,4,,
Jornada 1,01/10/2023,10:00,CLUB FUENLABRADA EL TRIGAL T.M.,T.M. DAGANZO,2,4,,
Jornada 1,01/10/2023,10:00,TENIS DE MESA USERA,ALUCHE TM,1,5,,
Jornada 1,01/10/2023,11:00,BOADILLA TENIS MESA TERESA BERGANZA,FUENCARRAL TM,3,4,,
Jornada 1,01/10/2023,11:00,CLUB TENIS MESA GETAFE,DANIMEATS ALCOBENDAS TM,3,4,,
Jornada 2,07/10/2023,17:00,ALUCHE TM,NS SAN SEBASTIAN DE LOS REYES,1,5,,
Jornada 2,07/10/2023,17:30,CDE CUBES NORTE TT,CLUB TENIS MESA GETAFE,4,2,,
Jornada 2,07/10/2023,18:00,FUENCARRAL TM,TENIS DE MESA USERA,4,2,,
Jornada 2,08/10/2023,10:00,CDE ALCORCÓN TM,CLUB FUENLABRADA EL TRIGAL T.M.,6,0,,
Jornada 2,08/10/2023,11:00,DANIMEATS ALCOBENDAS TM,BOADILLA TENIS MESA TERESA BERGANZA,4,2,,
Jornada 2,08/10/2023,11:00,C.T.M. COSLADA,T.M. DAGANZO,6,0,,
Jornada 3,14/10/2023,16:30,NS SAN SEBASTIAN DE LOS REYES,FUENCARRAL TM,2,4,,
Jornada 3,15/10/2023,10:00,CLUB FUENLABRADA EL TRIGAL T.M.,ALUCHE TM,1,5,,
Jornada 3,15/10/2023,10:00,TENIS DE MESA USERA,DANIMEATS ALCOBENDAS TM,5,1,,
Jornada 3,15/10/2023,10:30,T.M. DAGANZO,CDE ALCORCÓN TM,0,6,,
Jornada 3,15/10/2023,11:00,BOADILLA TENIS MESA TERESA BERGANZA,CDE CUBES NORTE TT,4,3,,
Jornada 3,15/10/2023,11:00,CLUB TENIS MESA GETAFE,C.T.M. COSLADA,4,3,,
Jornada 4,21/10/2023,17:00,ALUCHE TM,T.M. DAGANZO,5,1,,
Jornada 4,21/10/2023,17:30,CDE CUBES NORTE TT,TENIS DE MESA USERA,1,5,,
Jornada 4,21/10/2023,18:00,FUENCARRAL TM,CLUB FUENLABRADA EL TRIGAL T.M.,5,1,,
Jornada 4,22/10/2023,11:00,CLUB TENIS MESA GETAFE,BOADILLA TENIS MESA TERESA BERGANZA,4,2,,
Jornada 4,22/10/2023,11:00,DANIMEATS ALCOBENDAS TM,NS SAN SEBASTIAN DE LOS REYES,2,4,,
Jornada 4,22/10/2023,11:00,C.T.M. COSLADA,CDE ALCORCÓN TM,4,3,,
Jornada 5,28/10/2023,16:30,NS SAN SEBASTIAN DE LOS REYES,CDE CUBES NORTE TT,5,1,,
Jornada 5,28/10/2023,17:00,CDE ALCORCÓN TM,ALUCHE TM,4,2,,
Jornada 5,29/10/2023,10:00,TENIS DE MESA USERA,CLUB TENIS MESA GETAFE,1,5,,
Jornada 5,29/10/2023,10:00,CLUB FUENLABRADA EL TRIGAL T.M.,DANIMEATS ALCOBENDAS TM,4,2,,
Jornada 5,29/10/2023,10:30,T.M. DAGANZO,FUENCARRAL TM,1,5,,
Jornada 5,29/10/2023,11:00,BOADILLA TENIS MESA TERESA BERGANZA,C.T.M. COSLADA,4,2,,
Jornada 6,11/11/2023,17:30,CDE CUBES NORTE TT,CLUB FUENLABRADA EL TRIGAL T.M.,4,2,,
Jornada 6,11/11/2023,18:00,FUENCARRAL TM,CDE ALCORCÓN TM,4,3,,
Jornada 6,12/11/2023,11:00,BOADILLA TENIS MESA TERESA BERGANZA,TENIS DE MESA USERA,4,2,,
Jornada 6,12/11/2023,11:00,CLUB TENIS MESA GETAFE,NS SAN SEBASTIAN DE LOS REYES,2,4,,
Jornada 6,12/11/2023,11:00,DANIMEATS ALCOBENDAS TM,T.M. DAGANZO,4,2,,
Jornada 6,12/11/2023,11:00,C.T.M. COSLADA,ALUCHE TM,3,4,,
Jornada 7,18/11/2023,16:30,NS SAN SEBASTIAN DE LOS REYES,BOADILLA TENIS MESA TERESA BERGANZA,2,4,,
Jornada 7,18/11/2023,17:00,ALUCHE TM,FUENCARRAL TM,1,5,,
Jornada 7,18/11/2023,17:00,CDE ALCORCÓN TM,DANIMEATS ALCOBENDAS TM,5,1,,
Jornada 7,19/11/2023,10:00,CLUB FUENLABRADA EL TRIGAL T.M.,CLUB TENIS MESA GETAFE,4,2,,
Jornada 7,19/11/2023,10:00,TENIS DE MESA USERA,C.T.M. COSLADA,0,6,,
Jornada 7,19/11/2023,10:30,T.M. DAGANZO,CDE CUBES NORTE TT,5,1,,
Jornada 8,25/11/2023,17:30,CDE CUBES NORTE TT,CDE ALCORCÓN TM,1,5,,
Jornada 8,26/11/2023,09:00,TENIS DE MESA USERA,NS SAN SEBASTIAN DE LOS REYES,2,4,,
Jornada 8,26/11/2023,11:00,BOADILLA TENIS MESA TERESA BERGANZA,CLUB FUENLABRADA EL TRIGAL T.M.,5,1,,
Jornada 8,26/11/2023,11:00,CLUB TENIS MESA GETAFE,T.M. DAGANZO,2,4,,
Jornada 8,26/11/2023,11:00,DANIMEATS ALCOBENDAS TM,ALUCHE TM,4,2,,
Jornada 8,26/11/2023,11:00,C.T.M. COSLADA,FUENCARRAL TM,4,2,,
