jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,30/09/2023,10:00,JUVENTUD TENIS DE MESA,CTM TENEGUIA,3,4,,
Jornada 1,30/09/2023,12:00,ARUCAS TENIS DE MESA,T.M.DEFENSE CAFE DON MANUEL,4,2,,
Jornada 1,30/09/2023,16:00,TEMESPIN LOS LLANOS DE ARIDANE,CD DEDALOS TM SANTA CRUZ,2,4,,
Jornada 1,30/09/2023,17:00,C.D. HIDRA LOS REALEJOS,C.D. TENIS DE MESA TEMEGUESTE,2,4,,
Jornada 1,01/10/2023,10:30,CIRCULO DE AMISTAD-TENERIFE,C.T.M. ACOROMA DE CANDELARIA,6,0,,
Jornada 1,01/10/2023,11:00,CTM TABOR AÑAVINGO,C.D. PRAKAN JANALZA ASESORAMIENTO,6,0,,
Jornada 2,07/10/2023,11:00,JUVENTUD TENIS DE MESA,T.M.DEFENSE CAFE DON MANUEL,1,5,,
Jornada 2,07/10/2023,16:00,C.T.M. ACOROMA DE CANDELARIA,ARUCAS TENIS DE MESA,5,1,,
Jornada 2,07/10/2023,17:00,CTM TENEGUIA,CD DEDALOS TM SANTA CRUZ,4,3,,
Jornada 2,07/10/2023,19:00,C.D. PRAKAN JANALZA ASESORAMIENTO,C.D. TENIS DE MESA TEMEGUESTE,1,5,,
Jornada 2,08/10/2023,11:00,CIRCULO DE AMISTAD-TENERIFE,C.D. HIDRA LOS REALEJOS,6,0,,
Jornada 2,08/10/2023,11:00,CTM TABOR AÑAVINGO,TEMESPIN LOS LLANOS DE ARIDANE,6,0,,
Jornada 3,14/10/2023,11:30,TEMESPIN LOS LLANOS DE ARIDANE,CIRCULO DE AMISTAD-TENERIFE,1,5,,
Jornada 3,14/10/2023,12:00,C.D. PRAKAN JANALZA ASESORAMIENTO,ARUCAS TENIS DE MESA,2,4,,
Jornada 3,14/10/2023,17:00,C.T.M. ACOROMA DE CANDELARIA,C.D. HIDRA LOS REALEJOS,3,4,,
Jornada 3,15/10/2023,11:00,CTM TABOR AÑAVINGO,CTM TENEGUIA,3,4,,
Jornada 3,15/10/2023,11:30,CD DEDALOS TM SANTA CRUZ,C.D. TENIS DE MESA TEMEGUESTE,2,4,,
Jornada 4,21/10/2023,10:30,CIRCULO DE AMISTAD-TENERIFE,JUVENTUD TENIS DE MESA,6,0,,
Jornada 4,21/10/2023,12:30,T.M.DEFENSE CAFE DON MANUEL,TEMESPIN LOS LLANOS DE ARIDANE,5,1,,
Jornada 4,21/10/2023,16:00,C.T.M. ACOROMA DE CANDELARIA,JUVENTUD TENIS DE MESA,4,3,,
Jornada 4,21/10/2023,17:00,CTM TENEGUIA,C.D. HIDRA LOS REALEJOS,6,0,,
Jornada 4,22/10/2023,11:00,C.D. TENIS DE MESA TEMEGUESTE,CTM TABOR AÑAVINGO,1,5,,
Jornada 4,22/10/2023,11:30,CD DEDALOS TM SANTA CRUZ,C.D. PRAKAN JANALZA ASESORAMIENTO,4,2,,
Jornada 5,28/10/2023,10:00,CD DEDALOS TM SANTA CRUZ,T.M.DEFENSE CAFE DON MANUEL,2,4,,
Jornada 5,28/10/2023,10:30,JUVENTUD TENIS DE MESA,ARUCAS TENIS DE MESA,3,4,,
Jornada 5,28/10/2023,11:00,C.D. PRAKAN JANALZA ASESORAMIENTO,TEMESPIN LOS LLANOS DE ARIDANE,0,6,,
Jornada 5,28/10/2023,16:00,C.D. HIDRA LOS REALEJOS,T.M.DEFENSE CAFE DON MANUEL,0,6,,
Jornada 5,28/10/2023,16:30,CTM TENEGUIA,ARUCAS TENIS DE MESA,4,2,,
Jornada 5,29/10/2023,11:00,CTM TABOR AÑAVINGO,CIRCULO DE AMISTAD-TENERIFE,2,4,,
Jornada 5,29/10/2023,11:00,C.D. TENIS DE MESA TEMEGUESTE,TEMESPIN LOS LLANOS DE ARIDANE,5,1,,
Jornada 6,11/11/2023,16:00,TEMESPIN LOS LLANOS DE ARIDANE,C.D. HIDRA LOS REALEJOS,4,3,,
Jornada 6,11/11/2023,16:00,ARUCAS TENIS DE MESA,CD DEDALOS TM SANTA CRUZ,3,4,,
Jornada 6,11/11/2023,16:00,T.M.DEFENSE CAFE DON MANUEL,CTM TENEGUIA,2,4,,
Jornada 6,11/11/2023,17:00,C.T.M. ACOROMA DE CANDELARIA,CTM TABOR AÑAVINGO,1,5,,
Jornada 6,11/11/2023,18:00,C.D. PRAKAN JANALZA ASESORAMIENTO,CIRCULO DE AMISTAD-TENERIFE,2,4,,
Jornada 7,18/11/2023,10:30,T.M.DEFENSE CAFE DON MANUEL,C.T.M. ACOROMA DE CANDELARIA,5,1,,
Jornada 7,18/11/2023,11:00,JUVENTUD TENIS DE MESA,C.D. PRAKAN JANALZA ASESORAMIENTO,4,3,,
Jornada 7,18/11/2023,16:00,TEMESPIN LOS LLANOS DE ARIDANE,C.T.M. ACOROMA DE CANDELARIA,1,5,,
Jornada 7,18/11/2023,16:30,CTM TENEGUIA,C.D. PRAKAN JANALZA ASESORAMIENTO,5,1,,
Jornada 7,18/11/2023,17:00,C.D. HIDRA LOS REALEJOS,CTM TABOR AÑAVINGO,1,5,,
Jornada 7,19/11/2023,11:30,C.D. TENIS DE MESA TEMEGUESTE,ARUCAS TENIS DE MESA,2,4,,
Jornada 7,19/11/2023,11:30,CD DEDALOS TM SANTA CRUZ,CIRCULO DE AMISTAD-TENERIFE,4,2,,
Jornada 8,25/11/2023,10:30,CIRCULO DE AMISTAD-TENERIFE,CTM TENEGUIA,2,4,,
Jornada 8,25/11/2023,11:00,CD DEDALOS TM SANTA CRUZ,JUVENTUD TENIS DE MESA,4,3,,
Jornada 8,25/11/2023,12:00,ARUCAS TENIS DE MESA,TEMESPIN LOS LLANOS DE ARIDANE,4,2,,
Jornada 8,25/11/2023,15:30,C.D. HIDRA LOS REALEJOS,JUVENTUD TENIS DE MESA,1,5,,
Jornada 8,25/11/2023,16:00,C.T.M. ACOROMA DE CANDELARIA,CTM TENEGUIA,0,6,,
Jornada 8,25/11/2023,19:00,C.D. PRAKAN JANALZA ASESORAMIENTO,T.M.DEFENSE CAFE DON MANUEL,1,5,,
Jornada 8,26/11/2023,11:00,CTM TABOR AÑAVINGO,CD DEDALOS TM SANTA CRUZ,4,3,,
Jornada 8,26/11/2023,11:00,C.D. TENIS DE MESA TEMEGUESTE,T.M.DEFENSE CAFE DON MANUEL,1,5,,
Jornada 9,02/12/2023,16:00,T.M.DEFENSE CAFE DON MANUEL,CTM TABOR AÑAVINGO,0,6,,
Jornada 9,02/12/2023,16:00,JUVENTUD TENIS DE MESA,C.D. TENIS DE MESA TEMEGUESTE,4,3,,
Jornada 9,02/12/2023,17:00,C.T.M. ACOROMA DE CANDELARIA,CD DEDALOS TM SANTA CRUZ,2,4,,
Jornada 9,02/12/2023,17:00,C.D. HIDRA LOS REALEJOS,C.D. PRAKAN JANALZA ASESORAMIENTO,4,2,,
Jornada 9,03/12/2023,10:00,CTM TENEGUIA,C.D. TENIS DE MESA TEMEGUESTE,3,4,,
Jornada 9,03/12/2023,11:00,CIRCULO DE AMISTAD-TENERIFE,ARUCAS TENIS DE MESA,4,2,,
Jornada 10,16/12/2023,16:00,ARUCAS TENIS DE MESA,C.D. HIDRA LOS REALEJOS,6,0,,
Jornada 10,16/12/2023,16:00,TEMESPIN LOS LLANOS DE ARIDANE,CTM TENEGUIA,1,5,,
