jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,21/10/2023,09:30,COVICSA SANTA EULARIA,UNIO ESPORTIVA SANT CUGAT,0,6,,
Jornada 1,21/10/2023,09:30,AUTOESCOLA TATCHEPOL RIPOLLET,CTT ELS AMICS TERRASSA,0,6,,
Jornada 1,21/10/2023,12:00,COVICSA SANTA EULARIA,CTT ELS AMICS TERRASSA,0,6,,
Jornada 1,21/10/2023,12:00,AUTOESCOLA TATCHEPOL RIPOLLET,UNIO ESPORTIVA SANT CUGAT,0,6,,
Jornada 1,21/10/2023,16:30,CAN MARIO'S BADALONA,SD TENIS DE MESA DE LA ACR BINEFAR 77,5,1,,
Jornada 1,21/10/2023,16:30,CENTRE NATACIO MATARO,LES BORGES D.O.P. LES GARRIGUES,5,1,,
Jornada 1,21/10/2023,16:30,SURIS CALELLA,CLUB TENNIS TAULA  ATENEU 1882,4,2,,
Jornada 1,21/10/2023,17:00,COVICSA SANTA EULARIA,AUTOESCOLA TATCHEPOL RIPOLLET,4,3,,
Jornada 1,21/10/2023,17:00,UNIO ESPORTIVA SANT CUGAT,CTT ELS AMICS TERRASSA,2,4,,
Jornada 1,21/10/2023,19:00,TENNIS TAULA CASSA,SD TENIS DE MESA DE LA ACR BINEFAR 77,4,3,,
Jornada 1,21/10/2023,19:00,CAN MARIO'S BADALONA,LES BORGES D.O.P. LES GARRIGUES,4,2,,
Jornada 1,21/10/2023,19:00,CENTRE NATACIO MATARO,CLUB TENNIS TAULA  ATENEU 1882,5,1,,
Jornada 1,22/10/2023,10:00,SURIS CALELLA,SD TENIS DE MESA DE LA ACR BINEFAR 77,2,4,,
Jornada 1,22/10/2023,10:00,TENNIS TAULA CASSA,LES BORGES D.O.P. LES GARRIGUES,3,4,,
Jornada 1,22/10/2023,10:00,CAN MARIO'S BADALONA,CLUB TENNIS TAULA  ATENEU 1882,5,1,,
Jornada 1,22/10/2023,12:30,CENTRE NATACIO MATARO,SD TENIS DE MESA DE LA ACR BINEFAR 77,4,2,,
Jornada 1,22/10/2023,12:30,SURIS CALELLA,LES BORGES D.O.P. LES GARRIGUES,2,4,,
Jornada 1,22/10/2023,12:30,TENNIS TAULA CASSA,CLUB TENNIS TAULA  ATENEU 1882,4,3,,
Jornada 2,18/11/2023,10:00,CAN MARIO'S BADALONA,SURIS CALELLA,4,3,,
Jornada 2,18/11/2023,10:00,CENTRE NATACIO MATARO,TENNIS TAULA CASSA,6,0,,
Jornada 2,18/11/2023,16:30,SD TENIS DE MESA DE LA ACR BINEFAR 77,COVICSA SANTA EULARIA,1,5,,
Jornada 2,18/11/2023,16:30,LES BORGES D.O.P. LES GARRIGUES,AUTOESCOLA TATCHEPOL RIPOLLET,6,0,,
Jornada 2,18/11/2023,16:30,CLUB TENNIS TAULA  ATENEU 1882,UNIO ESPORTIVA SANT CUGAT,0,6,,
Jornada 2,18/11/2023,16:30,CAN MARIO'S BADALONA,TENNIS TAULA CASSA,6,0,,
Jornada 2,18/11/2023,16:30,CENTRE NATACIO MATARO,SURIS CALELLA,6,0,,
Jornada 2,18/11/2023,19:00,SD TENIS DE MESA DE LA ACR BINEFAR 77,CTT ELS AMICS TERRASSA,3,4,,
Jornada 2,18/11/2023,19:00,LES BORGES D.O.P. LES GARRIGUES,COVICSA SANTA EULARIA,4,3,,
Jornada 2,18/11/2023,19:00,CLUB TENNIS TAULA  ATENEU 1882,AUTOESCOLA TATCHEPOL RIPOLLET,1,5,,
Jornada 2,18/11/2023,19:00,CAN MARIO'S BADALONA,CENTRE NATACIO MATARO,3,4,,
Jornada 2,18/11/2023,19:00,SURIS CALELLA,TENNIS TAULA CASSA,5,1,,
Jornada 2,19/11/2023,10:00,SD TENIS DE MESA DE LA ACR BINEFAR 77,UNIO ESPORTIVA SANT CUGAT,2,4,,
Jornada 2,19/11/2023,10:00,LES BORGES D.O.P. LES GARRIGUES,CTT ELS AMICS TERRASSA,1,5,,
Jornada 2,19/11/2023,10:00,CLUB TENNIS TAULA  ATENEU 1882,COVICSA SANTA EULARIA,3,4,,
Jornada 2,19/11/2023,12:30,SD TENIS DE MESA DE LA ACR BINEFAR 77,AUTOESCOLA TATCHEPOL RIPOLLET,2,4,,
Jornada 2,19/11/2023,12:30,LES BORGES D.O.P. LES GARRIGUES,UNIO ESPORTIVA SANT CUGAT,3,4,,
Jornada 2,19/11/2023,12:30,CLUB TENNIS TAULA  ATENEU 1882,CTT ELS AMICS TERRASSA,2,4,,
Jornada 3,16/12/2023,10:00,SD TENIS DE MESA DE LA ACR BINEFAR 77,LES BORGES D.O.P. LES GARRIGUES,0,6,,
Jornada 3,16/12/2023,16:30,CAN MARIO'S BADALONA,COVICSA SANTA EULARIA,4,2,,
Jornada 3,16/12/2023,16:30,CENTRE NATACIO MATARO,AUTOESCOLA TATCHEPOL RIPOLLET,6,0,,
Jornada 3,16/12/2023,16:30,SURIS CALELLA,UNIO ESPORTIVA SANT CUGAT,0,6,,
Jornada 3,16/12/2023,16:30,TENNIS TAULA CASSA,CTT ELS AMICS TERRASSA,1,5,,
Jornada 3,16/12/2023,16:30,LES BORGES D.O.P. LES GARRIGUES,CLUB TENNIS TAULA  ATENEU 1882,5,1,,
Jornada 3,16/12/2023,19:00,CENTRE NATACIO MATARO,COVICSA SANTA EULARIA,6,0,,
Jornada 3,16/12/2023,19:00,SURIS CALELLA,AUTOESCOLA TATCHEPOL RIPOLLET,4,3,,
Jornada 3,16/12/2023,19:00,TENNIS TAULA CASSA,UNIO ESPORTIVA SANT CUGAT,2,4,,
Jornada 3,16/12/2023,19:00,CAN MARIO'S BADALONA,CTT ELS AMICS TERRASSA,2,4,,
Jornada 3,16/12/2023,19:00,CLUB TENNIS TAULA  ATENEU 1882,SD TENIS DE MESA DE LA ACR BINEFAR 77,4,3,,
Jornada 3,17/12/2023,10:00,SURIS CALELLA,COVICSA SANTA EULARIA,5,1,,
Jornada 3,17/12/2023,10:00,TENNIS TAULA CASSA,AUTOESCOLA TATCHEPOL RIPOLLET,4,2,,
Jornada 3,17/12/2023,10:00,CAN MARIO'S BADALONA,UNIO ESPORTIVA SANT CUGAT,1,5,,
Jornada 3,17/12/2023,10:00,CENTRE NATACIO MATARO,CTT ELS AMICS TERRASSA,5,1,,
Jornada 3,17/12/2023,12:30,TENNIS TAULA CASSA,COVICSA SANTA EULARIA,2,4,,
Jornada 3,17/12/2023,12:30,CAN MARIO'S BADALONA,AUTOESCOLA TATCHEPOL RIPOLLET,4,2,,
Jornada 3,17/12/2023,12:30,CENTRE NATACIO MATARO,UNIO ESPORTIVA SANT CUGAT,2,4,,
Jornada 3,17/12/2023,12:30,SURIS CALELLA,CTT ELS AMICS TERRASSA,0,6,,
Jornada 4,03/02/2024,10:00,SD TENIS DE MESA DE LA ACR BINEFAR 77,SURIS CALELLA,4,2,,
Jornada 4,03/02/2024,10:00,LES BORGES D.O.P. LES GARRIGUES,TENNIS TAULA CASSA,4,3,,
Jornada 4,03/02/2024,10:00,CLUB TENNIS TAULA  ATENEU 1882,CAN MARIO'S BADALONA,2,4,,
Jornada 4,03/02/2024,10:00,UNIO ESPORTIVA SANT CUGAT,COVICSA SANTA EULARIA,4,3,,
Jornada 4,03/02/2024,10:00,CTT ELS AMICS TERRASSA,AUTOESCOLA TATCHEPOL RIPOLLET,6,0,,
Jornada 4,03/02/2024,12:30,SD TENIS DE MESA DE LA ACR BINEFAR 77,CENTRE NATACIO MATARO,0,6,,
Jornada 4,03/02/2024,12:30,LES BORGES D.O.P. LES GARRIGUES,SURIS CALELLA,4,3,,
Jornada 4,03/02/2024,12:30,CLUB TENNIS TAULA  ATENEU 1882,TENNIS TAULA CASSA,4,3,,
Jornada 4,03/02/2024,16:30,SD TENIS DE MESA DE LA ACR BINEFAR 77,CAN MARIO'S BADALONA,2,4,,
Jornada 4,03/02/2024,16:30,LES BORGES D.O.P. LES GARRIGUES,CENTRE NATACIO MATARO,1,5,,
Jornada 4,03/02/2024,16:30,CLUB TENNIS TAULA  ATENEU 1882,SURIS CALELLA,4,2,,
Jornada 4,03/02/2024,16:30,CTT ELS AMICS TERRASSA,COVICSA SANTA EULARIA,4,2,,
Jornada 4,03/02/2024,16:30,UNIO ESPORTIVA SANT CUGAT,AUTOESCOLA TATCHEPOL RIPOLLET,5,1,,
Jornada 4,03/02/2024,19:00,SD TENIS DE MESA DE LA ACR BINEFAR 77,TENNIS TAULA CASSA,2,4,,
Jornada 4,03/02/2024,19:00,LES BORGES D.O.P. LES GARRIGUES,CAN MARIO'S BADALONA,1,5,,
Jornada 4,03/02/2024,19:00,CLUB TENNIS TAULA  ATENEU 1882,CENTRE NATACIO MATARO,0,6,,
Jornada 4,03/02/2024,19:00,AUTOESCOLA TATCHEPOL RIPOLLET,COVICSA SANTA EULARIA,4,3,,
Jornada 4,03/02/2024,19:00,CTT ELS AMICS TERRASSA,UNIO ESPORTIVA SANT CUGAT,1,5,,
Jornada 5,16/03/2024,10:00,SURIS CALELLA,CAN MARIO'S BADALONA,1,5,,
Jornada 5,16/03/2024,10:00,TENNIS TAULA CASSA,CENTRE NATACIO MATARO,1,5,,
Jornada 5,16/03/2024,16:30,COVICSA SANTA EULARIA,SD TENIS DE MESA DE LA ACR BINEFAR 77,4,3,,
Jornada 5,16/03/2024,16:30,AUTOESCOLA TATCHEPOL RIPOLLET,LES BORGES D.O.P. LES GARRIGUES,2,4,,
Jornada 5,16/03/2024,16:30,UNIO ESPORTIVA SANT CUGAT,CLUB TENNIS TAULA  ATENEU 1882,4,2,,
Jornada 5,16/03/2024,16:30,TENNIS TAULA CASSA,CAN MARIO'S BADALONA,1,5,,
Jornada 5,16/03/2024,16:30,SURIS CALELLA,CENTRE NATACIO MATARO,1,5,,
Jornada 5,16/03/2024,19:00,CTT ELS AMICS TERRASSA,SD TENIS DE MESA DE LA ACR BINEFAR 77,5,1,,
Jornada 5,16/03/2024,19:00,COVICSA SANTA EULARIA,LES BORGES D.O.P. LES GARRIGUES,2,4,,
Jornada 5,16/03/2024,19:00,AUTOESCOLA TATCHEPOL RIPOLLET,CLUB TENNIS TAULA  ATENEU 1882,4,2,,
Jornada 5,16/03/2024,19:00,CENTRE NATACIO MATARO,CAN MARIO'S BADALONA,1,5,,
Jornada 5,16/03/2024,19:00,TENNIS TAULA CASSA,SURIS CALELLA,2,4,,
Jornada 5,17/03/2024,10:00,UNIO ESPORTIVA SANT CUGAT,SD TENIS DE MESA DE LA ACR BINEFAR 77,5,1,,
Jornada 5,17/03/2024,10:00,CTT ELS AMICS TERRASSA,LES BORGES D.O.P. LES GARRIGUES,4,2,,
Jornada 5,17/03/2024,10:00,COVICSA SANTA EULARIA,CLUB TENNIS TAULA  ATENEU 1882,4,2,,
Jornada 5,17/03/2024,12:30,AUTOESCOLA TATCHEPOL RIPOLLET,SD TENIS DE MESA DE LA ACR BINEFAR 77,2,4,,
Jornada 5,17/03/2024,12:30,UNIO ESPORTIVA SANT CUGAT,LES BORGES D.O.P. LES GARRIGUES,5,1,,
Jornada 5,17/03/2024,12:30,CTT ELS AMICS TERRASSA,CLUB TENNIS TAULA  ATENEU 1882,4,2,,
Jornada 6,04/05/2024,09:00,LES BORGES D.O.P. LES GARRIGUES,SD TENIS DE MESA DE LA ACR BINEFAR 77,5,1,,
Jornada 6,04/05/2024,11:00,CLUB TENNIS TAULA  ATENEU 1882,LES BORGES D.O.P. LES GARRIGUES,2,4,,
Jornada 6,04/05/2024,13:00,SD TENIS DE MESA DE LA ACR BINEFAR 77,CLUB TENNIS TAULA  ATENEU 1882,4,3,,
Jornada 6,04/05/2024,16:30,COVICSA SANTA EULARIA,CAN MARIO'S BADALONA,1,5,,
Jornada 6,04/05/2024,16:30,AUTOESCOLA TATCHEPOL RIPOLLET,CENTRE NATACIO MATARO,2,4,,
Jornada 6,04/05/2024,16:30,UNIO ESPORTIVA SANT CUGAT,SURIS CALELLA,6,0,,
Jornada 6,04/05/2024,16:30,CTT ELS AMICS TERRASSA,TENNIS TAULA CASSA,6,0,,
Jornada 6,04/05/2024,19:00,COVICSA SANTA EULARIA,CENTRE NATACIO MATARO,0,6,,
Jornada 6,04/05/2024,19:00,AUTOESCOLA TATCHEPOL RIPOLLET,SURIS CALELLA,4,3,,
Jornada 6,04/05/2024,19:00,UNIO ESPORTIVA SANT CUGAT,TENNIS TAULA CASSA,6,0,,
Jornada 6,04/05/2024,19:00,CTT ELS AMICS TERRASSA,CAN MARIO'S BADALONA,0,6,,
Jornada 6,05/05/2024,10:00,COVICSA SANTA EULARIA,SURIS CALELLA,2,4,,
Jornada 6,05/05/2024,10:00,AUTOESCOLA TATCHEPOL RIPOLLET,TENNIS TAULA CASSA,5,1,,
Jornada 6,05/05/2024,10:00,UNIO ESPORTIVA SANT CUGAT,CAN MARIO'S BADALONA,4,3,,
Jornada 6,05/05/2024,10:00,CTT ELS AMICS TERRASSA,CENTRE NATACIO MATARO,3,4,,
Jornada 6,05/05/2024,12:30,COVICSA SANTA EULARIA,TENNIS TAULA CASSA,6,0,,
Jornada 6,05/05/2024,12:30,AUTOESCOLA TATCHEPOL RIPOLLET,CAN MARIO'S BADALONA,0,6,,
Jornada 6,05/05/2024,12:30,UNIO ESPORTIVA SANT CUGAT,CENTRE NATACIO MATARO,4,3,,
Jornada 6,05/05/2024,12:30,CTT ELS AMICS TERRASSA,SURIS CALELLA,5,1,,
