jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,30/09/2023,16:00,C.T.M. PORTUENSE,A.D.  TRES BALCONES,4,2,,
Jornada 1,30/09/2023,16:30,CIRCULO MERCANTIL E INDUSTRIAL,C.T.M.  TODODISCA JEREZ,4,2,,
Jornada 1,30/09/2023,17:00,C.T.M BAHÍA DE CÁDIZ,CLUB TENIS DE MESA TECNIK '87,4,2,,
Jornada 1,30/09/2023,17:00,AVILÉS DIGITAL DENTAL CLINIC,GUADALSEM AMIGOS TM LEBRIJA,5,1,,
Jornada 1,30/09/2023,17:30,REAL CIRCULO DE LABRADORES,T.M. FUENTE DEL MAESTRE,2,4,,
Jornada 1,01/10/2023,11:30,CTM POLAN-TOLEDO,ATLEET-SERMA TM TALAVERA,4,2,,
Jornada 2,07/10/2023,16:00,C.T.M. PORTUENSE,AVILÉS DIGITAL DENTAL CLINIC,4,2,,
Jornada 2,07/10/2023,17:00,T.M. FUENTE DEL MAESTRE,CIRCULO MERCANTIL E INDUSTRIAL,6,0,,
Jornada 2,07/10/2023,17:00,CLUB TENIS DE MESA TECNIK '87,CTM POLAN-TOLEDO,1,5,,
Jornada 2,07/10/2023,17:30,REAL CIRCULO DE LABRADORES,C.T.M BAHÍA DE CÁDIZ,4,2,,
Jornada 2,07/10/2023,17:30,A.D.  TRES BALCONES,GUADALSEM AMIGOS TM LEBRIJA,1,5,,
Jornada 3,14/10/2023,10:00,GUADALSEM AMIGOS TM LEBRIJA,ATLEET-SERMA TM TALAVERA,3,4,,
Jornada 3,14/10/2023,16:00,C.T.M. PORTUENSE,REAL CIRCULO DE LABRADORES,3,4,,
Jornada 3,14/10/2023,16:30,CIRCULO MERCANTIL E INDUSTRIAL,A.D.  TRES BALCONES,3,4,,
Jornada 3,14/10/2023,17:00,C.T.M BAHÍA DE CÁDIZ,C.T.M.  TODODISCA JEREZ,4,3,,
Jornada 3,14/10/2023,17:00,AVILÉS DIGITAL DENTAL CLINIC,CTM POLAN-TOLEDO,4,2,,
Jornada 3,14/10/2023,18:00,CLUB TENIS DE MESA TECNIK '87,ATLEET-SERMA TM TALAVERA,2,4,,
Jornada 3,15/10/2023,11:00,T.M. FUENTE DEL MAESTRE,ATLEET-SERMA TM TALAVERA,2,4,,
Jornada 4,21/10/2023,17:00,C.T.M BAHÍA DE CÁDIZ,A.D.  TRES BALCONES,4,2,,
Jornada 4,21/10/2023,17:00,ATLEET-SERMA TM TALAVERA,C.T.M. PORTUENSE,4,2,,
Jornada 4,21/10/2023,17:00,CLUB TENIS DE MESA TECNIK '87,REAL CIRCULO DE LABRADORES,0,6,,
Jornada 4,21/10/2023,17:00,T.M. FUENTE DEL MAESTRE,GUADALSEM AMIGOS TM LEBRIJA,1,5,,
Jornada 4,21/10/2023,17:00,AVILÉS DIGITAL DENTAL CLINIC,CIRCULO MERCANTIL E INDUSTRIAL,2,4,,
Jornada 4,22/10/2023,11:00,C.T.M.  TODODISCA JEREZ,A.D.  TRES BALCONES,4,3,,
Jornada 4,22/10/2023,11:30,CTM POLAN-TOLEDO,C.T.M. PORTUENSE,4,2,,
Jornada 5,28/10/2023,16:30,CIRCULO MERCANTIL E INDUSTRIAL,C.T.M BAHÍA DE CÁDIZ,1,5,,
Jornada 5,28/10/2023,17:00,T.M. FUENTE DEL MAESTRE,C.T.M. PORTUENSE,4,3,,
Jornada 5,28/10/2023,17:00,ATLEET-SERMA TM TALAVERA,C.T.M.  TODODISCA JEREZ,4,3,,
Jornada 5,28/10/2023,17:30,A.D.  TRES BALCONES,CLUB TENIS DE MESA TECNIK '87,4,3,,
Jornada 5,29/10/2023,11:00,GUADALSEM AMIGOS TM LEBRIJA,REAL CIRCULO DE LABRADORES,5,1,,
Jornada 5,29/10/2023,11:30,CTM POLAN-TOLEDO,C.T.M.  TODODISCA JEREZ,4,2,,
Jornada 6,11/11/2023,11:00,C.T.M BAHÍA DE CÁDIZ,T.M. FUENTE DEL MAESTRE,4,3,,
Jornada 6,11/11/2023,11:00,CLUB TENIS DE MESA TECNIK '87,C.T.M. PORTUENSE,2,4,,
Jornada 6,11/11/2023,11:00,CIRCULO MERCANTIL E INDUSTRIAL,CTM POLAN-TOLEDO,0,6,,
Jornada 6,11/11/2023,17:00,C.T.M.  TODODISCA JEREZ,T.M. FUENTE DEL MAESTRE,1,5,,
Jornada 6,11/11/2023,17:00,C.T.M BAHÍA DE CÁDIZ,AVILÉS DIGITAL DENTAL CLINIC,2,4,,
Jornada 6,11/11/2023,17:30,REAL CIRCULO DE LABRADORES,CTM POLAN-TOLEDO,4,3,,
Jornada 6,12/11/2023,11:00,GUADALSEM AMIGOS TM LEBRIJA,CTM POLAN-TOLEDO,4,2,,
Jornada 7,18/11/2023,11:00,CLUB TENIS DE MESA TECNIK '87,CIRCULO MERCANTIL E INDUSTRIAL,3,4,,
Jornada 7,18/11/2023,17:00,ATLEET-SERMA TM TALAVERA,C.T.M BAHÍA DE CÁDIZ,4,2,,
Jornada 7,18/11/2023,17:00,T.M. FUENTE DEL MAESTRE,AVILÉS DIGITAL DENTAL CLINIC,5,1,,
Jornada 7,18/11/2023,17:30,REAL CIRCULO DE LABRADORES,C.T.M.  TODODISCA JEREZ,1,5,,
Jornada 7,19/11/2023,11:00,GUADALSEM AMIGOS TM LEBRIJA,C.T.M. PORTUENSE,4,2,,
