jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,30/09/2023,16:00,CORVERASTUR TM,CLUB ATLÉTICO LEÓN - VIRGEN DEL CAMINO,1,5,,
Jornada 1,30/09/2023,16:00,C.D. TENIS DE MESA RIVAS,SAN SEBASTIAN DE LOS REYES,4,2,,
Jornada 1,30/09/2023,17:00,LUARCA TENIS DE MESA,CLUB AVILÉS TENIS DE MESA,4,2,,
Jornada 1,30/09/2023,17:00,MADRID C.T.M.,ALUCHE TM B,3,4,,
Jornada 1,30/09/2023,18:00,C.D. PISUERGA T.M./ DRAGO TT,CTM ZAMORA-CAJA RURAL,4,2,,
Jornada 1,30/09/2023,19:00,CLUB DEPORTIVO COYANZA,CLUB TENIS DE MESA CABRERIZOS,5,1,,
Jornada 2,07/10/2023,10:30,ALUCHE TM B,CTM ZAMORA-CAJA RURAL,5,1,,
Jornada 2,07/10/2023,16:00,C.D. TENIS DE MESA RIVAS,CORVERASTUR TM,4,3,,
Jornada 2,07/10/2023,16:30,SAN SEBASTIAN DE LOS REYES,CTM ZAMORA-CAJA RURAL,4,2,,
Jornada 2,07/10/2023,17:00,CLUB AVILÉS TENIS DE MESA,CLUB DEPORTIVO COYANZA,3,4,,
Jornada 2,07/10/2023,17:00,CLUB ATLÉTICO LEÓN - VIRGEN DEL CAMINO,C.D. PISUERGA T.M./ DRAGO TT,1,5,,
Jornada 2,08/10/2023,10:30,MADRID C.T.M.,CORVERASTUR TM,4,2,,
Jornada 2,08/10/2023,11:00,LUARCA TENIS DE MESA,CLUB DEPORTIVO COYANZA,4,3,,
Jornada 3,14/10/2023,10:00,CLUB AVILÉS TENIS DE MESA,SAN SEBASTIAN DE LOS REYES,4,3,,
Jornada 3,14/10/2023,16:00,CORVERASTUR TM,SAN SEBASTIAN DE LOS REYES,0,6,,
Jornada 3,14/10/2023,17:00,CTM ZAMORA-CAJA RURAL,MADRID C.T.M.,2,4,,
Jornada 3,14/10/2023,18:00,C.D. PISUERGA T.M./ DRAGO TT,C.D. TENIS DE MESA RIVAS,1,5,,
Jornada 3,15/10/2023,10:00,CLUB TENIS DE MESA CABRERIZOS,MADRID C.T.M.,1,5,,
Jornada 3,15/10/2023,11:00,LUARCA TENIS DE MESA,SAN SEBASTIAN DE LOS REYES,4,2,,
Jornada 4,21/10/2023,16:00,CLUB TENIS DE MESA CABRERIZOS,LUARCA TENIS DE MESA,1,5,,
Jornada 4,21/10/2023,17:00,MADRID C.T.M.,CLUB AVILÉS TENIS DE MESA,6,0,,
Jornada 4,21/10/2023,17:00,ALUCHE TM B,CLUB DEPORTIVO COYANZA,3,4,,
Jornada 4,21/10/2023,17:00,CLUB ATLÉTICO LEÓN - VIRGEN DEL CAMINO,CTM ZAMORA-CAJA RURAL,3,4,,
