jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,30/09/2023,16:00,CENTRO NATACION HELIOS,AD COLLADO MEDIANO,4,2,,
Jornada 1,30/09/2023,17:00,AUTOESCOLA TATCHEPOL RIPOLLET,IMMOTÈCNICS TT ELS 8 LA GARRIGA,3,4,,
Jornada 1,30/09/2023,17:00,BOADILLA  TM CEIP TERESA BERGANZA,CUBES NORTE TT,6,0,,
Jornada 1,30/09/2023,17:00,SAN SEBASTIAN DE LOS REYES,C.D.T.M. RIVAS,4,3,,
Jornada 2,07/10/2023,16:00,C.D.T.M. RIVAS,BOADILLA  TM CEIP TERESA BERGANZA,4,3,,
Jornada 2,08/10/2023,10:00,ATLÉTICO SAN SEBASTIAN,SAN SEBASTIAN DE LOS REYES,4,3,,
Jornada 2,08/10/2023,11:00,IMMOTÈCNICS TT ELS 8 LA GARRIGA,GIRBAU VIC T.T.,2,4,,
Jornada 3,14/10/2023,10:30,GIRBAU VIC T.T.,C.D.T.M. RIVAS,4,2,,
Jornada 3,14/10/2023,17:00,AUTOESCOLA TATCHEPOL RIPOLLET,C.D.T.M. RIVAS,0,6,,
Jornada 3,14/10/2023,17:00,BOADILLA  TM CEIP TERESA BERGANZA,AD COLLADO MEDIANO,6,0,,
Jornada 3,15/10/2023,11:00,IMMOTÈCNICS TT ELS 8 LA GARRIGA,C.D.T.M. RIVAS,0,6,,
Jornada 4,21/10/2023,11:00,AD COLLADO MEDIANO,AUTOESCOLA TATCHEPOL RIPOLLET,2,4,,
Jornada 4,21/10/2023,16:00,CENTRO NATACION HELIOS,ATLÉTICO SAN SEBASTIAN,3,4,,
Jornada 4,21/10/2023,17:00,BOADILLA  TM CEIP TERESA BERGANZA,AUTOESCOLA TATCHEPOL RIPOLLET,4,2,,
Jornada 4,22/10/2023,10:30,SAN SEBASTIAN DE LOS REYES,AUTOESCOLA TATCHEPOL RIPOLLET,4,2,,
Jornada 4,22/10/2023,11:30,CUBES NORTE TT,C.D.T.M. RIVAS,0,6,,
Jornada 5,28/10/2023,10:00,AUTOESCOLA TATCHEPOL RIPOLLET,ATLÉTICO SAN SEBASTIAN,5,1,,
Jornada 5,28/10/2023,17:00,GIRBAU VIC T.T.,ATLÉTICO SAN SEBASTIAN,4,2,,
Jornada 5,28/10/2023,18:00,AD COLLADO MEDIANO,SAN SEBASTIAN DE LOS REYES,2,4,,
Jornada 5,29/10/2023,11:00,IMMOTÈCNICS TT ELS 8 LA GARRIGA,ATLÉTICO SAN SEBASTIAN,4,2,,
Jornada 6,11/11/2023,10:30,GIRBAU VIC T.T.,CUBES NORTE TT,6,0,,
Jornada 6,11/11/2023,16:00,C.D.T.M. RIVAS,AD COLLADO MEDIANO,6,0,,
Jornada 6,11/11/2023,16:00,CENTRO NATACION HELIOS,BOADILLA  TM CEIP TERESA BERGANZA,3,4,,
Jornada 6,11/11/2023,17:00,AUTOESCOLA TATCHEPOL RIPOLLET,CUBES NORTE TT,6,0,,
Jornada 6,12/11/2023,11:00,IMMOTÈCNICS TT ELS 8 LA GARRIGA,CUBES NORTE TT,6,0,,
Jornada 7,18/11/2023,16:00,C.D.T.M. RIVAS,CENTRO NATACION HELIOS,4,2,,
Jornada 7,18/11/2023,17:00,BOADILLA  TM CEIP TERESA BERGANZA,SAN SEBASTIAN DE LOS REYES,4,3,,
Jornada 7,19/11/2023,10:00,CUBES NORTE TT,CENTRO NATACION HELIOS,0,6,,
Jornada 7,19/11/2023,10:00,ATLÉTICO SAN SEBASTIAN,AD COLLADO MEDIANO,4,2,,
Jornada 8,25/11/2023,11:30,BOADILLA  TM CEIP TERESA BERGANZA,IMMOTÈCNICS TT ELS 8 LA GARRIGA,5,1,,
Jornada 8,25/11/2023,18:00,AD COLLADO MEDIANO,IMMOTÈCNICS TT ELS 8 LA GARRIGA,4,3,,
Jornada 8,26/11/2023,10:30,SAN SEBASTIAN DE LOS REYES,IMMOTÈCNICS TT ELS 8 LA GARRIGA,4,2,,
Jornada 9,02/12/2023,16:00,CENTRO NATACION HELIOS,SAN SEBASTIAN DE LOS REYES,4,3,,
Jornada 9,02/12/2023,17:00,GIRBAU VIC T.T.,AUTOESCOLA TATCHEPOL RIPOLLET,4,2,,
Jornada 9,02/12/2023,18:00,AD COLLADO MEDIANO,CUBES NORTE TT,5,1,,
Jornada 9,03/12/2023,10:00,ATLÉTICO SAN SEBASTIAN,BOADILLA  TM CEIP TERESA BERGANZA,2,4,,
Jornada 10,16/12/2023,10:30,SAN SEBASTIAN DE LOS REYES,GIRBAU VIC T.T.,1,5,,
Jornada 10,16/12/2023,16:00,C.D.T.M. RIVAS,ATLÉTICO SAN SEBASTIAN,5,1,,
Jornada 10,16/12/2023,17:00,BOADILLA  TM CEIP TERESA BERGANZA,GIRBAU VIC T.T.,4,2,,
Jornada 10,17/12/2023,11:00,AD COLLADO MEDIANO,GIRBAU VIC T.T.,1,5,,
