jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,21/10/2023,10:30,CLUB DEPORTIVO YACAL,CDETM PROGRESO MOSTOLES,0,6,,
Jornada 1,21/10/2023,11:00,IRUN LEKA ENEA,UNIVERSIDAD DE BURGOS - RM TERÁN,1,5,,
Jornada 1,21/10/2023,11:00,CDE ANTONIO MENDOZA,CTM ABADIÑO-EKIN,2,4,,
Jornada 1,21/10/2023,16:30,CDE ALCORCÓN TM,SAN SEBASTIAN DE LOS REYES,4,2,,
Jornada 1,21/10/2023,16:30,CLUB DEPORTIVO YACAL,CLUB NOROESTE - LAS ROZAS TENIS DE MESA,1,5,,
Jornada 1,21/10/2023,16:30,MURPROTEC - ALCOBENDAS TM,CDETM PROGRESO MOSTOLES,5,1,,
Jornada 1,21/10/2023,16:30,IRUN LEKA ENEA,CTM ABADIÑO-EKIN,2,4,,
Jornada 1,21/10/2023,16:30,CDE ANTONIO MENDOZA,UNIVERSIDAD DE BURGOS - RM TERÁN,1,5,,
Jornada 1,21/10/2023,19:00,CDE ALCORCÓN TM,MADRID CTM,4,2,,
Jornada 1,21/10/2023,19:00,CLUB DEPORTIVO YACAL,SAN SEBASTIAN DE LOS REYES,2,4,,
Jornada 1,21/10/2023,19:00,MURPROTEC - ALCOBENDAS TM,CLUB NOROESTE - LAS ROZAS TENIS DE MESA,4,2,,
Jornada 1,21/10/2023,19:00,IRUN LEKA ENEA,CDE ANTONIO MENDOZA,4,3,,
Jornada 1,21/10/2023,19:00,UNIVERSIDAD DE BURGOS - RM TERÁN,CTM ABADIÑO-EKIN,2,4,,
Jornada 1,22/10/2023,10:00,CDE ALCORCÓN TM,CDETM PROGRESO MOSTOLES,3,4,,
Jornada 1,22/10/2023,10:00,CLUB DEPORTIVO YACAL,MADRID CTM,3,4,,
Jornada 1,22/10/2023,10:00,MURPROTEC - ALCOBENDAS TM,SAN SEBASTIAN DE LOS REYES,5,1,,
Jornada 1,22/10/2023,12:30,CDE ALCORCÓN TM,CLUB NOROESTE - LAS ROZAS TENIS DE MESA,3,4,,
Jornada 1,22/10/2023,12:30,MURPROTEC - ALCOBENDAS TM,MADRID CTM,5,1,,
Jornada 2,18/11/2023,10:00,SAN SEBASTIAN DE LOS REYES,CDETM PROGRESO MOSTOLES,2,4,,
Jornada 2,18/11/2023,10:00,CLUB NOROESTE - LAS ROZAS TENIS DE MESA,MADRID CTM,4,2,,
Jornada 2,18/11/2023,16:30,CTM ABADIÑO-EKIN,CDE ALCORCÓN TM,5,1,,
Jornada 2,18/11/2023,16:30,IRUN LEKA ENEA,CLUB DEPORTIVO YACAL,6,0,,
