jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,21/10/2023,10:00,CLUB DEL MAR DE SAN AMARO,COFERSA CIDADE DE NARÓN,2,4,,
Jornada 1,21/10/2023,10:00,C.T.M.CORUÑA,OROSO MALOV TM,4,3,,
Jornada 1,21/10/2023,16:30,CINANIA TM,CORVERASTUR TM,6,0,,
Jornada 1,21/10/2023,16:30,CTM GAM FEMENINO,CELTA INGENIEROS NARON,3,4,,
Jornada 1,21/10/2023,16:30,TENIS DE MESA PONTEVEDRA,LUARCA TENIS DE MESA,6,0,,
Jornada 1,21/10/2023,16:30,CLUB DEL MAR DE SAN AMARO,OROSO MALOV TM,4,2,,
Jornada 1,21/10/2023,16:30,C.T.M.CORUÑA,COFERSA CIDADE DE NARÓN,2,4,,
Jornada 1,21/10/2023,19:00,MONTE PORREIRO CONFITERIA CAPRI,CORVERASTUR TM,5,1,,
Jornada 1,21/10/2023,19:00,CINANIA TM,CELTA INGENIEROS NARON,6,0,,
Jornada 1,21/10/2023,19:00,CTM GAM FEMENINO,LUARCA TENIS DE MESA,0,6,,
Jornada 1,21/10/2023,19:00,CLUB DEL MAR DE SAN AMARO,C.T.M.CORUÑA,4,3,,
Jornada 1,21/10/2023,19:00,COFERSA CIDADE DE NARÓN,OROSO MALOV TM,4,2,,
Jornada 1,22/10/2023,10:00,CTM GAM FEMENINO,CORVERASTUR TM,0,6,,
Jornada 1,22/10/2023,10:00,TENIS DE MESA PONTEVEDRA,CELTA INGENIEROS NARON,6,0,,
Jornada 1,22/10/2023,10:00,MONTE PORREIRO CONFITERIA CAPRI,LUARCA TENIS DE MESA,4,2,,
Jornada 1,22/10/2023,12:30,TENIS DE MESA PONTEVEDRA,CORVERASTUR TM,4,2,,
Jornada 1,22/10/2023,12:30,MONTE PORREIRO CONFITERIA CAPRI,CELTA INGENIEROS NARON,6,0,,
Jornada 1,22/10/2023,12:30,CINANIA TM,LUARCA TENIS DE MESA,6,0,,
Jornada 2,18/11/2023,10:00,CINANIA TM,TENIS DE MESA PONTEVEDRA,5,1,,
Jornada 2,18/11/2023,10:00,CTM GAM FEMENINO,MONTE PORREIRO CONFITERIA CAPRI,0,6,,
Jornada 2,18/11/2023,16:30,CLUB DEL MAR DE SAN AMARO,CORVERASTUR TM,5,1,,
Jornada 2,18/11/2023,16:30,C.T.M.CORUÑA,CELTA INGENIEROS NARON,2,4,,
Jornada 2,18/11/2023,16:30,COFERSA CIDADE DE NARÓN,LUARCA TENIS DE MESA,4,2,,
Jornada 2,18/11/2023,16:30,CINANIA TM,MONTE PORREIRO CONFITERIA CAPRI,4,2,,
Jornada 2,18/11/2023,16:30,CTM GAM FEMENINO,TENIS DE MESA PONTEVEDRA,0,6,,
Jornada 2,18/11/2023,19:00,OROSO MALOV TM,CORVERASTUR TM,1,5,,
Jornada 2,18/11/2023,19:00,CLUB DEL MAR DE SAN AMARO,CELTA INGENIEROS NARON,6,0,,
Jornada 2,18/11/2023,19:00,C.T.M.CORUÑA,LUARCA TENIS DE MESA,1,5,,
Jornada 2,18/11/2023,19:00,CINANIA TM,CTM GAM FEMENINO,6,0,,
Jornada 2,18/11/2023,19:00,TENIS DE MESA PONTEVEDRA,MONTE PORREIRO CONFITERIA CAPRI,2,4,,
Jornada 2,19/11/2023,10:00,COFERSA CIDADE DE NARÓN,CORVERASTUR TM,4,3,,
Jornada 2,19/11/2023,10:00,OROSO MALOV TM,CELTA INGENIEROS NARON,4,3,,
Jornada 2,19/11/2023,10:00,CLUB DEL MAR DE SAN AMARO,LUARCA TENIS DE MESA,4,2,,
Jornada 2,19/11/2023,12:30,C.T.M.CORUÑA,CORVERASTUR TM,4,2,,
Jornada 2,19/11/2023,12:30,COFERSA CIDADE DE NARÓN,CELTA INGENIEROS NARON,4,2,,
Jornada 2,19/11/2023,12:30,OROSO MALOV TM,LUARCA TENIS DE MESA,0,6,,
Jornada 3,16/12/2023,10:00,CLUB DEL MAR DE SAN AMARO,TENIS DE MESA PONTEVEDRA,4,2,,
Jornada 3,16/12/2023,10:00,C.T.M.CORUÑA,MONTE PORREIRO CONFITERIA CAPRI,3,4,,
Jornada 3,16/12/2023,10:00,COFERSA CIDADE DE NARÓN,CINANIA TM,0,6,,
Jornada 3,16/12/2023,10:00,OROSO MALOV TM,CTM GAM FEMENINO,4,2,,
Jornada 3,16/12/2023,10:00,CORVERASTUR TM,CELTA INGENIEROS NARON,6,0,,
