jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,30/09/2023,16:30,LEZAMA DEMOLICIONES TEMESA C.REAL,AQADEM.COM,5,1,,
Jornada 1,30/09/2023,17:00,HORTITEC ALZIRA,ALSA CARTAGENA,4,2,,
Jornada 1,30/09/2023,17:00,AM SYSTEM,TM ROQUETAS,3,4,,
Jornada 1,01/10/2023,11:00,THE SOLAR WORLD STAIN ABTM,DAMA DE ELCHE OPTICA LOOK,1,5,,
Jornada 1,01/10/2023,11:00,KARTING GRANADA VEGAS DEL GENIL,CTT MANACOR GRUP ORELL,4,3,,
Jornada 2,07/10/2023,16:30,LEZAMA DEMOLICIONES TEMESA C.REAL,CLUB PALMA TENNIS TAULA,4,3,,
Jornada 2,07/10/2023,17:00,CLUB TENNIS TAULA ALGEMESI,ALSA CARTAGENA,3,4,,
Jornada 2,07/10/2023,17:00,AM SYSTEM,CTT MANACOR GRUP ORELL,5,1,,
Jornada 2,08/10/2023,11:00,AQADEM.COM,KARTING GRANADA VEGAS DEL GENIL,6,0,,
Jornada 3,14/10/2023,17:00,TM ROQUETAS,LEZAMA DEMOLICIONES TEMESA C.REAL,1,5,,
Jornada 3,14/10/2023,17:30,ALSA CARTAGENA,AQADEM.COM,1,5,,
Jornada 3,14/10/2023,18:00,CLUB PALMA TENNIS TAULA,CLUB TENNIS TAULA ALGEMESI,6,0,,
Jornada 3,15/10/2023,11:00,KARTING GRANADA VEGAS DEL GENIL,LEZAMA DEMOLICIONES TEMESA C.REAL,5,1,,
Jornada 3,15/10/2023,11:00,DAMA DE ELCHE OPTICA LOOK,AQADEM.COM,3,4,,
Jornada 3,15/10/2023,11:00,THE SOLAR WORLD STAIN ABTM,AM SYSTEM,5,1,,
Jornada 3,15/10/2023,11:00,CTT MANACOR GRUP ORELL,CLUB TENNIS TAULA ALGEMESI,4,2,,
Jornada 4,21/10/2023,10:30,HORTITEC ALZIRA,TM ROQUETAS,6,0,,
Jornada 4,21/10/2023,16:30,LEZAMA DEMOLICIONES TEMESA C.REAL,CTT MANACOR GRUP ORELL,5,1,,
Jornada 4,21/10/2023,17:00,DAMA DE ELCHE OPTICA LOOK,ALSA CARTAGENA,4,2,,
Jornada 4,21/10/2023,17:00,CLUB TENNIS TAULA ALGEMESI,TM ROQUETAS,4,2,,
Jornada 4,21/10/2023,17:00,AM SYSTEM,CLUB PALMA TENNIS TAULA,4,3,,
Jornada 4,22/10/2023,10:00,AQADEM.COM,CLUB PALMA TENNIS TAULA,2,4,,
Jornada 4,22/10/2023,11:00,THE SOLAR WORLD STAIN ABTM,TM ROQUETAS,6,0,,
Jornada 5,28/10/2023,16:30,CTT MANACOR GRUP ORELL,HORTITEC ALZIRA,4,2,,
Jornada 5,28/10/2023,17:00,TM ROQUETAS,DAMA DE ELCHE OPTICA LOOK,2,4,,
Jornada 5,28/10/2023,17:00,AM SYSTEM,LEZAMA DEMOLICIONES TEMESA C.REAL,2,4,,
Jornada 5,29/10/2023,11:00,KARTING GRANADA VEGAS DEL GENIL,DAMA DE ELCHE OPTICA LOOK,1,5,,
Jornada 5,29/10/2023,11:00,THE SOLAR WORLD STAIN ABTM,AQADEM.COM,6,0,,
Jornada 5,29/10/2023,11:00,CLUB PALMA TENNIS TAULA,HORTITEC ALZIRA,5,1,,
Jornada 6,11/11/2023,11:00,LEZAMA DEMOLICIONES TEMESA C.REAL,CLUB TENNIS TAULA ALGEMESI,4,2,,
Jornada 6,11/11/2023,17:00,HORTITEC ALZIRA,DAMA DE ELCHE OPTICA LOOK,6,0,,
Jornada 6,11/11/2023,17:00,AM SYSTEM,CLUB TENNIS TAULA ALGEMESI,3,4,,
Jornada 6,11/11/2023,17:00,KARTING GRANADA VEGAS DEL GENIL,ALSA CARTAGENA,2,4,,
Jornada 6,11/11/2023,18:00,CLUB PALMA TENNIS TAULA,THE SOLAR WORLD STAIN ABTM,6,0,,
Jornada 6,12/11/2023,11:00,CTT MANACOR GRUP ORELL,THE SOLAR WORLD STAIN ABTM,4,3,,
Jornada 6,12/11/2023,11:00,AQADEM.COM,CLUB TENNIS TAULA ALGEMESI,5,1,,
Jornada 7,18/11/2023,10:30,HORTITEC ALZIRA,KARTING GRANADA VEGAS DEL GENIL,0,6,,
Jornada 7,18/11/2023,17:00,CLUB TENNIS TAULA ALGEMESI,KARTING GRANADA VEGAS DEL GENIL,0,6,,
Jornada 7,18/11/2023,17:00,TM ROQUETAS,CTT MANACOR GRUP ORELL,0,6,,
Jornada 7,18/11/2023,17:00,DAMA DE ELCHE OPTICA LOOK,LEZAMA DEMOLICIONES TEMESA C.REAL,4,3,,
Jornada 7,19/11/2023,10:30,ALSA CARTAGENA,LEZAMA DEMOLICIONES TEMESA C.REAL,3,4,,
Jornada 7,19/11/2023,11:00,THE SOLAR WORLD STAIN ABTM,KARTING GRANADA VEGAS DEL GENIL,2,4,,
