jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,30/09/2023,16:00,ETM TORRELAVEGA HOTEL MARQUES.S,AVILÉS TENIS DE MESA,4,2,,
Jornada 1,30/09/2023,18:00,CIDADE DE NARON,VISIT PONTEVEDRA,2,4,,
Jornada 1,01/10/2023,10:00,ILLAS CÍES TM,CLUB DEL MAR DE SAN AMARO,2,4,,
Jornada 1,01/10/2023,10:00,FERTIBERIA-CORVERASTUR TM,LA ATALAYA GIJON TENIS DE MESA,1,5,,
Jornada 1,01/10/2023,10:00,PONTEVEDRA T.M.HOSTEL CHARINO,CLUB TENIS DE MESA MOS,5,1,,
Jornada 2,07/10/2023,17:00,CLUB TENIS DE MESA MOS,FERTIBERIA-CORVERASTUR TM,3,4,,
Jornada 2,07/10/2023,18:00,CIDADE DE NARON,ILLAS CÍES TM,4,2,,
Jornada 2,08/10/2023,10:00,VISIT PONTEVEDRA,FERTIBERIA-CORVERASTUR TM,4,2,,
Jornada 2,08/10/2023,11:00,CLUB DEL MAR DE SAN AMARO,PONTEVEDRA T.M.HOSTEL CHARINO,2,4,,
Jornada 3,14/10/2023,16:00,ETM TORRELAVEGA HOTEL MARQUES.S,LA ATALAYA GIJON TENIS DE MESA,5,1,,
Jornada 3,14/10/2023,17:00,CLUB TENIS DE MESA MOS,AVILÉS TENIS DE MESA,2,4,,
Jornada 3,15/10/2023,10:00,VISIT PONTEVEDRA,AVILÉS TENIS DE MESA,4,2,,
Jornada 3,15/10/2023,10:00,PONTEVEDRA T.M.HOSTEL CHARINO,CIDADE DE NARON,3,4,,
Jornada 4,21/10/2023,17:00,AVILÉS TENIS DE MESA,PONTEVEDRA T.M.HOSTEL CHARINO,2,4,,
Jornada 4,21/10/2023,18:00,CIDADE DE NARON,FERTIBERIA-CORVERASTUR TM,4,2,,
Jornada 4,22/10/2023,10:00,ILLAS CÍES TM,VISIT PONTEVEDRA,2,4,,
Jornada 4,22/10/2023,11:00,CLUB DEL MAR DE SAN AMARO,FERTIBERIA-CORVERASTUR TM,3,4,,
Jornada 4,22/10/2023,11:00,LA ATALAYA GIJON TENIS DE MESA,PONTEVEDRA T.M.HOSTEL CHARINO,4,2,,
Jornada 5,28/10/2023,11:00,CLUB DEL MAR DE SAN AMARO,ETM TORRELAVEGA HOTEL MARQUES.S,3,4,,
Jornada 5,28/10/2023,17:00,LA ATALAYA GIJON TENIS DE MESA,ILLAS CÍES TM,3,4,,
Jornada 5,28/10/2023,18:00,CIDADE DE NARON,ETM TORRELAVEGA HOTEL MARQUES.S,3,4,,
Jornada 5,29/10/2023,10:00,VISIT PONTEVEDRA,ETM TORRELAVEGA HOTEL MARQUES.S,4,2,,
Jornada 5,29/10/2023,10:00,AVILÉS TENIS DE MESA,ILLAS CÍES TM,2,4,,
Jornada 6,11/11/2023,16:00,ETM TORRELAVEGA HOTEL MARQUES.S,FERTIBERIA-CORVERASTUR TM,5,1,,
Jornada 6,12/11/2023,10:00,PONTEVEDRA T.M.HOSTEL CHARINO,VISIT PONTEVEDRA,4,3,,
Jornada 6,12/11/2023,11:00,CLUB DEL MAR DE SAN AMARO,CLUB TENIS DE MESA MOS,4,3,,
Jornada 7,18/11/2023,17:00,AVILÉS TENIS DE MESA,LA ATALAYA GIJON TENIS DE MESA,2,4,,
Jornada 7,18/11/2023,17:00,CLUB TENIS DE MESA MOS,ILLAS CÍES TM,4,2,,
Jornada 7,19/11/2023,10:00,VISIT PONTEVEDRA,CLUB DEL MAR DE SAN AMARO,6,0,,
Jornada 8,25/11/2023,10:00,PONTEVEDRA T.M.HOSTEL CHARINO,ETM TORRELAVEGA HOTEL MARQUES.S,2,4,,
Jornada 8,25/11/2023,17:00,LA ATALAYA GIJON TENIS DE MESA,CIDADE DE NARON,3,4,,
Jornada 8,25/11/2023,17:00,CLUB TENIS DE MESA MOS,ETM TORRELAVEGA HOTEL MARQUES.S,0,6,,
Jornada 8,26/11/2023,10:00,AVILÉS TENIS DE MESA,CIDADE DE NARON,3,4,,
Jornada 8,26/11/2023,10:00,ILLAS CÍES TM,ETM TORRELAVEGA HOTEL MARQUES.S,2,4,,
Jornada 9,02/12/2023,17:00,LA ATALAYA GIJON TENIS DE MESA,CLUB DEL MAR DE SAN AMARO,4,2,,
Jornada 9,02/12/2023,17:00,CLUB TENIS DE MESA MOS,VISIT PONTEVEDRA,1,5,,
Jornada 9,03/12/2023,10:00,AVILÉS TENIS DE MESA,CLUB DEL MAR DE SAN AMARO,4,3,,
Jornada 10,16/12/2023,18:00,CIDADE DE NARON,CLUB TENIS DE MESA MOS,4,2,,
Jornada 10,17/12/2023,10:00,FERTIBERIA-CORVERASTUR TM,AVILÉS TENIS DE MESA,4,2,,
Jornada 10,17/12/2023,10:00,ILLAS CÍES TM,PONTEVEDRA T.M.HOSTEL CHARINO,1,5,,
Jornada 11,13/01/2024,17:00,CLUB TENIS DE MESA MOS,LA ATALAYA GIJON TENIS DE MESA,1,5,,
Jornada 11,13/01/2024,17:30,ILLAS CÍES TM,FERTIBERIA-CORVERASTUR TM,2,4,,
Jornada 11,13/01/2024,18:00,CIDADE DE NARON,CLUB DEL MAR DE SAN AMARO,4,2,,
Jornada 11,14/01/2024,10:00,VISIT PONTEVEDRA,LA ATALAYA GIJON TENIS DE MESA,1,5,,
Jornada 11,14/01/2024,10:00,PONTEVEDRA T.M.HOSTEL CHARINO,FERTIBERIA-CORVERASTUR TM,4,3,,
Jornada 12,20/01/2024,16:00,ETM TORRELAVEGA HOTEL MARQUES.S,CLUB DEL MAR DE SAN AMARO,5,1,,
Jornada 12,20/01/2024,17:00,PONTEVEDRA T.M.HOSTEL CHARINO,AVILÉS TENIS DE MESA,4,3,,
Jornada 12,21/01/2024,10:00,ILLAS CÍES TM,AVILÉS TENIS DE MESA,4,3,,
Jornada 12,21/01/2024,10:00,FERTIBERIA-CORVERASTUR TM,CLUB DEL MAR DE SAN AMARO,2,4,,
Jornada 12,21/01/2024,10:00,VISIT PONTEVEDRA,CIDADE DE NARON,2,4,,
Jornada 13,27/01/2024,17:00,CLUB TENIS DE MESA MOS,CLUB DEL MAR DE SAN AMARO,3,4,,
Jornada 13,27/01/2024,17:00,AVILÉS TENIS DE MESA,FERTIBERIA-CORVERASTUR TM,3,4,,
Jornada 13,28/01/2024,10:00,VISIT PONTEVEDRA,ILLAS CÍES TM,4,2,,
Jornada 14,03/02/2024,16:00,ETM TORRELAVEGA HOTEL MARQUES.S,VISIT PONTEVEDRA,5,1,,
Jornada 14,03/02/2024,17:00,AVILÉS TENIS DE MESA,CLUB TENIS DE MESA MOS,4,3,,
Jornada 14,04/02/2024,10:00,ILLAS CÍES TM,CIDADE DE NARON,1,5,,
Jornada 14,04/02/2024,10:00,FERTIBERIA-CORVERASTUR TM,VISIT PONTEVEDRA,4,2,,
Jornada 14,04/02/2024,11:00,LA ATALAYA GIJON TENIS DE MESA,CLUB TENIS DE MESA MOS,5,1,,
Jornada 15,10/02/2024,17:00,CLUB TENIS DE MESA MOS,CIDADE DE NARON,2,4,,
Jornada 15,11/02/2024,10:00,VISIT PONTEVEDRA,PONTEVEDRA T.M.HOSTEL CHARINO,1,5,,
Jornada 15,11/02/2024,11:00,CLUB DEL MAR DE SAN AMARO,ILLAS CÍES TM,3,4,,
Jornada 16,17/02/2024,16:00,ETM TORRELAVEGA HOTEL MARQUES.S,ILLAS CÍES TM,6,0,,
Jornada 16,17/02/2024,17:00,AVILÉS TENIS DE MESA,VISIT PONTEVEDRA,5,1,,
Jornada 16,17/02/2024,17:00,CLUB TENIS DE MESA MOS,PONTEVEDRA T.M.HOSTEL CHARINO,2,4,,
Jornada 16,18/02/2024,10:00,FERTIBERIA-CORVERASTUR TM,ILLAS CÍES TM,5,1,,
Jornada 16,18/02/2024,11:00,LA ATALAYA GIJON TENIS DE MESA,VISIT PONTEVEDRA,4,2,,
Jornada 17,09/03/2024,17:00,LA ATALAYA GIJON TENIS DE MESA,ETM TORRELAVEGA HOTEL MARQUES.S,4,3,,
Jornada 17,10/03/2024,10:00,ILLAS CÍES TM,CLUB TENIS DE MESA MOS,4,2,,
Jornada 17,10/03/2024,11:00,CLUB DEL MAR DE SAN AMARO,CIDADE DE NARON,1,5,,
Jornada 18,16/03/2024,16:00,ETM TORRELAVEGA HOTEL MARQUES.S,PONTEVEDRA T.M.HOSTEL CHARINO,3,4,,
Jornada 18,16/03/2024,18:00,CIDADE DE NARON,LA ATALAYA GIJON TENIS DE MESA,4,2,,
Jornada 18,17/03/2024,10:00,FERTIBERIA-CORVERASTUR TM,PONTEVEDRA T.M.HOSTEL CHARINO,1,5,,
Jornada 18,17/03/2024,11:00,CLUB DEL MAR DE SAN AMARO,LA ATALAYA GIJON TENIS DE MESA,4,2,,
Jornada 19,06/04/2024,17:00,LA ATALAYA GIJON TENIS DE MESA,FERTIBERIA-CORVERASTUR TM,4,3,,
Jornada 19,06/04/2024,17:00,AVILÉS TENIS DE MESA,ETM TORRELAVEGA HOTEL MARQUES.S,4,3,,
Jornada 19,07/04/2024,10:00,PONTEVEDRA T.M.HOSTEL CHARINO,CLUB DEL MAR DE SAN AMARO,4,2,,
Jornada 19,07/04/2024,10:00,VISIT PONTEVEDRA,CLUB TENIS DE MESA MOS,6,0,,
Jornada 20,20/04/2024,16:00,ETM TORRELAVEGA HOTEL MARQUES.S,CIDADE DE NARON,4,2,,
Jornada 20,21/04/2024,10:00,FERTIBERIA-CORVERASTUR TM,CIDADE DE NARON,4,2,,
Jornada 20,21/04/2024,10:00,PONTEVEDRA T.M.HOSTEL CHARINO,ILLAS CÍES TM,4,3,,
Jornada 21,27/04/2024,16:00,ETM TORRELAVEGA HOTEL MARQUES.S,CLUB TENIS DE MESA MOS,4,2,,
Jornada 21,27/04/2024,17:30,ILLAS CÍES TM,LA ATALAYA GIJON TENIS DE MESA,4,2,,
Jornada 21,27/04/2024,18:00,CIDADE DE NARON,AVILÉS TENIS DE MESA,4,3,,
Jornada 21,28/04/2024,10:00,PONTEVEDRA T.M.HOSTEL CHARINO,LA ATALAYA GIJON TENIS DE MESA,5,1,,
Jornada 21,28/04/2024,10:00,FERTIBERIA-CORVERASTUR TM,CLUB TENIS DE MESA MOS,4,2,,
Jornada 21,28/04/2024,11:00,CLUB DEL MAR DE SAN AMARO,AVILÉS TENIS DE MESA,3,4,,
Jornada 22,04/05/2024,17:00,LA ATALAYA GIJON TENIS DE MESA,AVILÉS TENIS DE MESA,2,4,,
Jornada 22,04/05/2024,18:00,CIDADE DE NARON,PONTEVEDRA T.M.HOSTEL CHARINO,4,3,,
Jornada 22,05/05/2024,10:00,FERTIBERIA-CORVERASTUR TM,ETM TORRELAVEGA HOTEL MARQUES.S,2,4,,
Jornada 22,05/05/2024,11:00,CLUB DEL MAR DE SAN AMARO,VISIT PONTEVEDRA,2,4,,
