jornada,date,time,team_a,team_b,score_a,score_b,venue,referee
Jornada 1,30/09/2023,16:00,MANUFACTURAS DEPORTIVAS,CLUB DEPORTIVO COYANZA,1,5,,
Jornada 1,30/09/2023,16:00,T.M.DEFENSE  ELECTROSATEL,CLUB DEPORTIVO TEMESPIN,5,1,,
Jornada 1,30/09/2023,16:30,CONXO TM  ZOOLANDIA,CAMBADOS TENIS DE MESA,0,6,,
Jornada 1,30/09/2023,17:00,OROSO TM PELUQUERíA TIJE,PANADERÍA SANTY SIN GLUTEN,1,5,,
Jornada 1,01/10/2023,10:00,VISIT PONTEVEDRA,CTM TABOR AÑAVINGO,4,3,,
Jornada 2,07/10/2023,16:00,MANUFACTURAS DEPORTIVAS,CAFÉ QUIJANO GIJÓN TM,1,5,,
Jornada 2,07/10/2023,16:00,ETM LA FINCA,CLUB DEPORTIVO COYANZA,4,3,,
Jornada 2,07/10/2023,16:00,CLUB DEPORTIVO TEMESPIN,CTM TABOR AÑAVINGO,0,6,,
Jornada 2,07/10/2023,18:00,PANADERÍA SANTY SIN GLUTEN,CAMBADOS TENIS DE MESA,3,4,,
Jornada 2,08/10/2023,10:30,OROSO TM PELUQUERíA TIJE,VISIT PONTEVEDRA,5,1,,
Jornada 2,04/11/2023,11:00,CTM TABOR AÑAVINGO,T.M.DEFENSE  ELECTROSATEL,2,4,,
Jornada 3,14/10/2023,17:00,CAMBADOS TENIS DE MESA,CLUB DEPORTIVO TEMESPIN,4,2,,
Jornada 3,14/10/2023,18:00,PANADERÍA SANTY SIN GLUTEN,CONXO TM  ZOOLANDIA,5,1,,
Jornada 3,14/10/2023,18:30,MANUFACTURAS DEPORTIVAS,CTM TABOR AÑAVINGO,1,5,,
Jornada 3,14/10/2023,19:00,CLUB DEPORTIVO COYANZA,OROSO TM PELUQUERíA TIJE,2,4,,
Jornada 3,15/10/2023,10:00,VISIT PONTEVEDRA,CLUB DEPORTIVO TEMESPIN,4,3,,
Jornada 3,15/10/2023,12:00,CAFÉ QUIJANO GIJÓN TM,OROSO TM PELUQUERíA TIJE,2,4,,
Jornada 4,21/10/2023,10:00,CLUB DEPORTIVO TEMESPIN,CAFÉ QUIJANO GIJÓN TM,5,1,,
Jornada 4,21/10/2023,10:30,CONXO TM  ZOOLANDIA,ETM LA FINCA,2,4,,
Jornada 4,21/10/2023,16:00,T.M.DEFENSE  ELECTROSATEL,CAFÉ QUIJANO GIJÓN TM,5,1,,
Jornada 4,21/10/2023,17:00,CAMBADOS TENIS DE MESA,MANUFACTURAS DEPORTIVAS,5,1,,
Jornada 4,21/10/2023,18:00,PANADERÍA SANTY SIN GLUTEN,ETM LA FINCA,6,0,,
Jornada 4,22/10/2023,10:00,VISIT PONTEVEDRA,MANUFACTURAS DEPORTIVAS,5,1,,
Jornada 4,22/10/2023,10:30,OROSO TM PELUQUERíA TIJE,ETM LA FINCA,5,1,,
Jornada 4,22/10/2023,11:00,CTM TABOR AÑAVINGO,CAFÉ QUIJANO GIJÓN TM,4,3,,
Jornada 5,28/10/2023,16:00,ETM LA FINCA,T.M.DEFENSE  ELECTROSATEL,0,6,,
Jornada 5,28/10/2023,19:00,CLUB DEPORTIVO COYANZA,VISIT PONTEVEDRA,2,4,,
Jornada 5,29/10/2023,09:30,MANUFACTURAS DEPORTIVAS,T.M.DEFENSE  ELECTROSATEL,0,6,,
